t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1666.959,1.0039,-0.0188,0.0659,0.595,1.298,0.13,41.38
1666.984,1.0027,-0.02,0.0627,0.573,1.519,-0.244,41.42
1667.009,1.0051,-0.0208,0.0667,0.504,1.198,-0.069,41.42
1667.034,1.0051,-0.0234,0.0601,0.847,0.87,0.206,41.42
1667.059,1.0073,-0.0234,0.0591,0.679,0.832,-0.092,41.42
1667.084,1.0112,-0.0242,0.062,0.656,1.183,0.069,41.19
1667.109,1.0071,-0.0215,0.0693,0.634,1.092,0.122,41.42
1667.134,1.0059,-0.0261,0.0686,0.786,1.008,0.031,41.42
1667.159,1.0068,-0.0215,0.064,0.565,1.031,-0.29,41.28
1667.184,1.0085,-0.0264,0.0618,0.565,1.198,-0.046,41.38
1667.209,1.0059,-0.0208,0.0613,0.649,0.954,0.061,41.57
1667.234,1.0061,-0.0234,0.0647,0.725,1.092,-0.053,41.38
1667.259,1.0059,-0.019,0.0632,0.588,1.26,0.031,41.28
1667.284,1.0078,-0.0249,0.0652,0.611,1.237,-0.053,41.42
1667.309,1.0046,-0.0242,0.0684,0.557,1.046,-0.053,41.28
1667.334,1.0051,-0.022,0.0667,0.397,1.076,0.282,41.42
1667.359,1.0046,-0.0237,0.0632,0.634,1.038,0.076,41.47
1667.384,1.0068,-0.02,0.061,0.641,1.0,0.107,41.28
1667.409,1.0059,-0.0259,0.0642,0.611,1.084,0.0,41.38
1667.434,1.0068,-0.0227,0.0696,0.641,0.832,-0.008,41.71
1667.459,1.0051,-0.0244,0.0623,0.412,1.0,0.328,41.38
1667.484,1.0061,-0.0222,0.0667,0.687,1.046,0.122,41.42
1667.509,1.0054,-0.022,0.0576,0.733,1.282,-0.145,41.38
1667.534,1.0103,-0.0234,0.0601,0.458,1.046,0.168,41.47
1667.559,1.0066,-0.0183,0.0654,0.634,1.176,0.008,41.38
1667.584,1.0063,-0.0217,0.0603,0.611,1.115,0.115,41.38
1667.609,1.0044,-0.0259,0.0662,0.55,1.115,-0.191,41.47
1667.634,1.0054,-0.0208,0.0601,0.489,1.137,0.221,41.42
1667.659,1.0073,-0.0217,0.0688,0.527,1.244,0.198,41.42
1667.684,1.002,-0.0222,0.0659,0.641,1.069,-0.061,41.42
1667.709,1.0078,-0.0251,0.0754,0.519,1.267,0.221,41.38
1667.734,1.0054,-0.0239,0.0615,0.649,1.16,-0.023,41.38
1667.759,1.0061,-0.0247,0.0613,0.649,1.13,-0.069,41.71
1667.784,1.0056,-0.0198,0.0574,0.588,0.969,0.252,41.61
1667.809,1.0063,-0.0237,0.0662,0.397,1.069,-0.038,41.24
1667.834,1.0039,-0.0208,0.0703,0.763,0.954,0.008,41.42
1667.859,1.0044,-0.0247,0.0618,0.74,0.992,0.046,41.42
1667.884,1.0059,-0.021,0.0549,0.641,0.916,0.313,41.38
1667.909,1.002,-0.0242,0.063,0.595,1.031,-0.031,41.38
1667.934,1.009,-0.0212,0.0596,0.718,1.053,0.13,41.57
1667.959,1.0039,-0.0195,0.0667,0.595,1.023,0.053,41.38
1667.984,1.0039,-0.0261,0.061,0.489,1.275,0.053,41.47
1668.009,1.0088,-0.0242,0.0613,0.573,0.947,-0.061,41.24
1668.034,1.0088,-0.0247,0.0615,0.466,1.229,0.031,41.42
1668.059,1.0032,-0.0212,0.0652,0.344,1.221,0.206,41.57
1668.084,1.0037,-0.0254,0.0667,0.664,0.969,0.168,41.38
1668.109,1.0056,-0.0251,0.0627,0.802,0.748,0.122,41.42
1668.134,1.0066,-0.0208,0.0613,0.496,1.153,-0.153,41.57
1668.159,1.0024,-0.0249,0.0669,0.473,1.0,0.229,41.57
1668.184,1.0085,-0.0229,0.0652,0.519,1.031,0.183,41.47
1668.209,1.0076,-0.0256,0.0645,0.626,1.244,0.153,41.38
1668.234,1.0039,-0.022,0.0664,0.618,1.183,0.252,41.42
1668.259,1.0056,-0.0215,0.0659,0.618,1.16,-0.115,41.57
1668.284,1.0078,-0.0227,0.0623,0.695,1.534,0.115,41.38
1668.309,1.0046,-0.0234,0.0649,0.786,0.947,0.153,41.38
1668.334,1.0083,-0.0176,0.0642,0.664,1.198,0.244,41.42
1668.359,1.0042,-0.0222,0.0627,0.466,1.145,0.176,41.61
1668.384,1.0056,-0.0205,0.0635,0.855,1.115,0.046,41.38
1668.409,1.0068,-0.0212,0.0586,0.405,1.092,-0.13,41.38
1668.434,1.0083,-0.0227,0.062,0.611,1.153,0.176,41.47
1668.459,1.0042,-0.022,0.0635,0.45,1.519,-0.145,41.47
1668.484,1.0046,-0.022,0.0591,0.557,1.023,0.053,41.57
1668.509,1.0051,-0.0237,0.0571,0.603,1.099,0.191,41.47
1668.534,1.0059,-0.0229,0.0693,0.557,1.183,-0.061,41.75
1668.559,1.0073,-0.0171,0.063,0.656,1.183,-0.084,41.42
1668.584,1.0078,-0.0229,0.0676,0.527,1.313,0.046,41.38
1668.609,1.0078,-0.0186,0.0608,0.649,0.885,0.061,41.57
1668.634,1.0049,-0.022,0.062,0.664,0.901,0.145,41.47
1668.659,1.0022,-0.0237,0.0583,0.725,0.824,-0.023,41.42
1668.684,1.0063,-0.0156,0.0596,0.634,1.351,0.13,41.57
1668.709,1.0073,-0.0259,0.0596,0.573,0.893,-0.061,41.42
1668.734,1.0078,-0.0249,0.0693,0.58,1.046,0.008,41.38
1668.759,1.0122,-0.0195,0.0579,0.557,1.267,-0.137,41.38
1668.784,1.0066,-0.0227,0.0647,0.565,1.038,0.153,41.42
1668.809,1.0073,-0.0259,0.0615,0.595,1.26,0.084,41.38
1668.834,1.0022,-0.0229,0.0654,0.695,1.061,0.107,41.24
1668.859,1.0127,-0.0247,0.0603,0.802,1.145,-0.038,41.61
1668.884,1.0042,-0.0178,0.0652,0.695,1.168,-0.061,41.38
1668.909,1.0093,-0.0229,0.0674,0.702,0.664,0.244,41.38
1668.934,1.0068,-0.0242,0.071,0.626,1.191,-0.16,41.47
1668.959,1.0071,-0.0247,0.0635,0.496,1.015,-0.084,41.38
1668.984,1.0066,-0.0178,0.0605,0.649,1.038,0.176,41.61
1669.009,1.0059,-0.0269,0.0613,0.641,1.061,0.008,41.57
1669.034,1.0032,-0.0222,0.0662,0.573,1.481,0.069,41.28
1669.059,1.0054,-0.0266,0.0601,0.603,1.221,0.0,41.42
1669.084,1.0046,-0.0242,0.0645,0.656,1.076,0.015,41.47
1669.109,1.009,-0.0242,0.0627,0.74,1.13,-0.015,41.24
1669.134,1.0071,-0.0215,0.0596,0.641,1.13,0.122,41.42
1669.159,1.0034,-0.0247,0.0583,0.626,1.031,-0.031,41.38
1669.184,1.0078,-0.022,0.0601,0.664,1.16,-0.069,41.38
1669.209,1.0066,-0.0251,0.0586,0.649,1.153,-0.046,41.47
1669.234,1.0076,-0.0229,0.0679,0.557,1.122,0.084,41.57
1669.259,1.0049,-0.0222,0.062,0.573,1.008,0.191,41.38
1669.284,1.0061,-0.0229,0.0596,0.573,1.046,-0.038,41.42
1669.309,1.0034,-0.0195,0.0581,0.336,1.053,0.16,41.42
1669.334,1.0068,-0.0205,0.0625,0.718,1.023,-0.237,41.38
1669.359,1.0027,-0.0222,0.0662,0.58,1.305,0.053,41.42
1669.384,1.0044,-0.0261,0.0642,0.458,1.107,-0.023,41.42
1669.409,1.0071,-0.0188,0.0664,0.527,1.107,0.221,41.47
1669.434,1.0037,-0.0251,0.0662,0.626,1.206,0.092,41.42
1669.459,1.0046,-0.0193,0.0615,0.611,1.328,-0.061,41.42
1669.484,1.0098,-0.0229,0.0654,0.611,0.786,0.038,41.42
1669.509,1.0044,-0.0237,0.0679,0.817,0.969,0.061,41.28
1669.534,1.0046,-0.0234,0.0647,0.542,1.038,0.038,41.42
1669.559,1.0042,-0.0264,0.0654,0.397,1.099,0.321,41.24
1669.584,1.0071,-0.0215,0.063,0.656,1.053,-0.008,41.28
1669.609,1.0042,-0.0237,0.0662,0.374,1.16,-0.145,41.38
1669.634,1.0063,-0.0229,0.0688,0.519,1.015,0.008,41.24
1669.659,1.0081,-0.0247,0.0645,0.656,1.13,0.16,41.28
1669.684,1.0066,-0.0229,0.064,0.794,1.298,0.0,41.42
1669.709,1.0027,-0.0242,0.064,0.542,1.252,-0.053,41.42
1669.734,1.0073,-0.0232,0.0601,0.42,1.282,-0.13,41.42
1669.759,1.0046,-0.0259,0.0674,0.656,1.221,-0.015,41.61
1669.784,1.0068,-0.0229,0.0635,0.618,1.153,0.038,41.57
1669.809,1.0054,-0.0205,0.0667,0.458,1.168,0.176,41.38
1669.834,1.012,-0.0225,0.0569,0.573,1.313,0.183,41.42
1669.859,1.0017,-0.0259,0.0605,0.603,1.176,-0.176,41.57
1669.884,1.0049,-0.0193,0.0691,0.405,0.916,-0.015,41.57
1669.909,1.0098,-0.0234,0.0647,0.626,1.038,0.046,41.38
1669.934,1.0056,-0.0239,0.0708,0.641,1.115,-0.069,41.28
1669.959,1.0054,-0.0229,0.0627,0.473,0.977,0.191,41.57
1669.984,1.0049,-0.0239,0.0635,0.664,1.237,-0.061,41.24
1670.009,1.0066,-0.0195,0.0667,0.618,1.313,0.145,41.57
1670.034,1.0063,-0.0205,0.0671,0.649,1.229,0.061,41.57
1670.059,1.0017,-0.0222,0.0681,0.649,1.069,-0.023,41.38
1670.084,1.0037,-0.0281,0.0623,0.664,1.29,0.038,41.38
1670.109,1.0068,-0.0232,0.0583,0.634,1.252,0.137,41.42
1670.134,1.0063,-0.022,0.0684,0.725,1.023,0.0,41.71
1670.159,1.0054,-0.02,0.0625,0.733,0.962,-0.023,41.38
1670.184,1.0061,-0.0251,0.0549,0.511,1.031,-0.023,41.42
1670.209,1.0056,-0.0261,0.0654,0.771,1.168,-0.084,41.38
1670.234,1.0024,-0.0234,0.0618,0.87,1.038,0.229,41.42
1670.259,1.0068,-0.0266,0.0627,0.565,1.275,0.069,41.42
1670.284,1.0078,-0.0249,0.0679,0.534,1.0,0.099,41.47
1670.309,1.0063,-0.0256,0.0684,0.893,1.244,-0.031,41.57
1670.334,1.0044,-0.0234,0.0625,0.58,1.252,0.145,41.38
1670.359,1.0042,-0.0259,0.064,0.664,1.13,0.344,41.42
1670.384,1.01,-0.0225,0.0642,0.641,1.0,0.13,41.38
1670.409,1.009,-0.0225,0.062,0.802,0.679,0.168,41.57
1670.434,1.0054,-0.0269,0.0698,0.527,0.985,-0.115,41.24
1670.459,1.0071,-0.0205,0.064,0.718,0.908,0.023,41.38
1670.484,1.0024,-0.0222,0.0674,0.695,0.977,0.0,41.47
1670.509,1.0073,-0.0183,0.0601,0.672,1.076,0.107,41.38
1670.534,1.0049,-0.0251,0.0605,0.656,0.908,0.099,41.42
1670.559,1.01,-0.0222,0.062,0.504,1.336,-0.16,41.47
1670.584,1.0078,-0.0239,0.0635,0.771,1.122,-0.031,41.47
1670.609,1.0056,-0.0234,0.0557,0.634,1.107,0.053,41.42
1670.634,1.0049,-0.0215,0.0679,0.893,1.252,0.038,41.47
1670.659,1.0049,-0.0276,0.0642,0.611,1.244,-0.176,41.24
1670.684,1.0051,-0.0188,0.0632,0.618,1.16,0.099,41.57
1670.709,1.0078,-0.0229,0.0615,0.542,1.214,0.031,41.38
1670.734,1.002,-0.0242,0.0623,0.481,1.328,0.046,41.38
1670.759,1.0081,-0.0227,0.0647,0.756,1.038,0.29,41.61
1670.784,1.01,-0.0217,0.063,0.527,1.168,0.0,41.38
1670.809,1.0017,-0.0242,0.0627,0.656,1.168,0.244,41.42
1670.834,1.0059,-0.0203,0.062,0.534,1.015,0.244,41.38
1670.859,1.0071,-0.0205,0.0645,0.718,1.008,0.099,41.38
1670.884,1.0059,-0.0225,0.0637,0.504,1.153,0.099,41.42
1670.909,1.011,-0.0259,0.0676,0.634,1.412,-0.008,41.57
1670.934,1.0093,-0.0227,0.0601,0.74,1.122,-0.229,41.42
1670.959,1.0059,-0.0273,0.0618,0.473,1.053,0.237,41.42
1670.984,1.0098,-0.0217,0.0645,0.756,1.008,0.099,41.47
1671.009,1.0044,-0.0249,0.062,0.656,1.221,-0.069,41.38
1671.034,1.0085,-0.0217,0.0596,0.679,1.038,-0.145,41.38
1671.059,1.0071,-0.02,0.0696,0.702,1.076,0.069,41.57
1671.084,1.0056,-0.0249,0.064,0.611,1.122,-0.099,41.38
1671.109,1.0051,-0.02,0.064,0.656,0.954,0.275,41.38
1671.134,1.0027,-0.0178,0.062,0.611,0.779,0.015,41.24
1671.159,1.0051,-0.0183,0.0686,0.458,1.16,0.244,41.38
1671.184,1.0103,-0.019,0.0576,0.557,1.053,0.206,41.47
1671.209,1.0095,-0.0247,0.0588,0.672,1.412,-0.137,41.24
1671.234,1.0046,-0.02,0.0618,0.649,0.908,0.008,41.42
1671.259,1.0081,-0.0186,0.0605,0.397,1.198,-0.374,41.28
1671.284,1.0098,-0.0212,0.0659,0.542,1.069,0.145,41.38
1671.309,1.0046,-0.0215,0.0583,0.824,1.137,0.267,41.42
1671.334,1.0068,-0.0232,0.0635,0.542,1.015,-0.153,41.47
1671.359,1.0076,-0.02,0.0674,0.656,1.221,-0.084,41.57
1671.384,1.0034,-0.0234,0.0669,0.779,1.321,-0.16,41.42
1671.409,1.0049,-0.0208,0.0608,0.656,0.893,0.16,41.28
1671.434,1.0103,-0.0205,0.0652,0.817,0.939,0.183,41.38
1671.459,1.0049,-0.0212,0.0654,0.71,1.046,0.229,41.42
1671.484,1.0054,-0.019,0.0652,0.55,1.191,0.115,41.47
1671.509,1.0039,-0.0225,0.063,0.595,1.031,0.191,41.42
1671.534,1.0073,-0.0242,0.0635,0.908,0.969,-0.092,41.42
1671.559,1.0061,-0.0193,0.0593,0.763,1.282,-0.183,41.42
1671.584,1.0051,-0.0271,0.0642,0.664,1.206,-0.176,41.57
1671.609,1.0063,-0.0242,0.0625,0.733,1.191,0.046,41.47
1671.634,1.0049,-0.0212,0.0627,0.832,1.191,0.137,41.61
1671.659,1.002,-0.0227,0.0596,0.542,1.206,0.389,41.28
1671.684,1.0088,-0.021,0.0649,0.756,1.351,0.13,41.42
1671.709,1.0093,-0.0222,0.0635,0.634,1.122,0.267,41.61
1671.734,1.0076,-0.0205,0.063,0.611,1.282,-0.191,41.61
1671.759,1.0071,-0.0208,0.0627,0.74,1.137,-0.008,41.47
1671.784,1.0068,-0.0247,0.0642,0.511,0.908,0.053,41.42
1671.809,1.0034,-0.0239,0.0681,0.756,1.176,-0.221,41.61
1671.834,1.0051,-0.0212,0.0635,0.748,0.931,-0.145,41.28
1671.859,1.0044,-0.0195,0.0652,0.687,1.168,0.107,41.61
1671.884,1.0063,-0.0225,0.0654,0.656,1.198,0.084,41.38
1671.909,1.0068,-0.0208,0.0635,0.634,1.0,0.176,41.38
1671.934,1.0034,-0.0227,0.064,0.656,0.947,0.29,41.42
1671.959,1.0059,-0.0251,0.062,0.595,1.015,-0.038,41.57
1671.984,1.0024,-0.0232,0.0632,0.55,0.969,0.252,41.42
1672.009,1.0056,-0.0203,0.063,0.756,1.107,-0.221,41.71
1672.034,1.0056,-0.0225,0.0662,0.779,1.023,-0.015,41.42
1672.059,1.0049,-0.0208,0.0725,0.656,0.992,0.198,41.57
1672.084,1.0054,-0.0283,0.0642,0.672,1.145,0.031,41.24
1672.109,1.0054,-0.0259,0.064,0.534,1.13,-0.008,41.42
1672.134,1.0039,-0.0261,0.0623,0.641,0.985,-0.115,41.38
1672.159,1.0081,-0.0212,0.0657,0.756,0.924,-0.183,41.38
1672.184,1.0073,-0.019,0.0581,0.771,0.893,-0.038,41.42
1672.209,1.009,-0.0205,0.0652,0.771,1.252,0.053,41.42
1672.234,1.0095,-0.0239,0.0662,0.855,1.076,-0.046,41.42
1672.259,1.0085,-0.0264,0.0605,0.634,1.229,0.0,41.42
1672.284,1.0017,-0.0215,0.0698,0.588,0.893,-0.023,41.42
1672.309,1.0066,-0.0251,0.0698,0.618,1.305,0.015,41.47
1672.334,1.0059,-0.0193,0.0649,0.466,1.023,0.122,41.38
1672.359,1.0046,-0.0193,0.0657,0.618,1.282,-0.099,41.38
1672.384,1.0037,-0.0217,0.064,0.382,1.137,0.008,41.42
1672.409,1.0056,-0.0232,0.0659,0.542,1.153,0.29,41.38
1672.434,1.0059,-0.0225,0.0667,0.527,1.496,-0.084,41.38
1672.459,1.0056,-0.0232,0.0686,0.634,0.954,0.023,41.38
1672.484,1.0112,-0.0203,0.0605,0.679,1.153,0.26,41.42
1672.509,1.0085,-0.02,0.064,0.634,0.992,0.031,41.24
1672.534,1.0037,-0.0247,0.0679,0.55,1.061,-0.008,41.38
1672.559,1.002,-0.0249,0.0632,0.405,1.13,0.16,41.38
1672.584,1.0024,-0.0239,0.0667,0.641,1.046,0.053,41.38
1672.609,1.0066,-0.0212,0.0583,0.458,1.313,-0.015,41.28
1672.634,1.0071,-0.022,0.0674,0.771,0.824,0.015,41.28
1672.659,1.011,-0.0205,0.0676,0.573,0.908,0.023,41.47
1672.684,1.0066,-0.0215,0.0684,0.672,1.061,0.023,41.38
1672.709,1.0083,-0.022,0.063,0.496,1.305,0.015,41.47
1672.734,1.0061,-0.0249,0.0696,0.679,1.237,-0.237,41.47
1672.759,1.0049,-0.0215,0.0654,0.71,1.0,0.023,41.57
1672.784,1.0063,-0.0205,0.0632,0.71,1.282,-0.16,41.42
1672.809,1.0051,-0.0242,0.0642,0.794,0.863,0.084,41.47
1672.834,1.0042,-0.0259,0.0598,0.557,0.832,0.183,41.42
1672.859,1.009,-0.0183,0.0642,0.603,1.45,0.084,41.57
1672.884,1.0039,-0.0215,0.0657,0.473,0.962,0.069,41.38
1672.909,1.0061,-0.0217,0.0615,0.565,0.954,-0.076,41.47
1672.934,1.0046,-0.0232,0.0637,0.534,1.092,0.008,41.42
1672.959,1.0037,-0.0171,0.0627,0.42,1.275,-0.046,41.24
1672.984,1.0054,-0.0249,0.0627,0.565,1.206,0.191,41.47
1673.009,1.0088,-0.0222,0.0591,0.786,1.084,0.275,41.38
1673.034,1.0034,-0.0234,0.064,0.504,1.061,0.046,41.42
1673.059,1.0051,-0.0203,0.0659,0.771,1.122,0.237,41.42
1673.084,1.0046,-0.0217,0.0669,0.702,0.878,-0.153,41.61
1673.109,1.0034,-0.0281,0.0659,0.595,0.969,0.023,41.24
1673.134,1.0044,-0.02,0.0632,0.641,1.26,-0.046,41.61
1673.159,1.0112,-0.02,0.0596,0.756,1.069,-0.031,41.42
1673.184,1.0112,-0.0254,0.064,0.687,0.901,0.0,41.57
1673.209,1.0068,-0.0208,0.0647,0.832,0.985,0.061,41.28
1673.234,1.0029,-0.019,0.0586,0.71,1.206,0.13,41.38
1673.259,1.0051,-0.0205,0.0642,0.702,0.962,0.183,41.42
1673.284,1.0015,-0.0247,0.0659,0.489,0.87,-0.183,41.38
1673.309,1.0042,-0.0166,0.062,0.573,1.435,-0.198,41.57
1673.334,1.0085,-0.0256,0.0625,0.496,1.29,0.122,41.38
1673.359,1.0095,-0.0242,0.0615,0.718,1.069,-0.183,41.28
1673.384,1.0027,-0.019,0.062,0.443,1.29,0.176,41.38
1673.409,1.0049,-0.0217,0.0605,0.664,0.771,0.16,41.28
1673.434,1.0063,-0.0259,0.0635,0.573,1.206,-0.076,41.38
1673.459,1.0078,-0.0225,0.0652,0.588,1.168,0.099,41.42
1673.484,1.0103,-0.0232,0.062,0.359,0.901,0.153,41.38
1673.509,1.0049,-0.0227,0.0625,0.611,1.183,0.252,41.42
1673.534,1.0083,-0.0208,0.0642,0.366,1.099,0.267,41.42
1673.559,1.0042,-0.0188,0.0608,0.718,1.229,0.084,41.47
1673.584,1.0042,-0.0256,0.0642,0.656,1.275,0.061,41.42
1673.609,1.0049,-0.0178,0.0657,0.565,1.0,-0.244,41.42
1673.634,1.0051,-0.0225,0.0642,0.557,0.954,-0.221,41.47
1673.659,1.0054,-0.0244,0.0635,0.687,1.015,0.206,41.42
1673.684,1.0051,-0.0232,0.0674,0.489,1.084,-0.122,41.42
1673.709,1.0012,-0.0222,0.0627,0.832,1.313,-0.107,41.57
1673.734,1.0054,-0.0225,0.0605,0.634,1.031,0.099,41.38
1673.759,1.0037,-0.0237,0.0654,0.595,1.076,0.092,41.38
1673.784,1.0076,-0.0198,0.0674,0.924,1.137,0.267,41.38
1673.809,1.0071,-0.0269,0.0645,0.481,1.26,0.145,41.28
1673.834,1.0073,-0.0239,0.0667,0.542,1.176,-0.099,41.38
1673.859,1.0068,-0.0195,0.0615,0.473,0.832,-0.206,41.42
1673.884,1.009,-0.0232,0.0664,0.573,1.328,-0.076,41.38
1673.909,1.0054,-0.0259,0.0647,0.725,1.038,0.008,41.38
1673.934,1.0071,-0.0237,0.0657,0.595,0.992,-0.145,41.38
1673.959,1.0093,-0.0212,0.0642,0.702,1.145,-0.107,41.28
1673.984,1.0073,-0.0261,0.0627,0.725,1.183,-0.046,41.47
1674.009,1.0042,-0.0208,0.0671,0.695,1.115,0.168,41.38
1674.034,1.0066,-0.0239,0.071,0.687,1.053,0.092,41.57
1674.059,1.0051,-0.022,0.0657,0.534,1.13,0.153,41.42
1674.084,1.0073,-0.0178,0.0645,0.389,1.336,0.099,41.38
1674.109,1.0115,-0.0198,0.063,0.565,1.076,-0.008,41.42
1674.134,1.0078,-0.0237,0.0652,0.832,1.115,0.061,41.42
1674.159,1.0046,-0.0217,0.0679,0.763,0.985,0.015,41.28
1674.184,1.0061,-0.0247,0.0652,0.458,0.954,0.198,41.38
1674.209,1.0046,-0.0229,0.0679,0.725,0.84,0.344,41.42
1674.234,1.0032,-0.0242,0.064,0.321,1.511,0.038,41.42
1674.259,1.0054,-0.0239,0.0679,0.473,1.29,0.221,41.38
1674.284,1.0063,-0.0205,0.0635,0.504,1.053,-0.183,41.38
1674.309,1.0051,-0.0242,0.0627,0.603,0.885,0.176,41.38
1674.334,1.0056,-0.0227,0.063,0.649,0.962,0.13,41.38
1674.359,1.009,-0.0239,0.0625,0.42,1.084,0.053,41.24
1674.384,1.0049,-0.0242,0.0632,0.649,1.282,0.107,41.28
1674.409,1.0063,-0.0273,0.0618,0.641,0.756,0.229,41.42
1674.434,1.0093,-0.0215,0.0674,0.679,1.107,0.046,41.38
1674.459,1.0044,-0.0234,0.064,0.626,1.198,0.084,41.42
1674.484,1.0095,-0.0234,0.0625,0.71,0.931,0.26,41.28
1674.509,1.0076,-0.0229,0.064,0.26,1.374,-0.031,41.38
1674.534,1.0085,-0.0256,0.0652,0.618,1.008,0.061,41.28
1674.559,1.0061,-0.0244,0.062,0.435,0.885,-0.198,41.42
1674.584,1.0051,-0.0239,0.0591,0.527,1.084,-0.153,41.57
1674.609,1.0083,-0.0198,0.0635,0.672,1.076,0.137,41.42
1674.634,1.0022,-0.0242,0.0667,0.626,1.092,0.183,41.57
1674.659,1.0081,-0.0181,0.0603,0.863,0.947,-0.046,41.47
1674.684,1.0073,-0.0208,0.0596,0.679,1.076,0.069,41.42
1674.709,1.0095,-0.0217,0.0647,0.794,1.336,-0.229,41.38
1674.734,1.0056,-0.0225,0.0686,0.481,1.244,-0.405,41.28
1674.759,1.0044,-0.0225,0.0625,0.55,1.191,-0.168,41.42
1674.784,1.0066,-0.0227,0.064,0.687,0.824,0.183,41.38
1674.809,1.0034,-0.0227,0.0654,0.702,1.214,0.076,41.28
1674.834,1.0085,-0.0237,0.0601,0.718,1.26,0.214,41.38
1674.859,1.0083,-0.021,0.0701,0.733,1.076,-0.084,41.38
1674.884,1.0095,-0.0217,0.0623,0.611,1.206,-0.099,41.75
1674.909,1.011,-0.0229,0.0657,0.626,1.443,0.183,41.28
1674.934,1.0046,-0.0249,0.062,0.687,0.725,-0.115,41.24
1674.959,1.01,-0.0208,0.063,0.595,0.977,0.267,41.42
1674.984,1.0049,-0.0171,0.0574,0.588,1.092,0.16,41.38
1675.009,1.0024,-0.0186,0.0654,0.618,1.122,-0.008,41.42
1675.034,1.0042,-0.019,0.0591,0.412,1.099,0.015,41.42
1675.059,1.0049,-0.0232,0.0637,0.618,0.931,0.16,41.42
1675.084,1.0039,-0.0264,0.0618,0.618,1.244,0.16,41.38
1675.109,1.0063,-0.0208,0.0632,0.679,0.87,-0.145,41.42
1675.134,1.0081,-0.0247,0.0632,0.611,0.985,-0.023,41.47
1675.159,1.0068,-0.0251,0.0652,0.443,0.969,0.053,41.47
1675.184,1.01,-0.0178,0.0623,0.618,1.229,0.0,41.47
1675.209,1.0076,-0.0237,0.0657,0.344,0.985,0.168,41.24
1675.234,1.0078,-0.0222,0.064,0.489,1.244,-0.206,41.47
1675.259,1.0076,-0.0247,0.064,0.634,1.084,-0.099,41.42
1675.284,1.0056,-0.022,0.0688,0.649,0.725,0.176,41.24
1675.309,1.0017,-0.0222,0.0632,0.695,1.29,-0.053,41.38
1675.334,1.0037,-0.0239,0.061,0.695,1.023,0.168,41.42
1675.359,1.002,-0.0227,0.0613,0.656,1.229,0.115,41.38
1675.384,1.0059,-0.0249,0.0583,0.573,0.794,-0.229,41.28
1675.409,1.0081,-0.0195,0.0667,0.756,1.42,-0.214,41.47
1675.434,1.0088,-0.0217,0.0681,0.519,1.115,0.076,41.42
1675.459,1.0059,-0.0254,0.0613,0.626,1.305,0.008,41.38
1675.484,1.002,-0.0259,0.0696,0.511,1.115,-0.092,41.38
1675.509,1.0083,-0.0178,0.062,0.634,0.87,0.061,41.38
1675.534,1.0061,-0.0247,0.061,0.55,1.206,0.061,41.42
1675.559,1.0076,-0.0232,0.0581,0.718,1.198,-0.115,41.42
1675.584,1.0076,-0.0254,0.0632,0.695,0.885,-0.069,41.38
1675.609,1.0044,-0.0222,0.0591,0.649,1.107,-0.336,41.28
1675.634,1.0071,-0.0222,0.0645,0.58,1.092,0.214,41.47
1675.659,1.0054,-0.0249,0.0647,0.611,1.16,0.313,41.42
1675.684,1.0071,-0.0203,0.0681,0.748,1.198,0.031,41.24
1675.709,1.0042,-0.0244,0.0554,0.634,1.0,-0.221,41.42
1675.734,1.0044,-0.0247,0.0681,0.702,0.985,-0.092,41.75
1675.759,1.0083,-0.0227,0.0632,0.656,1.099,0.053,41.42
1675.784,1.0063,-0.0234,0.0618,0.832,1.336,0.0,41.38
1675.809,1.0066,-0.0225,0.0625,0.695,1.221,0.076,41.42
1675.834,1.0054,-0.0227,0.0679,0.58,1.038,-0.252,41.42
1675.859,1.0037,-0.0249,0.0659,0.672,1.336,-0.137,41.28
1675.884,1.0039,-0.0254,0.0635,0.733,0.74,-0.191,41.24
1675.909,1.0076,-0.0247,0.0525,0.74,0.977,-0.153,41.38
1675.934,1.0068,-0.0186,0.0671,0.58,1.038,0.008,41.42
1675.959,1.0039,-0.0232,0.0642,0.595,1.267,0.206,41.42
1675.984,1.0073,-0.0215,0.0615,0.901,0.916,0.252,41.42
1676.009,1.0068,-0.0242,0.0552,0.725,0.977,0.015,41.42
1676.034,1.0059,-0.022,0.0635,0.634,1.13,0.061,41.42
1676.059,1.0046,-0.0222,0.0591,0.695,1.084,-0.061,41.28
1676.084,1.0088,-0.0234,0.0596,0.725,1.206,0.0,41.28
1676.109,1.0056,-0.0208,0.0615,0.771,1.13,0.092,41.42
1676.134,1.0056,-0.0232,0.0579,0.702,0.863,-0.038,41.28
1676.159,1.0046,-0.0242,0.0652,0.718,1.031,-0.008,41.38
1676.184,1.0034,-0.0269,0.0647,0.389,1.527,-0.13,41.42
1676.209,1.0051,-0.0222,0.0625,0.435,1.122,0.076,41.61
1676.234,1.0046,-0.0217,0.0681,0.466,1.023,-0.221,41.57
1676.259,1.0039,-0.0261,0.0649,0.702,0.855,0.252,41.42
1676.284,1.0071,-0.0229,0.0664,0.71,1.244,-0.046,41.38
1676.309,1.0088,-0.02,0.0632,0.511,1.107,0.061,41.61
1676.334,1.0071,-0.019,0.0664,0.611,0.954,0.008,41.28
