t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
504.176,0.9858,-0.2026,0.0813,0.687,1.122,-0.137,20.31
504.201,0.9866,-0.2041,0.0796,0.649,0.992,-0.122,20.33
504.226,0.9883,-0.2085,0.0796,0.74,1.053,-0.206,20.33
504.251,0.9856,-0.2041,0.0742,0.695,1.107,-0.153,20.34
504.276,0.989,-0.2068,0.0786,0.687,1.183,-0.183,20.31
504.301,0.9915,-0.2083,0.074,0.733,1.046,-0.16,20.33
504.326,0.9863,-0.2063,0.0811,0.641,1.031,-0.198,20.33
504.351,0.9836,-0.2058,0.0769,0.702,1.053,-0.214,20.33
504.376,0.9907,-0.2024,0.0828,0.649,1.16,-0.221,20.34
504.401,0.9888,-0.2048,0.0806,0.626,1.076,-0.122,20.33
504.426,0.9895,-0.207,0.0803,0.71,1.16,-0.137,20.33
504.451,0.9854,-0.2065,0.0845,0.664,1.015,-0.29,20.32
504.476,0.9897,-0.2024,0.0767,0.695,1.107,-0.153,20.33
504.501,0.9939,-0.2034,0.0762,0.55,1.137,-0.115,20.34
504.526,0.9849,-0.2053,0.083,0.649,1.076,-0.137,20.32
504.551,0.9875,-0.2065,0.0811,0.618,1.0,-0.275,20.33
504.576,0.9875,-0.2058,0.0791,0.656,1.183,-0.214,20.33
504.601,0.9919,-0.2107,0.0745,0.679,1.206,-0.13,20.35
504.626,0.9868,-0.2039,0.0815,0.718,1.092,-0.137,20.33
504.651,0.9856,-0.2065,0.0835,0.679,1.053,-0.237,20.34
504.676,0.9883,-0.2068,0.0774,0.656,1.046,-0.198,20.34
504.701,0.9897,-0.208,0.0742,0.649,1.107,-0.214,20.35
504.726,0.989,-0.2017,0.0745,0.618,1.076,-0.13,20.32
504.751,0.9871,-0.2058,0.0791,0.618,1.046,-0.13,20.33
504.776,0.989,-0.2065,0.0801,0.618,1.031,-0.176,20.35
504.801,0.9927,-0.2068,0.0818,0.641,1.122,-0.092,20.33
504.826,0.9932,-0.2095,0.0706,0.626,1.084,-0.176,20.34
504.851,0.9856,-0.2073,0.0779,0.71,1.046,-0.153,20.34
504.876,0.99,-0.2056,0.072,0.618,1.076,-0.237,20.34
504.901,0.988,-0.2065,0.0767,0.641,1.183,-0.137,20.32
504.926,0.988,-0.2087,0.0845,0.71,1.061,-0.206,20.33
504.951,0.9834,-0.2014,0.0776,0.664,1.107,-0.115,20.36
504.976,0.9883,-0.2051,0.0796,0.771,1.176,-0.137,20.34
505.001,0.9868,-0.2058,0.0757,0.649,1.115,-0.191,20.34
505.026,0.9875,-0.2039,0.0793,0.634,1.122,-0.244,20.35
505.051,0.9907,-0.2043,0.0791,0.573,1.176,-0.267,20.34
505.076,0.9885,-0.2092,0.0825,0.718,1.153,-0.229,20.36
505.101,0.9888,-0.2051,0.0808,0.687,1.092,-0.153,20.35
505.126,0.9885,-0.2029,0.0854,0.649,1.168,-0.092,20.39
505.151,0.9893,-0.2056,0.074,0.679,1.061,-0.084,20.33
505.176,0.9834,-0.2041,0.0859,0.626,1.244,-0.26,20.37
505.201,0.989,-0.2061,0.0791,0.634,1.137,-0.084,20.36
505.226,0.9854,-0.2068,0.0811,0.687,1.015,-0.084,20.36
505.251,0.9866,-0.2078,0.0796,0.595,1.069,-0.183,20.35
505.276,0.9895,-0.2017,0.0735,0.611,1.176,-0.198,20.36
505.301,0.989,-0.2036,0.0759,0.672,1.061,-0.107,20.36
505.326,0.989,-0.2068,0.0811,0.687,1.282,-0.229,20.32
505.351,0.9885,-0.2065,0.072,0.687,1.198,-0.229,20.35
505.376,0.9893,-0.2061,0.0789,0.672,1.214,-0.099,20.34
505.401,0.9868,-0.2063,0.0796,0.687,1.115,-0.198,20.37
505.426,0.9888,-0.2056,0.0728,0.718,1.26,-0.176,20.36
505.451,0.9836,-0.2043,0.0742,0.618,1.137,-0.115,20.34
505.476,0.988,-0.2014,0.075,0.595,1.076,-0.176,20.35
505.501,0.9875,-0.2061,0.075,0.626,1.153,-0.183,20.34
505.526,0.988,-0.2056,0.0811,0.641,1.107,-0.107,20.38
505.551,0.9873,-0.2078,0.0803,0.672,1.13,-0.137,20.38
505.576,0.9895,-0.2041,0.0823,0.618,0.947,-0.122,20.37
505.601,0.9893,-0.2051,0.0784,0.641,1.084,-0.107,20.38
505.626,0.9888,-0.2041,0.0798,0.595,1.099,-0.244,20.36
505.651,0.9907,-0.2083,0.0776,0.672,0.947,-0.145,20.37
505.676,0.9902,-0.2051,0.0781,0.672,1.122,-0.107,20.35
505.701,0.9885,-0.2041,0.0725,0.595,1.153,-0.145,20.37
505.726,0.9871,-0.2053,0.084,0.641,1.122,-0.206,20.38
505.751,0.991,-0.2068,0.0798,0.702,1.107,-0.115,20.39
505.776,0.9883,-0.2053,0.0825,0.618,1.221,-0.176,20.37
505.801,0.9863,-0.2051,0.0825,0.71,0.962,-0.252,20.37
505.826,0.9915,-0.2043,0.0706,0.687,1.107,-0.237,20.36
505.851,0.9902,-0.2053,0.0786,0.649,1.115,-0.137,20.36
505.876,0.9902,-0.2061,0.0779,0.687,1.031,-0.153,20.35
505.901,0.9917,-0.2058,0.0793,0.618,1.137,-0.229,20.37
505.926,0.988,-0.2039,0.0806,0.603,1.13,-0.176,20.38
505.951,0.9897,-0.2058,0.0798,0.702,1.252,-0.107,20.38
505.976,0.9888,-0.2065,0.0852,0.679,1.115,-0.16,20.33
506.001,0.9878,-0.2039,0.0835,0.679,1.122,-0.237,20.37
506.026,0.9927,-0.2061,0.0774,0.634,1.023,-0.145,20.36
506.051,0.9868,-0.2095,0.0798,0.718,1.069,-0.176,20.35
506.076,0.9873,-0.2063,0.0764,0.618,1.168,-0.099,20.39
506.101,0.9846,-0.2073,0.083,0.626,1.076,-0.183,20.38
506.126,0.99,-0.2061,0.0764,0.725,1.061,-0.183,20.39
506.151,0.9871,-0.2065,0.0798,0.626,1.076,-0.084,20.38
506.176,0.9871,-0.2046,0.0828,0.733,1.145,-0.107,20.39
506.201,0.99,-0.2085,0.0806,0.595,1.122,-0.206,20.38
506.226,0.9868,-0.2039,0.0781,0.664,1.092,-0.076,20.37
506.251,0.9893,-0.2021,0.0806,0.626,1.099,-0.115,20.37
506.276,0.9905,-0.2075,0.0872,0.656,1.115,-0.153,20.37
506.301,0.9873,-0.2083,0.0823,0.649,1.168,-0.267,20.38
506.326,0.988,-0.2051,0.0784,0.687,1.053,-0.137,20.39
506.351,0.988,-0.2068,0.0757,0.71,1.115,-0.221,20.39
506.376,0.9878,-0.2048,0.0781,0.649,1.183,-0.092,20.38
506.401,0.9902,-0.2056,0.074,0.573,1.099,-0.076,20.36
506.426,0.9895,-0.2009,0.0798,0.626,1.168,-0.137,20.39
506.451,0.9875,-0.2048,0.0813,0.626,1.214,-0.107,20.38
506.476,0.9888,-0.2068,0.0811,0.687,1.076,-0.191,20.39
506.501,0.9854,-0.2058,0.0764,0.626,1.031,-0.115,20.39
506.526,0.99,-0.2041,0.0835,0.649,1.252,-0.145,20.36
506.551,0.9875,-0.2058,0.082,0.626,1.229,-0.13,20.4
506.576,0.9871,-0.2048,0.083,0.672,1.16,-0.214,20.41
506.601,0.9834,-0.2083,0.0745,0.626,1.115,-0.153,20.39
506.626,0.9912,-0.2039,0.0769,0.565,1.099,-0.13,20.39
506.651,0.9927,-0.2034,0.0742,0.626,1.084,-0.237,20.4
506.676,0.9888,-0.2046,0.0786,0.672,1.107,-0.229,20.39
506.701,0.9871,-0.2063,0.0757,0.718,1.16,-0.198,20.4
506.726,0.9856,-0.2068,0.0857,0.649,1.115,-0.191,20.38
506.751,0.9897,-0.2043,0.0801,0.679,1.183,-0.237,20.38
506.776,0.9868,-0.2029,0.0808,0.603,1.137,-0.115,20.37
506.801,0.9832,-0.2056,0.0798,0.603,1.122,-0.061,20.39
506.826,0.9893,-0.2046,0.0728,0.634,1.107,-0.168,20.39
506.851,0.989,-0.2087,0.0801,0.733,1.053,-0.191,20.41
506.876,0.9907,-0.2056,0.0813,0.702,1.046,-0.26,20.39
506.901,0.9905,-0.2068,0.0789,0.626,1.16,-0.313,20.4
506.926,0.9875,-0.2063,0.0723,0.725,1.076,-0.229,20.42
506.951,0.9866,-0.2058,0.0791,0.656,1.191,-0.206,20.42
506.976,0.9832,-0.2078,0.082,0.634,1.107,-0.107,20.37
507.001,0.9878,-0.2073,0.075,0.672,1.023,-0.145,20.39
507.026,0.9905,-0.2039,0.0791,0.664,1.099,-0.198,20.38
507.051,0.988,-0.2039,0.0823,0.641,1.13,-0.137,20.39
507.076,0.9893,-0.2041,0.0818,0.679,1.031,-0.26,20.4
507.101,0.9893,-0.2073,0.075,0.656,1.069,-0.183,20.4
507.126,0.9907,-0.2046,0.0789,0.649,1.092,-0.16,20.4
507.151,0.9861,-0.2053,0.0754,0.71,1.031,-0.198,20.39
507.176,0.9849,-0.2056,0.0781,0.634,1.145,-0.176,20.39
507.201,0.9844,-0.2078,0.0869,0.71,1.053,-0.206,20.41
507.226,0.9849,-0.2061,0.0776,0.611,1.214,-0.145,20.39
507.251,0.9844,-0.2063,0.0752,0.695,1.084,0.008,20.42
507.276,0.9863,-0.2039,0.0796,0.687,1.168,-0.16,20.4
507.301,0.989,-0.2065,0.0837,0.595,1.153,-0.16,20.37
507.326,0.9922,-0.2048,0.0776,0.664,1.122,-0.244,20.38
507.351,0.9883,-0.208,0.0796,0.664,1.099,-0.183,20.38
507.376,0.9878,-0.2073,0.0786,0.603,1.153,-0.153,20.4
507.401,0.9871,-0.2083,0.0784,0.664,1.115,-0.107,20.42
507.426,0.9888,-0.2041,0.0735,0.641,1.168,-0.229,20.4
507.451,0.9888,-0.2036,0.0874,0.748,1.0,-0.092,20.41
507.476,0.9851,-0.2068,0.0837,0.679,1.099,-0.16,20.42
507.501,0.9858,-0.207,0.0815,0.634,1.13,-0.221,20.41
507.526,0.9861,-0.2036,0.0759,0.679,1.145,-0.107,20.4
507.551,0.9929,-0.2053,0.0803,0.656,1.145,-0.153,20.4
507.576,0.9919,-0.2034,0.0779,0.748,1.084,-0.244,20.4
507.601,0.9856,-0.2065,0.0781,0.611,1.031,-0.252,20.42
507.626,0.9868,-0.2068,0.0833,0.603,1.13,-0.168,20.42
507.651,0.9861,-0.2017,0.0779,0.664,1.168,-0.198,20.42
507.676,0.988,-0.208,0.083,0.634,1.137,-0.198,20.42
507.701,0.9888,-0.2046,0.0825,0.702,1.038,-0.137,20.42
507.726,0.9866,-0.207,0.0796,0.588,1.061,-0.16,20.41
507.751,0.9915,-0.2043,0.0762,0.611,1.053,-0.107,20.39
507.776,0.9873,-0.2043,0.0796,0.687,1.16,-0.099,20.42
507.801,0.9875,-0.207,0.0801,0.649,1.061,-0.122,20.41
507.826,0.9902,-0.2031,0.0791,0.725,1.084,-0.229,20.43
507.851,0.9839,-0.2053,0.0793,0.679,1.084,-0.237,20.39
507.876,0.9871,-0.2068,0.0808,0.626,1.153,-0.229,20.41
507.901,0.9866,-0.2051,0.0723,0.649,1.168,-0.191,20.38
507.926,0.9878,-0.2041,0.0754,0.664,1.084,-0.214,20.42
507.951,0.9871,-0.2053,0.0837,0.649,1.191,-0.084,20.41
507.976,0.9851,-0.2056,0.0798,0.664,1.061,-0.198,20.43
508.001,0.9902,-0.2068,0.0771,0.611,1.16,-0.191,20.4
508.026,0.9888,-0.2043,0.0803,0.695,1.137,-0.069,20.41
508.051,0.9849,-0.2034,0.0833,0.626,1.137,-0.153,20.44
508.076,0.9856,-0.2041,0.0789,0.695,1.16,-0.328,20.43
508.101,0.9878,-0.2073,0.0823,0.672,1.168,-0.198,20.41
508.126,0.9863,-0.2065,0.0798,0.595,1.107,-0.244,20.42
508.151,0.9878,-0.2031,0.0774,0.695,1.046,-0.176,20.42
508.176,0.9915,-0.2073,0.0786,0.611,1.168,-0.176,20.42
508.201,0.9858,-0.2029,0.0828,0.595,1.107,-0.038,20.42
508.226,0.9932,-0.2029,0.074,0.634,1.099,-0.198,20.42
508.251,0.9915,-0.2053,0.0754,0.763,1.008,-0.176,20.42
508.276,0.9868,-0.2026,0.0798,0.626,1.0,-0.214,20.42
508.301,0.9883,-0.208,0.0786,0.603,1.221,-0.084,20.4
508.326,0.9888,-0.2046,0.0803,0.611,1.244,-0.206,20.42
508.351,0.9863,-0.2043,0.0742,0.641,1.061,-0.137,20.42
508.376,0.988,-0.2065,0.0803,0.611,1.122,-0.198,20.46
508.401,0.99,-0.2073,0.0847,0.74,1.244,-0.176,20.41
508.426,0.9888,-0.2065,0.0803,0.626,1.092,-0.206,20.44
508.451,0.991,-0.2056,0.0806,0.679,1.092,-0.275,20.41
508.476,0.9941,-0.2078,0.0786,0.634,1.115,-0.237,20.42
508.501,0.9839,-0.2068,0.0796,0.725,1.221,-0.092,20.43
508.526,0.9854,-0.2068,0.0776,0.656,1.221,-0.13,20.41
508.551,0.9878,-0.2048,0.0771,0.664,1.092,-0.115,20.43
508.576,0.988,-0.2065,0.0752,0.634,1.122,-0.282,20.44
508.601,0.9895,-0.2036,0.0791,0.634,1.099,-0.137,20.42
508.626,0.9866,-0.2039,0.0803,0.649,1.084,-0.092,20.41
508.651,0.989,-0.2046,0.0789,0.611,1.13,-0.221,20.41
508.676,0.9895,-0.2053,0.0754,0.611,1.122,-0.229,20.43
508.701,0.9878,-0.2026,0.075,0.649,1.031,-0.282,20.42
508.726,0.9895,-0.2078,0.085,0.672,1.084,-0.115,20.42
508.751,0.9917,-0.2051,0.0806,0.702,1.084,-0.176,20.42
508.776,0.9924,-0.2048,0.0759,0.687,1.206,-0.107,20.42
508.801,0.9866,-0.2056,0.0786,0.71,1.252,-0.076,20.44
508.826,0.9929,-0.2048,0.0818,0.611,1.206,-0.084,20.42
508.851,0.989,-0.2056,0.0823,0.702,1.153,-0.191,20.43
508.876,0.9873,-0.2041,0.0703,0.656,1.137,-0.168,20.41
508.901,0.9907,-0.2039,0.0781,0.718,1.023,-0.183,20.41
508.926,0.9861,-0.2053,0.0769,0.618,1.176,-0.168,20.41
508.951,0.9854,-0.2009,0.074,0.679,1.076,-0.244,20.43
508.976,0.9856,-0.2048,0.0813,0.71,1.168,-0.145,20.44
509.001,0.9885,-0.2065,0.0798,0.634,1.145,-0.221,20.43
509.026,0.9858,-0.2024,0.0771,0.626,1.076,-0.092,20.45
509.051,0.989,-0.2046,0.0764,0.695,1.061,-0.145,20.45
509.076,0.9888,-0.208,0.0813,0.718,1.145,-0.092,20.44
509.101,0.9888,-0.2085,0.0835,0.573,1.115,-0.168,20.43
509.126,0.9895,-0.2078,0.0752,0.687,1.046,-0.16,20.45
509.151,0.989,-0.2048,0.085,0.611,1.145,-0.115,20.46
509.176,0.9907,-0.207,0.0771,0.618,1.107,-0.069,20.43
509.201,0.989,-0.2087,0.0825,0.702,1.122,-0.153,20.45
509.226,0.9844,-0.2053,0.0813,0.641,1.183,-0.13,20.41
509.251,0.9875,-0.2078,0.0769,0.626,1.198,-0.183,20.45
509.276,0.9875,-0.2043,0.0825,0.672,1.061,-0.115,20.43
509.301,0.9878,-0.2031,0.0806,0.588,1.229,-0.237,20.45
509.326,0.989,-0.2075,0.0825,0.695,1.145,-0.183,20.45
509.351,0.9888,-0.2046,0.0779,0.588,1.183,-0.206,20.46
509.376,0.9863,-0.2063,0.0813,0.611,1.076,-0.183,20.43
509.401,0.9893,-0.2024,0.0759,0.634,1.13,-0.275,20.45
509.426,0.9885,-0.2085,0.0798,0.687,1.191,-0.137,20.45
509.451,0.9922,-0.2073,0.0815,0.656,1.008,-0.153,20.43
509.476,0.9871,-0.2095,0.075,0.672,1.046,-0.168,20.45
509.501,0.9922,-0.2039,0.0791,0.672,1.076,-0.145,20.45
509.526,0.9861,-0.2034,0.0791,0.656,1.191,-0.237,20.47
509.551,0.9902,-0.2043,0.0759,0.71,0.916,-0.153,20.43
509.576,0.9868,-0.2097,0.0784,0.725,1.038,-0.137,20.45
509.601,0.9934,-0.2063,0.0754,0.573,1.198,-0.191,20.44
509.626,0.9907,-0.2039,0.0781,0.672,1.038,-0.214,20.46
509.651,0.988,-0.2078,0.0815,0.664,1.046,-0.16,20.45
509.676,0.9854,-0.2085,0.073,0.664,1.267,-0.107,20.44
509.701,0.9866,-0.2083,0.0789,0.672,1.038,-0.168,20.43
509.726,0.988,-0.2078,0.0771,0.656,1.053,-0.244,20.44
509.751,0.9893,-0.2051,0.0786,0.588,1.0,-0.206,20.44
509.776,0.9888,-0.2041,0.0752,0.664,1.13,-0.214,20.46
509.801,0.9873,-0.2036,0.0803,0.634,1.168,-0.206,20.44
509.826,0.989,-0.2068,0.0725,0.626,1.061,-0.252,20.43
509.851,0.9846,-0.209,0.0784,0.603,1.237,-0.153,20.44
509.876,0.9866,-0.2063,0.0771,0.733,1.069,-0.122,20.46
509.901,0.9861,-0.2051,0.0769,0.702,1.015,-0.145,20.44
509.926,0.991,-0.2048,0.0833,0.672,1.046,-0.168,20.45
509.951,0.9875,-0.2039,0.0737,0.634,1.107,-0.168,20.46
509.976,0.9893,-0.2073,0.0774,0.74,1.038,-0.168,20.44
510.001,0.988,-0.2017,0.0862,0.687,1.092,-0.229,20.45
510.026,0.99,-0.2058,0.0781,0.779,1.015,-0.198,20.41
510.051,0.989,-0.2043,0.0857,0.679,0.992,-0.16,20.46
510.076,0.9895,-0.2065,0.0813,0.687,1.191,-0.099,20.46
510.101,0.99,-0.2043,0.084,0.725,1.137,-0.229,20.48
510.126,0.9883,-0.2078,0.0759,0.71,1.191,-0.252,20.45
510.151,0.9929,-0.2056,0.0808,0.656,1.076,-0.099,20.46
510.176,0.9932,-0.2043,0.075,0.626,1.076,-0.115,20.46
510.201,0.9873,-0.2065,0.0815,0.71,0.985,-0.153,20.47
510.226,0.9907,-0.2058,0.0801,0.641,1.13,-0.252,20.46
510.251,0.9888,-0.2073,0.0798,0.687,1.122,-0.183,20.45
510.276,0.9854,-0.2053,0.0828,0.611,1.229,-0.267,20.46
510.301,0.989,-0.2039,0.0781,0.672,1.168,-0.061,20.45
510.326,0.9885,-0.2041,0.0813,0.656,1.115,-0.153,20.46
510.351,0.9888,-0.2058,0.0796,0.649,1.122,-0.153,20.49
510.376,0.9866,-0.2051,0.0767,0.618,1.168,-0.099,20.45
510.401,0.9873,-0.2051,0.0835,0.603,1.099,-0.237,20.46
510.426,0.9912,-0.2087,0.082,0.603,1.076,-0.206,20.47
510.451,0.9854,-0.2041,0.0737,0.534,1.221,-0.191,20.47
510.476,0.9893,-0.2041,0.0793,0.679,1.145,-0.244,20.48
510.501,0.9856,-0.2053,0.0811,0.573,1.198,-0.229,20.48
510.526,0.9893,-0.2068,0.0811,0.718,1.115,-0.26,20.46
510.551,0.9863,-0.2041,0.0771,0.588,1.168,-0.137,20.44
510.576,0.9915,-0.2046,0.083,0.664,1.145,-0.122,20.47
510.601,0.9893,-0.2061,0.0847,0.634,1.076,-0.137,20.46
510.626,0.9883,-0.2051,0.0808,0.649,1.168,-0.229,20.47
510.651,0.9893,-0.2043,0.0771,0.718,1.099,-0.206,20.45
510.676,0.9897,-0.2063,0.0786,0.641,1.122,-0.145,20.46
510.701,0.9846,-0.2043,0.0842,0.611,1.237,-0.16,20.48
510.726,0.9907,-0.2075,0.0767,0.649,1.145,-0.282,20.5
510.751,0.9873,-0.2053,0.0786,0.626,1.008,-0.13,20.45
510.776,0.9849,-0.209,0.0764,0.618,1.122,-0.153,20.46
510.801,0.9932,-0.2065,0.075,0.634,0.992,-0.122,20.45
510.826,0.9878,-0.2014,0.0781,0.611,1.191,-0.16,20.49
510.851,0.9897,-0.2061,0.0791,0.618,1.061,-0.29,20.46
510.876,0.9875,-0.2085,0.0789,0.641,1.084,-0.176,20.45
510.901,0.9863,-0.2073,0.0776,0.618,1.137,-0.13,20.49
510.926,0.989,-0.2056,0.0747,0.656,1.176,-0.16,20.49
510.951,0.9907,-0.2061,0.0786,0.702,0.962,-0.26,20.49
510.976,0.9856,-0.2034,0.0837,0.595,1.244,-0.16,20.49
511.001,0.9871,-0.2083,0.0757,0.679,1.015,-0.137,20.48
511.026,0.9878,-0.2034,0.0698,0.664,1.038,-0.267,20.45
511.051,0.9878,-0.2075,0.0815,0.74,1.168,-0.099,20.5
511.076,0.9893,-0.2043,0.0823,0.687,1.076,-0.183,20.49
511.101,0.9878,-0.2043,0.0779,0.618,1.168,-0.176,20.47
511.126,0.9888,-0.2041,0.0793,0.656,1.122,-0.206,20.48
511.151,0.9873,-0.2053,0.083,0.672,1.092,-0.099,20.5
511.176,0.9875,-0.2061,0.0806,0.641,1.107,-0.168,20.49
511.201,0.9907,-0.2058,0.0793,0.649,1.16,-0.145,20.48
511.226,0.9905,-0.2043,0.074,0.634,1.084,-0.252,20.48
511.251,0.9854,-0.2058,0.0803,0.695,1.053,-0.214,20.48
511.276,0.9888,-0.2073,0.0803,0.702,1.008,-0.13,20.48
511.301,0.9893,-0.2087,0.0779,0.656,1.122,-0.206,20.48
511.326,0.9866,-0.2078,0.0811,0.634,1.122,-0.16,20.5
511.351,0.9883,-0.2104,0.0811,0.733,1.115,-0.176,20.5
511.376,0.9941,-0.2024,0.0764,0.718,1.099,-0.115,20.48
511.401,0.9875,-0.2068,0.0776,0.802,1.214,-0.153,20.48
511.426,0.9844,-0.2065,0.0808,0.664,1.13,-0.176,20.5
511.451,0.9912,-0.2026,0.0767,0.702,1.061,-0.115,20.48
511.476,0.989,-0.2043,0.0776,0.664,1.198,-0.137,20.48
511.501,0.9834,-0.2085,0.0779,0.687,1.046,-0.16,20.5
511.526,0.9897,-0.2053,0.0769,0.611,1.046,-0.206,20.48
511.551,0.9861,-0.2068,0.0776,0.649,1.13,-0.168,20.51
511.576,0.9868,-0.2048,0.0779,0.702,1.023,-0.153,20.5
511.601,0.989,-0.2078,0.0884,0.641,1.122,-0.16,20.48
511.626,0.9863,-0.2073,0.082,0.672,1.099,-0.183,20.49
511.651,0.9846,-0.2097,0.0825,0.672,1.214,-0.137,20.5
511.676,0.99,-0.208,0.0857,0.687,1.153,-0.198,20.48
511.701,0.9824,-0.2056,0.0757,0.679,1.229,-0.183,20.49
511.726,0.9832,-0.2078,0.0759,0.588,1.198,-0.237,20.48
511.751,0.9827,-0.2009,0.0884,0.656,1.122,-0.107,20.49
511.776,0.9866,-0.2024,0.0813,0.718,1.183,-0.198,20.5
511.801,0.9836,-0.2024,0.0803,0.74,1.046,-0.122,20.51
511.826,0.9907,-0.2034,0.0803,0.756,1.015,-0.237,20.5
511.851,0.989,-0.2056,0.0789,0.565,1.13,-0.191,20.52
511.876,0.9929,-0.2019,0.0793,0.603,1.122,-0.122,20.5
511.901,0.991,-0.2031,0.0798,0.687,1.13,-0.221,20.5
511.926,0.9836,-0.2043,0.0813,0.687,1.115,-0.122,20.51
511.951,0.9873,-0.2061,0.0742,0.611,1.237,-0.153,20.51
511.976,0.9888,-0.2097,0.0808,0.626,1.107,-0.16,20.52
512.001,0.9871,-0.2048,0.0771,0.725,1.107,-0.214,20.5
512.026,0.9873,-0.2029,0.0833,0.641,1.13,-0.16,20.49
512.051,0.9885,-0.207,0.0762,0.664,1.183,-0.244,20.5
512.076,0.9861,-0.2021,0.0825,0.603,1.145,-0.16,20.5
512.101,0.9893,-0.2053,0.0791,0.634,1.16,-0.267,20.5
512.126,0.9841,-0.2068,0.0754,0.71,1.023,-0.214,20.52
512.151,0.9888,-0.208,0.0757,0.626,1.107,-0.252,20.48
512.176,0.99,-0.2056,0.0784,0.603,1.061,-0.206,20.5
512.201,0.9868,-0.2053,0.0791,0.664,1.069,-0.176,20.51
512.226,0.9875,-0.2056,0.0774,0.641,1.183,-0.191,20.51
512.251,0.9854,-0.2053,0.0813,0.649,1.092,-0.145,20.5
512.276,0.9868,-0.2041,0.0774,0.588,1.214,-0.198,20.52
512.301,0.99,-0.2061,0.0789,0.649,1.206,-0.16,20.5
512.326,0.9927,-0.2029,0.083,0.534,1.122,-0.183,20.52
512.351,0.9897,-0.2043,0.0818,0.595,1.13,-0.282,20.48
512.376,0.9897,-0.2036,0.0781,0.656,0.939,-0.214,20.51
512.401,0.9858,-0.2048,0.0803,0.725,1.153,-0.214,20.54
512.426,0.988,-0.2046,0.0842,0.641,1.183,-0.229,20.51
512.451,0.9873,-0.2026,0.0815,0.641,1.176,-0.252,20.5
512.476,0.9897,-0.2034,0.0793,0.672,1.122,-0.282,20.49
512.501,0.9907,-0.2063,0.0757,0.656,1.092,-0.099,20.5
512.526,0.9895,-0.2095,0.0754,0.634,1.229,-0.191,20.51
512.551,0.9893,-0.1987,0.0779,0.702,1.183,-0.191,20.51
512.576,0.9878,-0.2061,0.0774,0.71,1.076,-0.275,20.52
512.601,0.9841,-0.2063,0.082,0.656,1.053,-0.076,20.51
512.626,0.989,-0.2041,0.0764,0.656,1.122,-0.176,20.51
512.651,0.9873,-0.2026,0.0784,0.573,1.145,-0.221,20.51
512.676,0.9863,-0.2007,0.0779,0.664,1.153,-0.305,20.48
512.701,0.9863,-0.2041,0.0764,0.656,1.191,-0.206,20.51
512.726,0.9846,-0.2087,0.0779,0.664,1.145,-0.214,20.52
512.751,0.988,-0.207,0.0796,0.71,1.206,-0.145,20.51
512.776,0.9927,-0.207,0.0752,0.641,1.099,-0.183,20.51
512.801,0.9905,-0.2046,0.082,0.687,1.046,-0.168,20.5
512.826,0.9919,-0.2063,0.0771,0.756,1.084,-0.214,20.49
512.851,0.9863,-0.2095,0.0784,0.679,1.038,-0.198,20.52
512.876,0.9893,-0.2068,0.0847,0.611,1.084,-0.13,20.52
512.901,0.9873,-0.2085,0.0759,0.573,1.13,-0.168,20.53
512.926,0.9895,-0.2048,0.0803,0.664,1.176,-0.191,20.53
512.951,0.9851,-0.21,0.0842,0.626,1.206,-0.16,20.51
512.976,0.989,-0.2061,0.0769,0.664,1.16,-0.145,20.51
513.001,0.9893,-0.2026,0.0837,0.664,1.183,-0.092,20.51
513.026,0.9834,-0.209,0.0808,0.672,1.153,-0.206,20.54
513.051,0.9873,-0.2031,0.0806,0.634,1.084,-0.282,20.51
513.076,0.9866,-0.2056,0.0811,0.641,1.168,-0.26,20.52
513.101,0.9878,-0.2068,0.0779,0.664,1.061,-0.229,20.51
513.126,0.989,-0.2078,0.0771,0.695,1.008,-0.092,20.53
513.151,0.9866,-0.2078,0.0789,0.58,1.107,-0.076,20.52
513.176,0.989,-0.2039,0.0789,0.58,1.122,-0.115,20.52
513.201,0.9895,-0.2048,0.0762,0.626,1.092,-0.198,20.54
513.226,0.991,-0.2065,0.0803,0.611,1.107,-0.183,20.52
513.251,0.9888,-0.2109,0.0803,0.641,1.069,-0.099,20.51
513.276,0.9863,-0.2087,0.0752,0.618,1.137,-0.13,20.53
513.301,0.9868,-0.2058,0.0774,0.687,1.053,-0.13,20.52
513.326,0.9897,-0.2024,0.0793,0.641,1.023,-0.153,20.53
513.351,0.9873,-0.2058,0.0835,0.664,1.122,-0.084,20.54
513.376,0.9856,-0.2078,0.0842,0.557,1.053,-0.13,20.55
513.401,0.9844,-0.2034,0.073,0.595,1.122,-0.183,20.53
513.426,0.9907,-0.2112,0.0725,0.656,1.16,-0.107,20.52
513.451,0.9878,-0.2068,0.0867,0.611,1.183,-0.168,20.53
513.476,0.9888,-0.2073,0.0837,0.718,1.092,-0.122,20.53
513.501,0.9919,-0.2061,0.0781,0.634,1.084,-0.122,20.53
513.526,0.9832,-0.2051,0.0811,0.588,1.115,-0.191,20.53
513.551,0.9814,-0.2053,0.0774,0.679,1.076,-0.191,20.53
513.576,0.9834,-0.2048,0.0818,0.672,1.16,-0.107,20.53
513.601,0.9871,-0.2046,0.0796,0.687,1.145,-0.267,20.53
513.626,0.9905,-0.2053,0.082,0.641,1.046,-0.237,20.54
513.651,0.9905,-0.2051,0.082,0.626,1.122,-0.221,20.55
