t,gz_dps
2698.14624,-0.129771
2698.151367,-0.091603
2698.15625,-0.076336
2698.161377,-0.053435
2698.16626,-0.076336
2698.171387,-0.022901
2698.17627,-0.076336
2698.181396,-0.061069
2698.186523,-0.053435
2698.191406,-0.099237
2698.196533,-0.10687
2698.201416,-0.137405
2698.206543,-0.114504
2698.211426,-0.083969
2698.216553,-0.129771
2698.221191,-0.061069
2698.226318,-0.122137
2698.231201,-0.030534
2698.236328,-0.022901
2698.241211,-0.061069
2698.246338,-0.160305
2698.251221,-0.091603
2698.256348,-0.099237
2698.261475,-0.038168
2698.266357,-0.030534
2698.271484,-0.145038
2698.276367,-0.152672
2698.281494,-0.076336
2698.286377,-0.175573
2698.291504,-0.160305
2698.296387,-0.061069
2698.301514,-0.053435
2698.306396,0.0
2698.311523,-0.068702
2698.316406,-0.045802
2698.321289,-0.137405
2698.326172,-0.236641
2698.331299,-0.183206
2698.336182,-0.076336
2698.341309,-0.099237
2698.346436,-0.007634
2698.351318,0.022901
2698.356445,-0.083969
2698.361328,-0.038168
2698.366455,0.007634
2698.371338,0.0
2698.376465,-0.038168
2698.381348,-0.045802
2698.386475,-0.091603
2698.391357,-0.053435
2698.396484,-0.015267
2698.401367,0.007634
2698.406494,-0.099237
2698.411377,-0.030534
2698.416504,-0.091603
2698.421387,-0.122137
2698.42627,-0.022901
2698.431396,-0.015267
2698.436279,-0.091603
2698.441406,-0.137405
2698.446289,-0.145038
2698.451416,-0.122137
2698.456299,-0.083969
2698.461426,-0.061069
2698.466309,-0.076336
2698.471436,-0.076336
2698.476318,-0.137405
2698.481445,-0.10687
2698.486328,-0.10687
2698.491455,-0.10687
2698.496338,-0.129771
2698.501465,-0.167939
2698.506592,-0.137405
2698.511475,-0.045802
2698.516602,-0.122137
2698.52124,-0.068702
2698.526367,-0.015267
2698.53125,-0.038168
2698.536377,-0.183206
2698.54126,-0.145038
2698.546387,-0.091603
2698.55127,-0.129771
2698.556396,-0.083969
2698.561279,-0.152672
2698.566406,-0.145038
2698.571289,-0.099237
2698.576416,-0.076336
2698.581543,-0.030534
2698.586426,-0.091603
2698.591553,-0.099237
2698.596436,-0.198473
2698.601562,-0.10687
2698.606445,-0.167939
2698.611572,-0.137405
2698.616211,-0.053435
2698.621338,-0.083969
2698.626221,-0.122137
2698.631348,-0.099237
2698.63623,0.045802
2698.641357,-0.061069
2698.64624,-0.10687
2698.651367,-0.152672
2698.65625,-0.160305
2698.661377,-0.053435
2698.666504,-0.068702
2698.671387,-0.076336
2698.676514,-0.045802
2698.681396,-0.145038
2698.686523,-0.076336
2698.691406,-0.122137
2698.696533,-0.129771
2698.701416,-0.068702
2698.706543,-0.137405
2698.711182,-0.10687
2698.716309,-0.045802
2698.721191,-0.099237
2698.726318,-0.076336
2698.731201,-0.122137
2698.736328,-0.099237
2698.741455,-0.053435
2698.746338,-0.076336
2698.751465,-0.053435
2698.756348,-0.061069
2698.761475,-0.114504
2698.766357,-0.152672
2698.771484,-0.083969
2698.776367,-0.114504
2698.781494,-0.053435
2698.786377,0.038168
2698.791504,-0.068702
2698.796387,-0.129771
2698.801514,-0.10687
2698.806152,-0.145038
2698.811279,-0.030534
2698.816162,-0.007634
2698.821289,-0.083969
2698.826416,-0.038168
2698.831299,-0.145038
2698.836426,-0.137405
2698.841309,-0.114504
2698.846436,-0.038168
2698.851318,-0.129771
2698.856445,-0.10687
2698.861328,-0.083969
2698.866455,-0.175573
2698.871338,-0.068702
2698.876465,-0.045802
2698.881348,-0.068702
2698.886475,-0.129771
2698.891357,-0.175573
2698.896484,-0.068702
2698.901611,-0.053435
2698.90625,-0.038168
2698.911377,-0.045802
2698.91626,-0.114504
2698.921387,-0.099237
2698.92627,-0.137405
2698.931396,-0.045802
2698.936279,0.007634
2698.941406,-0.038168
2698.946289,-0.167939
2698.951416,-0.175573
2698.956299,-0.129771
2698.961426,-0.038168
2698.966309,-0.129771
2698.971436,-0.160305
2698.976318,-0.236641
2698.981445,-0.114504
2698.986572,-0.007634
2698.991455,-0.091603
2698.996582,-0.114504
2699.001465,-0.099237
2699.006348,-0.083969
2699.01123,-0.114504
2699.016357,-0.152672
2699.02124,-0.045802
2699.026367,-0.076336
2699.03125,-0.10687
2699.036377,-0.122137
2699.04126,-0.129771
2699.046387,-0.068702
2699.05127,0.030534
2699.056396,-0.045802
2699.061523,0.0
2699.066406,-0.045802
2699.071533,-0.076336
2699.076416,-0.045802
2699.081543,-0.030534
2699.086426,-0.076336
2699.091553,-0.068702
2699.096436,-0.076336
2699.101318,-0.091603
2699.106201,-0.015267
2699.111328,-0.015267
2699.116211,-0.045802
2699.121338,-0.068702
2699.126221,-0.099237
2699.131348,-0.068702
2699.13623,-0.061069
2699.141357,-0.10687
2699.146484,-0.099237
2699.151367,-0.152672
2699.156494,-0.10687
2699.161377,-0.015267
2699.166504,-0.061069
2699.171387,-0.076336
2699.176514,-0.122137
2699.181396,-0.061069
2699.186523,-0.099237
2699.191406,-0.175573
2699.196533,-0.152672
2699.201172,-0.083969
2699.206299,-0.015267
2699.211182,-0.10687
2699.216309,-0.076336
2699.221436,-0.091603
2699.226318,-0.053435
2699.231445,-0.061069
2699.236328,-0.19084
2699.241455,-0.122137
2699.246338,-0.099237
2699.251465,-0.167939
2699.256348,-0.045802
2699.261475,-0.007634
2699.266357,-0.068702
2699.271484,-0.114504
2699.276367,-0.114504
2699.281494,-0.076336
2699.286377,-0.091603
2699.291504,-0.038168
2699.296143,-0.114504
2699.30127,-0.099237
2699.306396,-0.091603
2699.311279,-0.045802
2699.316406,-0.083969
2699.321289,-0.038168
2699.326416,-0.038168
2699.331299,-0.129771
2699.336426,-0.061069
2699.341309,-0.091603
2699.346436,-0.061069
2699.351318,-0.076336
2699.356445,-0.099237
2699.361328,-0.076336
2699.366455,0.030534
2699.371338,0.007634
2699.376465,-0.091603
2699.381592,-0.114504
2699.386475,-0.076336
2699.391602,-0.183206
2699.39624,-0.206107
2699.401367,-0.129771
2699.40625,-0.068702
2699.411377,-0.122137
2699.41626,-0.068702
2699.421387,-0.099237
2699.42627,-0.114504
2699.431396,-0.007634
2699.436279,-0.083969
2699.441406,-0.129771
2699.446289,-0.10687
2699.451416,-0.114504
2699.456299,-0.114504
2699.461426,0.030534
2699.466553,0.045802
2699.471436,-0.129771
2699.476562,-0.145038
2699.481445,-0.137405
2699.486572,-0.19084
2699.491211,-0.160305
2699.496338,-0.091603
2699.501221,-0.091603
2699.506348,-0.114504
2699.51123,-0.045802
2699.516357,-0.129771
2699.52124,-0.076336
2699.526367,-0.122137
2699.53125,-0.099237
2699.536377,0.007634
2699.541504,-0.145038
2699.546387,-0.083969
2699.551514,-0.167939
2699.556396,-0.206107
2699.561523,-0.030534
2699.566406,-0.083969
2699.571533,-0.122137
2699.576416,-0.137405
2699.581543,-0.114504
2699.586426,-0.114504
2699.591309,-0.137405
2699.596191,-0.053435
2699.601318,-0.076336
2699.606201,-0.038168
2699.611328,-0.038168
2699.616211,-0.045802
2699.621338,-0.030534
2699.626465,-0.083969
2699.631348,-0.068702
2699.636475,-0.076336
2699.641357,-0.045802
2699.646484,-0.076336
2699.651367,-0.152672
2699.656494,-0.038168
2699.661377,-0.030534
2699.666504,-0.022901
2699.671387,-0.030534
2699.676514,-0.030534
2699.681396,-0.053435
2699.686279,-0.129771
2699.691162,-0.091603
2699.696289,-0.053435
2699.701416,-0.053435
2699.706299,-0.145038
2699.711426,-0.10687
2699.716309,-0.091603
2699.721436,-0.038168
2699.726318,-0.19084
2699.731445,-0.007634
2699.736328,-0.022901
2699.741455,-0.068702
2699.746338,-0.045802
2699.751465,-0.045802
2699.756348,0.015267
2699.761475,0.007634
2699.766357,0.0
2699.771484,-0.091603
2699.776367,-0.091603
2699.781494,-0.007634
2699.786377,0.030534
2699.79126,0.015267
2699.796387,-0.122137
2699.80127,-0.160305
2699.806396,-0.160305
2699.811279,-0.10687
2699.816406,-0.091603
2699.821289,-0.015267
2699.826416,-0.061069
2699.831299,-0.145038
2699.836426,-0.175573
2699.841309,0.0
2699.846436,0.076336
2699.851318,-0.045802
2699.856445,-0.10687
2699.861572,-0.099237
2699.866455,-0.045802
2699.871582,-0.229008
2699.876465,-0.221374
2699.881592,-0.221374
2699.88623,-0.206107
2699.891357,-0.137405
2699.89624,-0.145038
2699.901367,-0.114504
2699.90625,-0.19084
2699.911377,-0.152672
2699.91626,-0.015267
2699.921387,0.015267
2699.92627,0.030534
2699.931396,-0.083969
2699.936279,-0.145038
2699.941406,-0.076336
2699.946533,0.0
2699.951416,-0.114504
2699.956543,-0.122137
2699.961426,-0.175573
2699.966553,-0.076336
2699.971436,0.022901
2699.976562,-0.015267
2699.981201,-0.038168
2699.986328,-0.091603
2699.991211,-0.19084
2699.996338,-0.007634
2700.001221,-0.015267
2700.006348,-0.045802
2700.01123,-0.19084
2700.016357,-0.259542
2700.021484,-0.198473
2700.026367,-0.030534
2700.031494,-0.007634
2700.036377,0.022901
2700.041504,-0.10687
2700.046387,-0.129771
2700.051514,-0.160305
2700.056396,-0.053435
2700.061523,-0.083969
2700.066406,-0.122137
2700.071533,-0.091603
2700.076172,-0.19084
2700.081299,-0.236641
2700.086182,-0.122137
2700.091309,-0.061069
2700.096191,0.0
2700.101318,-0.053435
2700.106445,0.007634
2700.111328,0.0
2700.116455,-0.083969
2700.121338,-0.076336
2700.126465,-0.083969
2700.131348,-0.167939
2700.136475,-0.198473
2700.141357,-0.038168
2700.146484,0.022901
2700.151367,-0.061069
2700.156494,-0.114504
2700.161377,-0.145038
2700.166504,-0.076336
2700.171143,0.045802
2700.17627,0.045802
2700.181396,-0.030534
2700.186279,-0.122137
2700.191406,-0.198473
2700.196289,-0.152672
2700.201416,-0.015267
2700.206299,-0.068702
2700.211426,-0.167939
2700.216309,-0.198473
2700.221436,-0.091603
2700.226318,0.022901
2700.231445,0.030534
2700.236328,-0.076336
2700.241455,-0.145038
2700.246338,-0.152672
2700.251465,-0.091603
2700.256348,-0.061069
2700.261475,-0.160305
2700.266602,-0.045802
2700.27124,-0.053435
2700.276367,-0.114504
2700.28125,-0.122137
2700.286377,-0.030534
2700.29126,-0.122137
2700.296387,-0.198473
2700.30127,-0.122137
2700.306396,-0.091603
2700.311279,-0.083969
2700.316406,-0.114504
2700.321289,-0.099237
2700.326416,-0.129771
2700.331299,-0.10687
2700.336426,-0.091603
2700.341553,-0.099237
2700.346436,0.0
2700.351562,0.022901
2700.356445,0.030534
2700.361572,-0.030534
2700.366455,-0.091603
2700.371338,-0.129771
2700.376221,-0.145038
2700.381348,-0.10687
2700.38623,-0.129771
2700.391357,-0.053435
2700.39624,-0.045802
2700.401367,-0.045802
2700.40625,-0.061069
2700.411377,-0.053435
2700.41626,-0.061069
2700.421387,-0.068702
2700.426514,-0.099237
2700.431396,-0.076336
2700.436523,-0.122137
2700.441406,-0.076336
2700.446533,-0.129771
2700.451416,-0.053435
2700.456543,-0.038168
2700.461426,-0.099237
2700.466553,-0.129771
2700.471191,-0.061069
2700.476318,-0.076336
2700.481201,-0.137405
2700.486328,-0.122137
2700.491211,-0.068702
2700.496338,-0.152672
2700.501465,-0.099237
2700.506348,-0.083969
2700.511475,-0.167939
2700.516357,-0.137405
2700.521484,-0.091603
2700.526367,-0.083969
2700.531494,-0.053435
2700.536377,-0.038168
2700.541504,-0.053435
2700.546387,-0.145038
2700.551514,-0.129771
2700.556396,-0.19084
2700.561523,-0.221374
2700.566162,-0.10687
2700.571289,-0.061069
2700.576172,-0.091603
2700.581299,-0.175573
2700.586426,-0.21374
2700.591309,-0.175573
2700.596436,-0.137405
2700.601318,-0.068702
2700.606445,-0.137405
2700.611328,-0.129771
2700.616455,-0.206107
2700.621338,-0.175573
2700.626465,-0.129771
2700.631348,-0.030534
2700.636475,-0.083969
2700.641357,-0.251908
2700.646484,-0.145038
2700.651367,-0.030534
2700.656494,-0.022901
2700.661621,-0.038168
2700.66626,-0.114504
2700.671387,-0.229008
2700.67627,-0.167939
2700.681396,-0.061069
2700.686279,-0.045802
2700.691406,-0.022901
2700.696289,-0.076336
2700.701416,-0.145038
2700.706299,-0.068702
2700.711426,-0.076336
2700.716309,-0.10687
2700.721436,-0.038168
2700.726318,-0.099237
2700.731445,-0.137405
2700.736328,-0.129771
2700.741455,-0.145038
2700.746582,-0.053435
2700.751465,-0.091603
2700.756592,-0.099237
2700.76123,-0.129771
2700.766357,-0.061069
2700.77124,-0.015267
2700.776367,0.030534
2700.78125,-0.030534
2700.786377,-0.114504
2700.79126,-0.160305
2700.796387,-0.145038
2700.80127,-0.053435
2700.806396,-0.022901
2700.811279,-0.038168
2700.816406,-0.114504
2700.821533,-0.114504
2700.826416,-0.068702
2700.831543,-0.099237
2700.836426,-0.045802
2700.841553,0.0
2700.846436,-0.076336
2700.851562,-0.206107
2700.856201,-0.083969
2700.861328,-0.083969
2700.866211,-0.045802
2700.871338,-0.045802
2700.876221,-0.129771
2700.881348,-0.129771
2700.88623,-0.061069
2700.891357,0.015267
2700.89624,0.053435
2700.901367,0.053435
2700.906494,-0.038168
2700.911377,-0.137405
2700.916504,-0.099237
2700.921387,-0.129771
2700.926514,-0.122137
2700.931396,-0.206107
2700.936523,-0.160305
2700.941406,-0.091603
2700.946533,-0.030534
2700.951416,0.038168
2700.956299,-0.076336
2700.961182,-0.091603
2700.966309,-0.022901
2700.971191,-0.061069
2700.976318,-0.091603
2700.981445,-0.038168
2700.986328,-0.167939
2700.991455,-0.160305
2700.996338,-0.129771
2701.001465,-0.152672
2701.006348,-0.022901
2701.011475,-0.076336
2701.016357,-0.091603
2701.021484,-0.083969
2701.026367,-0.061069
2701.031494,-0.083969
2701.036377,-0.045802
2701.041504,-0.015267
2701.046387,-0.160305
2701.051514,-0.160305
2701.056152,-0.198473
2701.061279,-0.160305
2701.066406,-0.083969
2701.071289,-0.053435
2701.076416,-0.122137
2701.081299,-0.152672
2701.086426,-0.160305
2701.091309,-0.099237
2701.096436,0.0
2701.101318,-0.030534
2701.106445,-0.091603
2701.111328,-0.053435
2701.116455,-0.045802
2701.121338,-0.022901
2701.126465,0.007634
2701.131348,-0.030534
2701.136475,-0.21374
2701.141602,-0.152672
2701.146484,-0.129771
2701.151367,-0.114504
2701.15625,-0.076336
2701.161377,-0.099237
2701.16626,-0.10687
2701.171387,-0.152672
2701.17627,-0.152672
2701.181396,-0.091603
2701.186279,0.030534
2701.191406,0.0
2701.196289,-0.038168
2701.201416,-0.145038
2701.206299,-0.129771
2701.211426,-0.145038
2701.216309,-0.038168
2701.221436,-0.030534
2701.226562,-0.061069
2701.231445,-0.160305
2701.236572,-0.114504
2701.241455,-0.030534
2701.246582,0.0
2701.251221,-0.015267
2701.256348,-0.122137
2701.26123,-0.145038
2701.266357,-0.160305
2701.27124,-0.061069
2701.276367,-0.007634
2701.28125,-0.030534
2701.286377,-0.122137
2701.29126,-0.10687
2701.296387,-0.10687
2701.301514,-0.038168
2701.306396,0.022901
2701.311523,0.091603
2701.316406,0.015267
2701.321533,-0.076336
2701.326416,-0.083969
2701.331543,-0.038168
2701.336426,0.0
2701.341553,0.038168
2701.346191,-0.007634
2701.351318,-0.10687
2701.356201,-0.068702
2701.361328,-0.076336
2701.366211,-0.061069
2701.371338,-0.076336
2701.376221,-0.145038
2701.381348,-0.038168
2701.386475,-0.030534
2701.391357,-0.122137
2701.396484,-0.122137
2701.401367,-0.145038
2701.406494,-0.122137
2701.411377,-0.068702
2701.416504,0.015267
2701.421387,0.007634
2701.426514,-0.076336
2701.431396,-0.076336
2701.436523,-0.19084
2701.441162,0.0
2701.446289,0.053435
2701.451172,0.038168
2701.456299,-0.030534
2701.461426,-0.076336
2701.466309,-0.022901
2701.471436,-0.030534
2701.476318,-0.038168
2701.481445,-0.030534
2701.486328,-0.068702
2701.491455,-0.145038
2701.496338,-0.122137
2701.501465,-0.083969
2701.506348,-0.091603
2701.511475,-0.114504
2701.516357,-0.122137
2701.521484,-0.091603
2701.526367,-0.091603
2701.531494,-0.076336
2701.536377,-0.083969
2701.54126,0.0
2701.546387,-0.061069
2701.55127,-0.137405
2701.556396,-0.114504
2701.561279,-0.091603
2701.566406,-0.068702
2701.571289,-0.061069
2701.576416,-0.137405
2701.581299,-0.19084
2701.586426,-0.137405
2701.591309,-0.114504
2701.596436,-0.137405
2701.601318,-0.076336
2701.606445,-0.152672
2701.611328,-0.129771
2701.616455,-0.114504
2701.621582,-0.061069
2701.626465,-0.076336
2701.631592,-0.145038
2701.63623,-0.129771
2701.641357,-0.167939
2701.64624,-0.122137
2701.651367,-0.068702
2701.65625,0.007634
2701.661377,-0.045802
2701.66626,-0.167939
2701.671387,-0.167939
2701.67627,-0.091603
2701.681396,0.038168
2701.686279,-0.030534
2701.691406,-0.099237
2701.696289,-0.129771
2701.701416,-0.221374
2701.706543,-0.137405
2701.711426,-0.076336
2701.716553,-0.030534
2701.721436,-0.083969
2701.726562,-0.045802
2701.731445,-0.099237
2701.736328,-0.137405
2701.741211,-0.10687
2701.746338,-0.022901
2701.751221,-0.038168
2701.756348,-0.015267
2701.76123,-0.068702
2701.766357,-0.068702
2701.77124,-0.10687
2701.776367,-0.167939
2701.781494,-0.045802
2701.786377,-0.061069
2701.791504,0.045802
2701.796387,-0.083969
2701.801514,-0.091603
2701.806396,-0.038168
2701.811523,-0.145038
2701.816406,-0.068702
2701.821533,-0.091603
2701.826416,-0.099237
2701.831543,-0.053435
2701.836182,-0.083969
2701.841309,-0.030534
2701.846191,-0.099237
2701.851318,0.007634
2701.856201,-0.007634
2701.861328,-0.083969
2701.866455,-0.061069
2701.871338,-0.076336
2701.876465,-0.137405
2701.881348,-0.122137
2701.886475,-0.007634
2701.891357,-0.061069
2701.896484,-0.068702
2701.901367,-0.137405
2701.906494,-0.114504
2701.911377,-0.175573
2701.916504,-0.061069
2701.921387,-0.030534
2701.926514,-0.022901
2701.931152,-0.068702
2701.936279,-0.007634
2701.941406,-0.045802
2701.946289,-0.160305
2701.951416,-0.137405
2701.956299,-0.099237
2701.961426,-0.167939
2701.966309,-0.10687
2701.971436,-0.007634
2701.976318,0.045802
2701.981445,0.007634
2701.986328,-0.061069
2701.991455,-0.076336
2701.996338,-0.053435
2702.001465,-0.160305
2702.006348,-0.198473
2702.011475,-0.122137
2702.016357,-0.160305
2702.021484,-0.137405
2702.026611,-0.122137
2702.03125,-0.053435
2702.036377,0.015267
2702.04126,-0.145038
2702.046387,-0.099237
2702.05127,-0.030534
2702.056396,-0.030534
2702.061279,-0.068702
2702.066406,-0.129771
2702.071289,-0.076336
2702.076416,-0.053435
2702.081299,-0.129771
2702.086426,-0.206107
2702.091309,-0.099237
2702.096436,-0.053435
2702.101562,-0.061069
2702.106445,-0.053435
2702.111572,-0.045802
2702.116455,-0.053435
2702.121582,-0.061069
2702.126221,-0.022901
2702.131348,-0.045802
2702.13623,-0.068702
2702.141357,-0.038168
2702.14624,-0.083969
2702.151367,-0.038168
2702.15625,-0.099237
2702.161377,-0.083969
2702.16626,-0.145038
2702.171387,-0.137405
2702.17627,-0.19084
2702.181396,-0.152672
2702.186523,-0.10687
2702.191406,-0.083969
2702.196533,-0.083969
2702.201416,-0.129771
2702.206543,-0.21374
2702.211426,-0.167939
2702.216553,-0.152672
2702.221191,-0.10687
2702.226318,-0.015267
2702.231201,-0.137405
2702.236328,-0.122137
2702.241211,-0.099237
2702.246338,0.0
2702.251221,0.022901
2702.256348,-0.045802
2702.261475,-0.129771
2702.266357,-0.198473
2702.271484,-0.282443
2702.276367,-0.152672
2702.281494,0.045802
2702.286377,0.022901
2702.291504,-0.061069
2702.296387,-0.022901
2702.301514,0.0
2702.306396,0.015267
2702.311523,0.015267
2702.316406,0.045802
2702.321289,-0.007634
2702.326172,-0.076336
2702.331299,-0.114504
2702.336182,-0.122137
2702.341309,-0.114504
2702.346436,-0.007634
2702.351318,-0.099237
2702.356445,-0.038168
2702.361328,-0.038168
2702.366455,-0.038168
2702.371338,-0.053435
2702.376465,-0.083969
2702.381348,-0.068702
2702.386475,-0.10687
2702.391357,-0.145038
2702.396484,-0.114504
2702.401367,0.061069
2702.406494,0.053435
2702.411377,-0.099237
2702.416504,-0.251908
2702.421387,-0.236641
2702.42627,-0.167939
2702.431396,-0.145038
2702.436279,-0.091603
2702.441406,-0.129771
2702.446289,-0.160305
2702.451416,-0.10687
2702.456299,-0.022901
2702.461426,0.038168
2702.466309,-0.083969
2702.471436,-0.114504
2702.476318,-0.198473
2702.481445,-0.21374
2702.486328,-0.122137
2702.491455,-0.083969
2702.496338,-0.053435
2702.501465,-0.114504
2702.506592,-0.145038
2702.511475,-0.099237
2702.516602,-0.122137
2702.52124,-0.030534
2702.526367,-0.053435
2702.53125,-0.145038
2702.536377,-0.129771
2702.54126,-0.038168
2702.546387,0.0
2702.55127,-0.076336
2702.556396,-0.145038
2702.561279,-0.167939
2702.566406,-0.122137
2702.571289,-0.114504
2702.576416,0.007634
2702.581543,-0.061069
2702.586426,-0.175573
2702.591553,-0.183206
2702.596436,-0.175573
2702.601562,-0.167939
2702.606445,-0.061069
2702.611572,-0.061069
2702.616211,0.007634
2702.621338,-0.129771
2702.626221,-0.137405
2702.631348,-0.152672
2702.63623,-0.076336
2702.641357,-0.022901
2702.64624,0.030534
2702.651367,-0.045802
2702.65625,-0.022901
2702.661377,0.007634
2702.666504,-0.045802
2702.671387,0.007634
2702.676514,-0.10687
2702.681396,-0.152672
2702.686523,-0.122137
2702.691406,-0.007634
2702.696533,0.0
2702.701416,-0.068702
2702.706543,-0.053435
2702.711182,-0.007634
2702.716309,-0.083969
2702.721191,-0.137405
2702.726318,-0.10687
2702.731201,-0.129771
2702.736328,-0.145038
2702.741455,-0.160305
2702.746338,-0.091603
2702.751465,-0.122137
2702.756348,0.0
2702.761475,0.007634
2702.766357,-0.061069
2702.771484,-0.114504
2702.776367,-0.045802
2702.781494,0.068702
2702.786377,-0.022901
2702.791504,-0.10687
2702.796387,-0.137405
2702.801514,-0.175573
2702.806152,-0.114504
2702.811279,0.053435
2702.816162,0.068702
2702.821289,-0.076336
2702.826416,-0.167939
2702.831299,-0.183206
2702.836426,-0.068702
2702.841309,-0.076336
2702.846436,-0.053435
2702.851318,-0.076336
2702.856445,-0.183206
2702.861328,-0.175573
2702.866455,-0.099237
2702.871338,-0.083969
2702.876465,-0.068702
2702.881348,-0.053435
2702.886475,-0.053435
2702.891357,-0.076336
2702.896484,-0.10687
2702.901611,-0.030534
2702.90625,-0.022901
2702.911377,-0.022901
2702.91626,-0.160305
2702.921387,-0.206107
2702.92627,-0.091603
2702.931396,-0.061069
2702.936279,0.045802
2702.941406,0.022901
2702.946289,-0.122137
2702.951416,-0.083969
2702.956299,-0.015267
2702.961426,-0.007634
2702.966309,-0.045802
2702.971436,-0.076336
2702.976318,-0.19084
2702.981445,-0.229008
2702.986572,-0.099237
2702.991455,-0.045802
2702.996582,-0.022901
2703.001465,0.030534
2703.006348,-0.038168
2703.01123,-0.145038
2703.016357,-0.145038
2703.02124,-0.091603
2703.026367,-0.038168
2703.03125,-0.10687
2703.036377,-0.061069
2703.04126,-0.091603
2703.046387,-0.076336
2703.05127,-0.145038
2703.056396,-0.091603
2703.061523,-0.022901
2703.066406,0.007634
2703.071533,-0.022901
2703.076416,-0.045802
2703.081543,-0.068702
2703.086426,-0.145038
2703.091553,-0.137405
2703.096436,-0.19084
2703.101318,-0.175573
2703.106201,-0.137405
2703.111328,-0.076336
2703.116211,-0.114504
2703.121338,-0.022901
2703.126221,-0.137405
2703.131348,-0.175573
2703.13623,0.083969
2703.141357,0.076336
2703.146484,0.022901
2703.151367,-0.007634
2703.156494,-0.129771
2703.161377,-0.061069
2703.166504,-0.068702
2703.171387,-0.030534
2703.176514,-0.030534
2703.181396,-0.114504
2703.186523,-0.145038
2703.191406,-0.10687
2703.196533,0.007634
2703.201172,0.038168
2703.206299,0.022901
2703.211182,-0.045802
2703.216309,-0.122137
2703.221436,-0.083969
2703.226318,-0.061069
2703.231445,-0.053435
2703.236328,0.015267
2703.241455,-0.030534
2703.246338,-0.10687
2703.251465,-0.099237
2703.256348,-0.053435
2703.261475,-0.068702
2703.266357,-0.030534
2703.271484,-0.091603
2703.276367,-0.206107
2703.281494,-0.244275
2703.286377,-0.122137
2703.291504,-0.091603
2703.296143,-0.091603
2703.30127,-0.038168
2703.306396,-0.229008
2703.311279,-0.229008
2703.316406,-0.122137
2703.321289,-0.053435
2703.326416,-0.030534
2703.331299,0.061069
2703.336426,-0.053435
2703.341309,-0.022901
2703.346436,-0.122137
2703.351318,-0.083969
2703.356445,-0.129771
2703.361328,-0.167939
2703.366455,-0.091603
2703.371338,-0.137405
2703.376465,-0.091603
2703.381592,-0.083969
2703.386475,-0.068702
2703.391602,-0.091603
2703.39624,-0.038168
2703.401367,-0.030534
2703.40625,-0.061069
2703.411377,0.053435
2703.41626,-0.053435
2703.421387,-0.061069
2703.42627,-0.068702
2703.431396,-0.137405
2703.436279,-0.076336
2703.441406,-0.015267
2703.446289,-0.030534
2703.451416,-0.083969
2703.456299,-0.083969
2703.461426,-0.091603
2703.466553,-0.160305
2703.471436,-0.091603
2703.476562,-0.061069
2703.481445,-0.137405
2703.486572,-0.175573
2703.491211,-0.198473
2703.496338,-0.099237
2703.501221,-0.114504
2703.506348,-0.091603
2703.51123,-0.10687
2703.516357,-0.068702
2703.52124,-0.015267
2703.526367,0.015267
2703.53125,0.015267
2703.536377,-0.076336
2703.541504,-0.10687
2703.546387,-0.137405
2703.551514,-0.099237
2703.556396,-0.175573
2703.561523,-0.137405
2703.566406,-0.007634
2703.571533,-0.10687
2703.576416,-0.137405
2703.581543,-0.099237
2703.586426,-0.076336
2703.591309,-0.122137
2703.596191,-0.137405
2703.601318,-0.061069
2703.606201,-0.137405
2703.611328,-0.129771
2703.616211,-0.145038
2703.621338,-0.099237
2703.626465,-0.129771
2703.631348,-0.19084
2703.636475,-0.091603
2703.641357,-0.091603
2703.646484,-0.022901
2703.651367,-0.045802
2703.656494,-0.122137
2703.661377,-0.145038
2703.666504,-0.083969
2703.671387,-0.045802
2703.676514,0.053435
2703.681396,-0.015267
2703.686279,-0.076336
2703.691162,-0.114504
2703.696289,-0.137405
2703.701416,0.0
2703.706299,0.045802
2703.711426,-0.030534
2703.716309,-0.152672
2703.721436,-0.145038
2703.726318,-0.053435
2703.731445,-0.061069
2703.736328,-0.068702
2703.741455,-0.122137
2703.746338,-0.236641
2703.751465,-0.145038
2703.756348,-0.045802
2703.761475,-0.045802
2703.766357,0.022901
2703.771484,-0.10687
2703.776367,-0.129771
2703.781494,-0.076336
2703.786377,-0.068702
2703.79126,-0.022901
2703.796387,-0.007634
2703.80127,-0.007634
2703.806396,-0.022901
2703.811279,-0.122137
2703.816406,-0.221374
2703.821289,-0.137405
2703.826416,-0.038168
2703.831299,-0.083969
2703.836426,-0.10687
2703.841309,-0.167939
2703.846436,-0.083969
2703.851318,-0.045802
2703.856445,0.007634
2703.861572,-0.099237
2703.866455,-0.022901
2703.871582,0.083969
2703.876465,-0.007634
2703.881592,-0.038168
2703.88623,-0.030534
2703.891357,-0.122137
2703.89624,-0.099237
2703.901367,-0.152672
2703.90625,-0.068702
2703.911377,-0.076336
2703.91626,-0.061069
2703.921387,-0.129771
2703.92627,-0.053435
2703.931396,-0.10687
2703.936279,-0.083969
2703.941406,-0.030534
2703.946533,-0.167939
2703.951416,-0.160305
2703.956543,-0.114504
2703.961426,-0.122137
2703.966553,-0.083969
2703.971436,-0.061069
2703.976562,0.007634
2703.981201,-0.030534
2703.986328,-0.045802
2703.991211,-0.022901
2703.996338,-0.099237
2704.001221,-0.114504
2704.006348,-0.061069
2704.01123,-0.099237
2704.016357,-0.053435
2704.021484,-0.068702
2704.026367,-0.10687
