t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
9.602,0.9883,-0.0039,0.1851,0.618,1.053,-0.023,42.55
9.627,0.9917,-0.0078,0.1899,0.595,1.115,-0.099,42.57
9.652,0.9907,-0.0054,0.1843,0.672,1.137,-0.115,42.54
9.677,0.9917,-0.0051,0.1807,0.756,1.084,-0.099,42.52
9.702,0.9902,-0.0081,0.1848,0.626,1.115,-0.137,42.53
9.727,0.9932,-0.0049,0.1824,0.634,1.168,-0.153,42.56
9.752,0.9927,-0.0044,0.1831,0.718,1.031,-0.16,42.55
9.777,0.9895,-0.0039,0.1836,0.565,1.053,-0.122,42.54
9.802,0.9863,-0.0078,0.1829,0.656,0.954,-0.008,42.54
9.827,0.9875,-0.0044,0.1841,0.649,1.031,-0.122,42.54
9.852,0.9939,-0.0039,0.1892,0.618,1.069,-0.122,42.56
9.877,0.9888,-0.0081,0.1882,0.595,1.092,-0.13,42.54
9.902,0.991,-0.0037,0.187,0.672,0.992,-0.13,42.52
9.927,0.99,-0.0061,0.1855,0.702,0.985,-0.038,42.55
9.952,0.9873,-0.0056,0.1794,0.649,0.985,-0.061,42.55
9.977,0.9888,-0.0049,0.1843,0.702,1.023,-0.198,42.55
10.002,0.9878,-0.0042,0.179,0.748,1.023,-0.053,42.55
10.027,0.9871,-0.0039,0.1873,0.71,1.13,-0.069,42.55
10.052,0.9897,-0.0059,0.1877,0.588,1.061,-0.168,42.55
10.077,0.9849,-0.0044,0.1853,0.664,1.168,-0.008,42.56
10.102,0.9895,-0.009,0.1863,0.779,1.076,-0.038,42.54
10.127,0.9941,-0.0085,0.1775,0.748,1.031,-0.099,42.54
10.152,0.9902,-0.0029,0.1909,0.664,1.076,-0.145,42.55
10.177,0.9915,-0.0027,0.1865,0.626,1.13,-0.092,42.56
10.202,0.99,-0.0039,0.1843,0.656,1.053,-0.115,42.55
10.227,0.9915,-0.0054,0.1877,0.687,1.092,-0.137,42.54
10.252,0.99,-0.0039,0.1843,0.641,1.0,-0.046,42.55
10.277,0.9937,-0.0049,0.1846,0.634,1.061,-0.046,42.56
10.302,0.99,-0.0044,0.1848,0.626,0.992,-0.115,42.54
10.327,0.9885,-0.0049,0.1868,0.695,0.992,-0.122,42.55
10.352,0.9897,-0.0071,0.1833,0.595,1.145,-0.053,42.52
10.377,0.9893,-0.0083,0.1821,0.71,1.008,-0.183,42.55
10.402,0.99,-0.0054,0.1855,0.656,1.053,-0.092,42.56
10.427,0.9912,-0.0051,0.188,0.687,1.053,-0.153,42.57
10.452,0.9927,-0.0029,0.1868,0.634,0.908,-0.046,42.55
10.477,0.9861,-0.0005,0.1899,0.695,1.015,-0.183,42.52
10.502,0.988,-0.0132,0.1816,0.641,0.947,-0.198,42.55
10.527,0.9888,-0.0066,0.187,0.634,1.115,-0.107,42.52
10.552,0.9893,-0.0051,0.188,0.664,1.076,-0.13,42.55
10.577,0.9885,-0.0076,0.1851,0.672,1.038,-0.153,42.54
10.602,0.9932,-0.0032,0.1855,0.656,1.008,-0.046,42.54
10.627,0.988,-0.0037,0.187,0.656,1.107,-0.053,42.53
10.652,0.9922,-0.01,0.1819,0.672,1.076,-0.069,42.57
10.677,0.9895,-0.0071,0.1799,0.649,1.107,-0.099,42.56
10.702,0.9875,-0.0056,0.1885,0.626,0.977,-0.046,42.54
10.727,0.9878,-0.0056,0.1863,0.656,1.145,-0.115,42.51
10.752,0.99,-0.0042,0.1885,0.656,1.061,-0.153,42.55
10.777,0.988,-0.002,0.1873,0.58,1.16,-0.16,42.55
10.802,0.9912,0.0002,0.1917,0.679,1.031,-0.115,42.55
10.827,0.9929,-0.0042,0.1873,0.687,1.099,-0.046,42.54
10.852,0.9895,0.0007,0.1855,0.687,1.053,-0.092,42.54
10.877,0.9917,-0.0054,0.1909,0.656,0.977,-0.076,42.53
10.902,0.99,-0.0059,0.1855,0.672,0.992,-0.069,42.54
10.927,0.9907,-0.0039,0.1868,0.672,1.076,-0.13,42.55
10.952,0.9929,-0.0078,0.1877,0.725,1.038,-0.115,42.57
10.977,0.9856,-0.0042,0.1912,0.595,1.053,-0.084,42.55
11.002,0.991,-0.0088,0.1858,0.687,1.008,-0.069,42.56
11.027,0.99,-0.0042,0.1863,0.664,1.084,-0.099,42.54
11.052,0.9922,-0.0059,0.1882,0.611,1.115,0.023,42.54
11.077,0.9946,-0.0066,0.1904,0.672,1.099,-0.107,42.56
11.102,0.9893,-0.0027,0.1875,0.649,1.099,-0.084,42.53
11.127,0.9919,-0.0046,0.1833,0.611,1.046,-0.115,42.55
11.152,0.9902,-0.0063,0.1902,0.649,1.076,-0.214,42.56
11.177,0.9875,-0.0029,0.1917,0.71,1.038,-0.061,42.56
11.202,0.9919,-0.0034,0.1902,0.626,1.076,-0.122,42.56
11.227,0.9934,-0.0059,0.1885,0.656,1.076,-0.015,42.56
11.252,0.991,-0.0061,0.1824,0.718,1.038,-0.137,42.53
11.277,0.9944,-0.0044,0.1853,0.656,1.031,-0.015,42.54
11.302,0.9878,-0.0049,0.1917,0.695,1.061,-0.069,42.54
11.327,0.988,-0.0054,0.1843,0.687,1.061,-0.107,42.54
11.352,0.99,-0.0042,0.1831,0.626,1.0,-0.115,42.52
11.377,0.9924,-0.0044,0.1885,0.649,1.061,-0.053,42.54
11.402,0.9915,-0.0051,0.1836,0.641,1.069,-0.16,42.55
11.427,0.9944,-0.0054,0.1912,0.618,0.992,-0.176,42.54
11.452,0.9932,-0.0063,0.1851,0.672,1.061,-0.084,42.53
11.477,0.9871,-0.0044,0.1826,0.595,0.969,-0.038,42.56
11.502,0.9927,-0.0046,0.1809,0.595,1.076,-0.099,42.53
11.527,0.9895,-0.0037,0.1833,0.626,0.977,-0.069,42.54
11.552,0.991,-0.0027,0.1875,0.626,1.13,-0.122,42.51
11.577,0.9846,-0.0063,0.1797,0.718,1.137,-0.153,42.54
11.602,0.9917,-0.0051,0.1855,0.649,1.015,-0.122,42.53
11.627,0.991,-0.0037,0.1807,0.71,1.137,-0.137,42.51
11.652,0.9924,-0.002,0.1843,0.687,1.0,-0.153,42.55
11.677,0.9888,-0.0027,0.1831,0.603,1.092,-0.092,42.54
11.702,0.99,-0.0071,0.1873,0.634,1.092,-0.099,42.52
11.727,0.989,-0.0024,0.1841,0.618,1.099,-0.115,42.54
11.752,0.9885,-0.0063,0.1821,0.557,1.023,-0.076,42.54
11.777,0.9883,-0.0042,0.1858,0.641,1.076,0.0,42.53
11.802,0.9893,-0.0039,0.1833,0.595,1.031,0.038,42.53
11.827,0.989,-0.0032,0.1865,0.557,1.107,-0.191,42.53
11.852,0.9929,-0.0032,0.1909,0.611,0.939,-0.107,42.52
11.877,0.9915,-0.0012,0.1819,0.687,1.13,-0.061,42.54
11.902,0.9924,-0.0068,0.1843,0.656,1.0,-0.015,42.53
11.927,0.9878,-0.001,0.1877,0.634,1.023,-0.038,42.54
11.952,0.9927,-0.0085,0.1887,0.695,1.076,-0.061,42.53
11.977,0.9885,-0.0042,0.1853,0.687,1.099,-0.061,42.54
12.002,0.991,-0.0044,0.186,0.672,1.061,-0.031,42.53
12.027,0.989,-0.0044,0.1892,0.672,1.137,-0.092,42.54
12.052,0.9902,-0.0044,0.1863,0.641,0.947,-0.023,42.53
12.077,0.9937,-0.0037,0.1855,0.634,0.947,-0.099,42.55
12.102,0.988,-0.0044,0.1843,0.756,1.076,-0.038,42.53
12.127,0.9897,0.0002,0.1921,0.687,1.031,-0.137,42.55
12.152,0.9902,-0.0032,0.1826,0.71,1.038,-0.069,42.54
12.177,0.9897,-0.0042,0.1843,0.71,0.977,-0.221,42.51
12.202,0.9885,-0.0029,0.1794,0.649,1.038,-0.176,42.53
12.227,0.9905,-0.0012,0.1897,0.649,1.176,-0.084,42.55
12.252,0.9888,-0.0063,0.1865,0.672,1.038,-0.061,42.53
12.277,0.9917,-0.0015,0.186,0.656,1.168,-0.053,42.53
12.302,0.9927,-0.0078,0.1809,0.687,1.092,0.0,42.54
12.327,0.9941,-0.0085,0.1836,0.595,1.115,-0.061,42.54
12.352,0.9895,-0.0056,0.1855,0.687,1.023,-0.092,42.54
12.377,0.9929,-0.0046,0.1807,0.679,1.115,-0.099,42.54
12.402,0.9929,-0.0063,0.1821,0.641,1.069,0.0,42.55
12.427,0.9893,-0.0068,0.1833,0.656,1.031,-0.061,42.54
12.452,0.9905,-0.0046,0.1846,0.672,1.191,-0.038,42.55
12.477,0.9897,-0.0037,0.1858,0.641,1.13,-0.122,42.55
12.502,0.9915,-0.0044,0.1917,0.672,0.954,-0.153,42.55
12.527,0.99,-0.0054,0.1841,0.702,1.145,0.0,42.56
12.552,0.9939,-0.0022,0.1868,0.664,1.061,-0.076,42.53
12.577,0.99,-0.0085,0.1821,0.672,1.038,-0.176,42.55
12.602,0.9897,-0.0039,0.1875,0.634,1.16,-0.023,42.55
12.627,0.9932,-0.0027,0.187,0.656,1.107,-0.191,42.58
12.652,0.9893,-0.0083,0.1887,0.695,1.107,-0.053,42.56
12.677,0.989,-0.0049,0.1838,0.618,1.031,-0.191,42.56
12.702,0.9912,-0.0027,0.1882,0.695,1.16,-0.168,42.55
12.727,0.9866,-0.0027,0.1809,0.611,1.023,-0.122,42.54
12.752,0.9976,-0.0037,0.1892,0.702,1.046,-0.374,42.57
12.777,0.991,-0.0066,0.1814,0.695,1.069,-0.214,42.56
12.802,0.9917,-0.0071,0.1882,0.611,1.046,-0.298,42.55
12.827,0.9861,-0.0037,0.1887,0.626,1.092,-0.221,42.54
12.852,0.9856,-0.0029,0.1848,0.725,1.084,-0.275,42.55
12.877,0.9907,-0.002,0.1851,0.71,1.176,-0.351,42.54
12.902,0.988,-0.0046,0.1843,0.687,1.092,-0.298,42.55
12.927,0.991,-0.0088,0.1887,0.763,1.229,-0.328,42.52
12.952,0.9878,-0.0068,0.1863,0.756,1.023,-0.16,42.53
12.977,0.99,-0.0027,0.1836,0.595,1.214,-0.191,42.54
13.002,0.9854,0.0,0.1895,0.718,1.038,-0.176,42.54
13.027,0.9895,-0.0054,0.1833,0.641,1.031,-0.107,42.55
13.052,0.9868,-0.0044,0.1853,0.626,1.061,-0.099,42.53
13.077,0.9907,-0.0037,0.1863,0.71,1.107,-0.031,42.54
13.102,0.9912,-0.0049,0.1855,0.58,1.267,-0.084,42.54
13.127,0.9883,-0.0007,0.1863,0.603,0.916,-0.206,42.56
13.152,0.9924,-0.0032,0.1831,0.763,0.977,-0.084,42.56
13.177,0.9839,-0.0032,0.1873,0.664,1.023,-0.031,42.55
13.202,0.9932,-0.0049,0.1892,0.58,1.061,-0.13,42.56
13.227,0.9915,-0.0032,0.1848,0.748,0.962,-0.122,42.54
13.252,0.9917,-0.0027,0.1899,0.641,1.092,-0.115,42.53
13.277,0.9888,-0.0027,0.1904,0.702,1.038,-0.13,42.53
13.302,0.9861,-0.0071,0.1873,0.626,1.092,-0.076,42.55
13.327,0.9924,-0.002,0.1858,0.695,0.992,-0.13,42.54
13.352,0.9885,-0.0034,0.1853,0.565,1.023,-0.023,42.55
13.377,0.9878,-0.0002,0.1841,0.74,1.023,-0.099,42.56
13.402,0.9883,-0.002,0.1851,0.634,1.076,-0.137,42.56
13.427,0.9902,-0.0044,0.1863,0.618,1.092,-0.038,42.57
13.452,0.991,-0.0002,0.1914,0.672,1.038,-0.092,42.56
13.477,0.9917,-0.0061,0.188,0.725,1.023,-0.092,42.58
13.502,0.9895,-0.0059,0.1863,0.71,0.985,-0.092,42.56
13.527,0.9924,-0.0024,0.188,0.634,0.985,-0.153,42.55
13.552,0.9888,-0.0027,0.1863,0.656,1.084,-0.13,42.54
13.577,0.9856,-0.0032,0.1907,0.748,0.985,-0.137,42.56
13.602,0.9929,-0.0037,0.1902,0.611,1.061,-0.137,42.55
13.627,0.9895,-0.001,0.1895,0.695,1.069,-0.115,42.52
13.652,0.9868,-0.0039,0.1882,0.626,1.122,-0.137,42.57
13.677,0.9917,-0.0049,0.1843,0.626,1.107,-0.229,42.53
13.702,0.9912,0.001,0.1816,0.672,1.107,-0.115,42.56
13.727,0.9902,-0.0081,0.1843,0.687,1.145,-0.031,42.56
13.752,0.9888,-0.0039,0.1858,0.71,1.099,-0.031,42.55
13.777,0.9919,-0.0024,0.188,0.611,1.115,-0.137,42.53
13.802,0.9888,-0.001,0.1868,0.664,1.092,-0.13,42.52
13.827,0.9917,-0.0037,0.1895,0.679,1.015,-0.137,42.56
13.852,0.9919,-0.0007,0.1836,0.565,1.061,-0.023,42.54
13.877,0.9941,-0.0024,0.1875,0.626,1.069,-0.115,42.56
13.902,0.9907,-0.0049,0.1833,0.733,1.13,-0.092,42.53
13.927,0.9856,-0.0015,0.1868,0.603,1.092,-0.145,42.53
13.952,0.9912,-0.0046,0.1904,0.595,1.038,-0.16,42.55
13.977,0.9922,-0.0049,0.1926,0.718,1.084,-0.099,42.54
14.002,0.989,-0.0046,0.1848,0.672,1.069,-0.069,42.55
14.027,0.991,-0.0034,0.1851,0.695,1.053,-0.183,42.56
14.052,0.9861,-0.0024,0.1843,0.664,1.008,-0.122,42.55
14.077,0.991,-0.0051,0.1897,0.588,0.992,-0.137,42.54
14.102,0.9895,-0.0024,0.188,0.763,0.992,-0.122,42.55
14.127,0.9939,-0.0046,0.1855,0.679,0.969,-0.168,42.55
14.152,0.9871,-0.0046,0.1909,0.664,1.046,-0.076,42.55
14.177,0.9878,-0.0063,0.1819,0.634,1.084,-0.168,42.56
14.202,0.9912,-0.002,0.1897,0.618,1.153,-0.076,42.56
14.227,0.9875,-0.002,0.1858,0.58,0.969,-0.168,42.56
14.252,0.9937,-0.0042,0.1882,0.634,1.053,-0.16,42.55
14.277,0.9902,-0.0044,0.1831,0.626,1.015,-0.076,42.56
14.302,0.9937,-0.0015,0.1819,0.718,1.099,-0.061,42.54
14.327,0.9871,-0.0051,0.1812,0.656,1.107,-0.107,42.54
14.352,0.9875,0.0005,0.1846,0.664,0.969,-0.053,42.54
14.377,0.9944,-0.0027,0.1863,0.634,1.008,-0.092,42.53
14.402,0.9888,-0.0049,0.1855,0.74,0.977,-0.061,42.55
14.427,0.9905,-0.0046,0.1846,0.595,1.13,-0.099,42.54
14.452,0.9951,-0.0051,0.1829,0.664,1.061,-0.153,42.54
14.477,0.9912,-0.0059,0.1887,0.634,0.992,-0.206,42.55
14.502,0.9924,-0.0056,0.1763,0.641,1.053,-0.099,42.54
14.527,0.9885,0.0,0.1851,0.618,0.977,-0.084,42.54
14.552,0.9868,-0.0083,0.1863,0.656,1.0,-0.099,42.54
14.577,0.9949,-0.0029,0.1833,0.641,1.061,-0.023,42.54
14.602,0.9888,-0.0015,0.1812,0.611,1.122,-0.26,42.55
14.627,0.9941,-0.0051,0.1843,0.672,1.053,-0.168,42.53
14.652,0.9922,-0.0083,0.1897,0.649,1.061,-0.122,42.54
14.677,0.9897,-0.0024,0.1812,0.664,1.092,-0.069,42.57
14.702,0.9897,-0.0056,0.1851,0.634,1.031,-0.069,42.55
14.727,0.9878,-0.0037,0.1826,0.656,1.0,-0.122,42.52
14.752,0.9905,0.0012,0.1838,0.725,0.977,-0.046,42.55
14.777,0.9883,-0.0051,0.1897,0.641,0.962,-0.168,42.55
14.802,0.9919,-0.0056,0.1851,0.565,0.992,-0.16,42.54
14.827,0.988,-0.0029,0.1858,0.672,1.031,-0.099,42.54
14.852,0.9912,-0.0029,0.1838,0.71,1.031,-0.084,42.56
14.877,0.9941,-0.0037,0.1833,0.649,1.076,-0.229,42.55
14.902,0.99,-0.0032,0.186,0.649,1.099,-0.198,42.56
14.927,0.9915,-0.0039,0.1848,0.634,1.13,-0.038,42.53
14.952,0.989,-0.0032,0.1855,0.687,1.061,0.0,42.54
14.977,0.9963,-0.0056,0.1826,0.695,1.107,-0.038,42.54
15.002,0.9895,-0.0051,0.1858,0.672,1.076,-0.229,42.54
15.027,0.9895,-0.0051,0.1831,0.618,1.046,-0.176,42.56
15.052,0.9922,-0.0039,0.1851,0.618,0.954,-0.176,42.56
15.077,0.9946,-0.0017,0.1826,0.649,1.076,0.038,42.55
15.102,0.991,-0.0051,0.1843,0.664,0.992,-0.115,42.56
15.127,0.989,-0.0083,0.1895,0.687,0.977,-0.084,42.54
15.152,0.9885,-0.0005,0.1887,0.664,1.107,-0.046,42.54
15.177,0.988,-0.0076,0.1782,0.649,1.145,-0.092,42.56
15.202,0.9902,-0.0029,0.1819,0.656,1.084,-0.137,42.54
15.227,0.9924,-0.0027,0.1833,0.725,1.038,-0.176,42.55
15.252,0.9924,-0.0046,0.1848,0.618,1.038,-0.115,42.55
15.277,0.9917,-0.0015,0.1875,0.611,1.038,-0.122,42.54
15.302,0.9912,0.0,0.1897,0.649,1.092,-0.107,42.55
15.327,0.9937,-0.0063,0.1809,0.74,1.084,-0.076,42.57
15.352,0.9912,-0.0034,0.186,0.672,1.038,-0.115,42.58
15.377,0.991,-0.0032,0.1897,0.702,1.099,-0.153,42.55
15.402,0.9875,-0.0054,0.187,0.603,0.893,-0.13,42.54
15.427,0.9961,-0.0046,0.1855,0.588,1.153,-0.099,42.56
15.452,0.9895,-0.0056,0.1829,0.634,1.076,-0.16,42.58
15.477,0.9905,-0.0024,0.1824,0.656,0.992,-0.206,42.54
15.502,0.9907,-0.0039,0.1912,0.626,1.038,-0.176,42.57
15.527,0.9866,-0.0032,0.1912,0.656,1.069,0.023,42.57
15.552,0.9929,-0.0056,0.1833,0.672,0.985,-0.038,42.57
15.577,0.9937,-0.0073,0.1897,0.679,1.0,-0.092,42.56
15.602,0.9922,-0.0046,0.187,0.649,1.061,-0.038,42.53
15.627,0.989,-0.0007,0.1809,0.641,1.015,-0.076,42.54
15.652,0.9893,-0.0049,0.1877,0.626,1.061,-0.122,42.56
15.677,0.9858,-0.0071,0.1885,0.763,1.038,-0.176,42.54
15.702,0.9907,-0.0042,0.1846,0.672,1.107,-0.053,42.55
15.727,0.9922,-0.0061,0.1914,0.649,1.046,-0.214,42.54
15.752,0.99,0.0,0.1804,0.618,1.137,-0.061,42.57
15.777,0.9866,-0.0015,0.1863,0.725,1.031,-0.069,42.53
15.802,0.9893,-0.0037,0.1865,0.771,1.221,-0.084,42.54
15.827,0.9934,-0.0012,0.1885,0.618,1.008,-0.122,42.56
15.852,0.9895,-0.0039,0.1855,0.618,1.069,-0.107,42.54
15.877,0.988,-0.0037,0.189,0.641,1.099,-0.122,42.56
15.902,0.9905,-0.0032,0.1843,0.634,1.008,-0.107,42.54
15.927,0.9927,-0.0059,0.1887,0.718,1.099,-0.107,42.54
15.952,0.9927,-0.0032,0.186,0.695,1.008,-0.099,42.54
15.977,0.9941,0.0002,0.1924,0.71,1.084,-0.153,42.57
16.002,0.989,-0.0063,0.1892,0.664,1.092,-0.023,42.57
16.027,0.9907,0.0002,0.1814,0.687,1.015,-0.092,42.53
16.052,0.9893,-0.0046,0.187,0.634,1.053,-0.145,42.55
16.077,0.9902,-0.001,0.1851,0.725,0.954,0.0,42.52
16.102,0.9875,-0.0024,0.1858,0.672,1.023,-0.084,42.55
16.127,0.9915,-0.0054,0.1865,0.687,0.985,-0.107,42.57
16.152,0.9922,-0.0029,0.1897,0.649,1.107,-0.099,42.57
16.177,0.9905,-0.0044,0.1912,0.687,1.023,-0.137,42.55
16.202,0.9929,-0.0039,0.1853,0.664,1.008,-0.084,42.58
16.227,0.9917,-0.0029,0.189,0.603,1.008,-0.153,42.57
16.252,0.9915,-0.0012,0.1814,0.611,1.16,-0.099,42.58
16.277,0.988,0.0,0.186,0.641,1.084,-0.076,42.52
16.302,0.9907,-0.0007,0.1858,0.702,1.023,-0.145,42.57
16.327,0.9907,-0.0002,0.1848,0.763,0.931,-0.099,42.56
16.352,0.9895,-0.0049,0.1909,0.641,1.061,-0.092,42.57
16.377,0.9868,-0.0027,0.1833,0.649,1.023,-0.198,42.52
16.402,0.9934,-0.0034,0.1838,0.748,1.061,-0.145,42.54
16.427,0.9924,-0.001,0.189,0.664,1.031,-0.008,42.54
16.452,0.991,-0.002,0.1809,0.672,1.061,-0.137,42.56
16.477,0.9934,-0.0017,0.187,0.557,1.053,-0.16,42.53
16.502,0.9927,-0.0054,0.1829,0.58,1.099,-0.13,42.55
16.527,0.9924,-0.0056,0.1875,0.71,0.985,-0.084,42.54
16.552,0.9895,-0.0024,0.1816,0.748,1.084,-0.115,42.54
16.577,0.9897,-0.0054,0.1794,0.733,1.107,-0.137,42.54
16.602,0.991,-0.0068,0.1882,0.611,1.046,-0.031,42.56
16.627,0.9958,-0.0032,0.1865,0.626,1.237,-0.191,42.54
16.652,0.9951,-0.0007,0.1877,0.611,0.954,-0.137,42.56
16.677,0.9917,-0.0037,0.1863,0.695,1.122,-0.069,42.54
16.702,0.9919,-0.0037,0.1851,0.649,1.031,-0.153,42.54
16.727,0.9917,-0.0054,0.1895,0.672,1.053,-0.16,42.54
16.752,0.989,-0.0007,0.189,0.603,1.053,-0.137,42.56
16.777,0.9902,-0.0042,0.1909,0.687,1.076,-0.038,42.54
16.802,0.9915,0.0005,0.1846,0.626,1.16,-0.137,42.56
16.827,0.9902,-0.0059,0.187,0.695,1.122,-0.176,42.55
16.852,0.991,-0.0024,0.1899,0.58,1.069,-0.046,42.54
16.877,0.9922,-0.0039,0.1882,0.71,1.053,-0.038,42.54
16.902,0.9905,-0.0066,0.1909,0.626,1.153,-0.053,42.56
16.927,0.9912,-0.0037,0.1865,0.748,1.092,-0.053,42.53
16.952,0.9902,-0.0024,0.188,0.687,1.145,-0.099,42.57
16.977,0.9907,-0.0024,0.186,0.725,0.977,-0.137,42.55
17.002,0.9878,-0.0029,0.1938,0.618,1.031,-0.092,42.54
17.027,0.9902,-0.0029,0.1958,0.679,1.076,-0.107,42.57
17.052,0.9905,-0.002,0.1885,0.725,0.985,-0.099,42.56
17.077,0.9915,-0.0027,0.1851,0.611,1.031,-0.107,42.57
17.102,0.99,-0.001,0.1931,0.634,1.069,-0.084,42.55
17.127,0.9895,-0.0059,0.1792,0.641,1.053,-0.206,42.55
17.152,0.988,-0.0007,0.1848,0.679,1.053,-0.168,42.54
17.177,0.991,-0.0068,0.186,0.71,1.015,-0.038,42.56
17.202,0.9875,-0.0037,0.1833,0.718,1.221,-0.214,42.53
17.227,0.9895,-0.002,0.1838,0.702,1.008,-0.153,42.56
17.252,0.9929,-0.0042,0.1882,0.687,1.122,-0.115,42.57
17.277,0.9885,-0.0044,0.1814,0.656,1.061,-0.061,42.57
17.302,0.9895,-0.0042,0.1912,0.656,1.137,-0.107,42.55
17.327,0.9917,-0.0024,0.1895,0.649,1.038,0.092,42.56
17.352,0.9902,-0.0032,0.1853,0.672,0.985,-0.107,42.57
17.377,0.9875,-0.0029,0.1902,0.695,1.076,-0.031,42.54
17.402,0.9846,-0.0024,0.1829,0.702,1.099,-0.221,42.55
17.427,0.9893,-0.0049,0.1848,0.748,1.008,-0.076,42.54
17.452,0.9897,-0.002,0.1755,0.603,1.053,-0.115,42.58
17.477,0.9932,-0.0042,0.1853,0.71,1.053,-0.092,42.56
17.502,0.99,-0.0022,0.189,0.679,1.015,-0.168,42.54
17.527,0.9856,-0.0029,0.1887,0.626,1.115,-0.13,42.56
17.552,0.9912,-0.0042,0.1875,0.656,1.084,-0.076,42.54
17.577,0.9905,-0.0027,0.1887,0.618,1.046,-0.137,42.56
17.602,0.9888,-0.0049,0.1846,0.649,1.076,-0.099,42.55
17.627,0.9875,-0.002,0.1853,0.664,1.069,-0.115,42.56
17.652,0.9883,-0.0042,0.1841,0.702,1.084,-0.084,42.56
17.677,0.9905,-0.001,0.1792,0.679,1.038,-0.053,42.55
17.702,0.99,-0.0073,0.1902,0.649,1.061,-0.092,42.55
17.727,0.9905,-0.0002,0.1855,0.626,1.153,-0.069,42.56
17.752,0.9895,-0.0034,0.1882,0.672,1.115,-0.076,42.59
17.777,0.991,-0.0022,0.188,0.626,1.145,-0.16,42.56
17.802,0.9871,-0.0029,0.1848,0.656,1.023,-0.053,42.56
17.827,0.9888,-0.0024,0.1902,0.672,1.145,-0.099,42.57
17.852,0.9888,-0.0059,0.1848,0.733,0.992,0.015,42.56
17.877,0.9912,-0.0066,0.1858,0.603,1.046,-0.145,42.54
17.902,0.9883,-0.0051,0.1887,0.656,1.0,-0.153,42.54
17.927,0.988,-0.0056,0.1873,0.664,0.977,-0.137,42.54
17.952,0.9871,-0.0015,0.1851,0.771,0.985,-0.153,42.52
17.977,0.988,-0.0029,0.1826,0.656,1.0,-0.038,42.54
18.002,0.99,-0.0029,0.1904,0.618,1.023,-0.084,42.55
18.027,0.9897,-0.0032,0.1909,0.656,1.061,-0.061,42.54
18.052,0.9905,-0.0034,0.1865,0.656,1.053,-0.099,42.54
18.077,0.9905,-0.0037,0.1853,0.687,1.115,-0.099,42.54
18.102,0.9875,-0.0054,0.1924,0.649,1.023,-0.084,42.54
18.127,0.991,-0.0022,0.1855,0.718,0.977,-0.031,42.55
18.152,0.9924,-0.0042,0.189,0.679,1.107,-0.107,42.55
18.177,0.9893,-0.0056,0.1812,0.649,1.069,-0.122,42.55
18.202,0.9934,-0.0066,0.1799,0.664,1.008,-0.092,42.52
18.227,0.9915,-0.0059,0.1902,0.641,1.153,-0.107,42.53
18.252,0.991,-0.0024,0.1812,0.672,1.061,-0.092,42.54
18.277,0.989,-0.0054,0.1892,0.71,1.008,-0.191,42.52
18.302,0.9937,-0.0051,0.1895,0.748,1.061,-0.13,42.54
18.327,0.9856,-0.0042,0.1899,0.626,0.985,-0.115,42.54
18.352,0.9893,-0.0017,0.1829,0.626,1.137,-0.015,42.56
18.377,0.9895,-0.0024,0.1868,0.74,0.924,-0.122,42.53
18.402,0.991,0.0002,0.189,0.626,1.13,-0.168,42.54
18.427,0.9924,-0.0005,0.198,0.649,1.015,-0.115,42.54
18.452,0.9922,-0.0015,0.1875,0.702,1.046,-0.046,42.54
18.477,0.991,-0.0007,0.1887,0.664,1.008,-0.008,42.54
18.502,0.9919,-0.0017,0.179,0.687,1.107,-0.137,42.57
18.527,0.9902,-0.0042,0.1804,0.672,1.13,-0.153,42.54
18.552,0.9873,-0.0022,0.188,0.679,1.061,-0.122,42.54
18.577,0.9878,-0.0044,0.186,0.687,1.115,-0.053,42.54
18.602,0.9919,-0.0032,0.1838,0.641,1.023,-0.206,42.54
18.627,0.9893,-0.0039,0.1875,0.649,1.115,-0.107,42.54
18.652,0.989,-0.0012,0.188,0.611,1.145,-0.13,42.55
18.677,0.9885,-0.0027,0.188,0.702,0.954,-0.183,42.54
18.702,0.9912,-0.0022,0.1868,0.702,1.061,-0.099,42.54
18.727,0.9929,-0.0034,0.187,0.718,1.107,-0.191,42.55
18.752,0.9875,-0.0034,0.186,0.687,1.107,-0.061,42.54
18.777,0.9895,-0.0063,0.1895,0.603,0.977,-0.046,42.54
18.802,0.9905,-0.0034,0.1917,0.618,1.107,-0.191,42.56
18.827,0.9895,-0.0037,0.1873,0.565,1.031,-0.176,42.53
18.852,0.9944,-0.0044,0.188,0.687,1.092,-0.13,42.54
18.877,0.9907,-0.0044,0.1865,0.664,0.985,-0.107,42.52
18.902,0.9937,-0.0027,0.1831,0.756,1.0,-0.107,42.57
18.927,0.9939,-0.0066,0.1885,0.626,1.084,-0.046,42.57
18.952,0.9937,-0.0029,0.1838,0.702,1.076,-0.176,42.55
18.977,0.9888,-0.0015,0.1899,0.611,1.061,-0.031,42.55
19.002,0.9888,-0.0024,0.186,0.603,1.031,-0.115,42.52
19.027,0.988,-0.0022,0.1831,0.672,1.092,-0.092,42.55
19.052,0.9927,-0.0042,0.1907,0.725,1.107,-0.115,42.55
19.077,0.9863,-0.0039,0.1846,0.664,1.008,-0.092,42.55
19.102,0.9929,-0.0071,0.186,0.733,1.137,-0.107,42.55
