t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal,inlier
116950,-311,-186,-121,-392.525314,-88.377317,-80.922800,1
117000,-315,-139,-119,-396.243509,-42.645005,-79.426930,1
117050,-315,-139,-119,-396.243509,-42.645005,-79.426930,1
117100,-321,-87,-85,-402.267544,7.549450,-45.420202,1
117150,-318,-31,9,-399.773507,60.967273,49.482363,1
117200,-285,8,115,-367.216570,97.895251,156.499731,1
117250,-285,8,115,-367.216570,97.895251,156.499731,1
117300,-255,9,179,-337.545280,98.300060,221.290368,1
117350,-208,-42,256,-291.209825,48.011799,299.774884,1
117400,-169,-127,298,-252.852500,-35.025637,343.154507,1
117450,-169,-127,298,-252.852500,-35.025637,343.154507,1
117500,-117,-240,310,-201.264472,-144.875568,356.230450,1
117550,-40,-351,294,-124.123913,-252.249877,340.547057,1
117600,43,-418,260,-40.419764,-316.495097,305.950712,1
117650,43,-418,260,-40.419764,-316.495097,305.950712,1
117700,107,-426,257,24.208294,-323.784557,302.353836,1
117750,176,-421,248,94.042816,-318.299385,292.442999,1
117800,256,-398,233,175.181810,-295.124940,276.096280,1
117850,256,-398,233,175.181810,-295.124940,276.096280,1
117900,328,-344,224,248.404622,-241.883402,265.551764,1
117950,389,-248,225,310.720524,-147.930025,264.773179,1
118000,389,-117,225,311.676364,-20.313362,263.159713,1
118050,426,-117,208,349.226727,-19.834011,245.494192,1
118100,422,6,187,346.294369,100.218729,222.657020,1
118150,387,96,178,311.682671,187.749771,212.745174,1
118200,387,96,178,311.682671,187.749771,212.745174,1
118250,336,161,179,260.623930,250.686579,213.474751,1
118300,280,207,184,204.335058,295.028351,218.557666,1
118350,210,243,191,133.809551,329.501609,225.939061,1
118400,210,243,191,133.809551,329.501609,225.939061,1
118450,127,272,181,50.270629,357.270183,216.243984,1
118500,27,280,163,-50.515383,364.555616,198.840437,1
118550,-80,254,148,-158.651425,338.631143,184.977829,1
118600,-80,254,148,-158.651425,338.631143,184.977829,1
118651,-162,195,154,-241.983090,280.482725,192.632715,1
118700,-212,113,186,-293.415918,199.841586,226.697832,1
118750,-248,27,200,-330.553355,115.627603,242.360738,1
118800,-248,27,200,-330.553355,115.627603,242.360738,1
118850,-261,-67,210,-344.473094,23.837321,253.821831,1
118900,-263,-161,204,-347.119132,-67.675635,248.896138,1
118950,-252,-233,193,-336.421061,-137.600347,238.482442,1
119000,-252,-233,193,-336.421061,-137.600347,238.482442,1
119050,-248,-271,174,-332.466234,-174.355721,219.582299,1
119100,-256,-295,140,-340.381454,-197.375483,185.371502,1
119150,-264,-311,103,-348.208133,-212.564911,148.010392,1
119200,-264,-311,103,-348.208133,-212.564911,148.010392,1
119250,-274,-314,64,-357.940352,-215.080050,108.474760,1
119300,-282,-316,24,-365.634710,-216.594107,67.889438,1
119350,-289,-307,-17,-372.228495,-207.372647,26.141317,1
119400,-289,-307,-17,-372.228495,-207.372647,26.141317,1
119450,-292,-296,-43,-374.917522,-196.358404,-0.412761,1
119500,-297,-279,-61,-379.663732,-179.612248,-18.882542,1
119550,-309,-236,-75,-391.332238,-137.637935,-33.533116,1
119600,-309,-236,-75,-391.332238,-137.637935,-33.533116,1
119650,-322,-181,-56,-404.255311,-84.387288,-14.751844,1
119700,-326,-123,6,-408.496646,-28.678065,47.644157,1
119750,-313,-110,85,-396.062968,-16.891968,127.716863,1
119800,-313,-110,85,-396.062968,-16.891968,127.716863,1
119850,-279,-151,163,-362.797908,-57.545671,207.226210,1
119900,-250,-204,199,-334.249295,-109.408637,244.208710,1
119950,-206,-275,223,-290.557527,-178.549471,269.054935,1
120000,-206,-275,223,-290.557527,-178.549471,269.054935,1
120050,-164,-342,219,-248.575495,-243.463344,265.388721,1
120100,-111,-412,198,-195.331594,-311.010093,244.355409,1
120150,-41,-488,140,-124.585055,-383.822128,185.586405,1
120200,-41,-488,140,-124.585055,-383.822128,185.586405,1
120250,40,-539,47,-42.191325,-431.768498,90.794756,1
120300,108,-549,-64,27.549278,-439.646932,-22.681818,1
120350,144,-516,-179,65.315727,-405.820148,-140.435230,1
120400,144,-516,-179,65.315727,-405.820148,-140.435230,1
120450,158,-453,-280,80.934688,-343.101128,-244.095248,1
120500,151,-361,-359,75.328665,-252.555281,-325.521529,1
120550,142,-258,-406,67.460580,-151.702254,-374.510853,1
120600,142,-258,-406,67.460580,-151.702254,-374.510853,1
120650,183,-208,-410,109.286047,-102.645182,-379.608045,1
120700,269,-168,-381,196.168111,-63.407944,-351.465035,1
120750,351,-106,-327,278.918264,-3.075999,-298.121257,1
120800,351,-106,-327,278.918264,-3.075999,-298.121257,1
120850,395,-24,-262,323.314069,76.326658,-233.451792,1
120900,404,50,-207,332.393178,147.803719,-178.504414,1
120950,404,50,-207,332.393178,147.803719,-178.504414,1
121000,397,102,-164,325.268379,197.880028,-135.332287,1
121050,399,134,-104,326.918973,228.329165,-74.710917,1
121100,404,149,-21,331.244985,241.955970,9.486650,1
121150,404,149,-21,331.244985,241.955970,9.486650,1
121200,385,162,78,311.149400,253.262249,110.226374,1
121250,328,181,166,252.818564,270.271782,200.084491,1
121300,258,176,246,181.259763,263.904840,282.230859,1
121350,258,176,246,181.259763,263.904840,282.230859,1
121400,179,156,302,100.740588,243.155232,340.238241,1
121450,90,125,338,10.239746,211.863087,378.136467,1
121500,-6,93,346,-87.058584,179.890556,387.634120,1
121550,-6,93,346,-87.058584,179.890556,387.634120,1
121600,-99,53,327,-181.112993,140.479077,369.734109,1
121650,-165,10,299,-247.821922,98.452933,342.444176,1
121700,-211,-40,269,-294.356732,49.778141,313.004803,1
121750,-211,-40,269,-294.356732,49.778141,313.004803,1
121800,-234,-103,248,-317.841063,-11.503930,292.649584,1
121851,-254,-165,213,-338.146542,-71.617507,258.010235,1
121901,-258,-228,185,-342.365649,-132.674729,230.343118,1
121950,-258,-228,185,-342.365649,-132.674729,230.343118,1
122000,-249,-298,150,-333.432132,-200.370092,195.510657,1
122050,-239,-357,99,-323.247193,-257.145191,144.256495,1
122100,-235,-385,40,-318.817134,-283.666173,84.542778,1
122150,-235,-385,40,-318.817134,-283.666173,84.542778,1
122200,-233,-396,-1,-316.464563,-293.862506,42.950477,1
122250,-233,-399,-31,-316.184752,-296.415529,12.469620,1
122300,-230,-400,-66,-312.809302,-296.936733,-23.152341,1
122350,-230,-400,-66,-312.809302,-296.936733,-23.152341,1
122400,-225,-396,-97,-307.417088,-292.621746,-54.786958,1
122450,-217,-401,-116,-299.180461,-297.200225,-74.133773,1
122500,-199,-416,-124,-281.024882,-311.582951,-82.268127,1
122550,-199,-416,-124,-281.024882,-311.582951,-82.268127,1
122600,-180,-427,-144,-261.709182,-321.913890,-102.668926,1
122650,-167,-427,-170,-248.314406,-321.498806,-129.248429,1
122700,-164,-418,-194,-244.976615,-312.413763,-153.803693,1
122750,-164,-418,-194,-244.976615,-312.413763,-153.803693,1
122800,-160,-406,-216,-240.626794,-300.423537,-176.371443,1
122850,-144,-396,-250,-224.047836,-290.146301,-211.242363,1
122900,-111,-391,-282,-190.351156,-284.640523,-244.188144,1
122950,-111,-391,-282,-190.351156,-284.640523,-244.188144,1
123000,-82,-401,-290,-161.046300,-294.072123,-252.494704,1
123050,-58,-428,-278,-137.117888,-320.347477,-240.196396,1
123100,-20,-455,-266,-99.045920,-346.520680,-228.038881,1
123150,-20,-455,-266,-99.045920,-346.520680,-228.038881,1
123200,13,-468,-262,-65.842617,-358.993411,-224.141596,1
123250,22,-482,-245,-57.023445,-372.775546,-206.766251,1
123300,38,-498,-223,-41.197371,-388.516534,-184.350368,1
123350,38,-498,-223,-41.197371,-388.516534,-184.350368,1
123400,74,-504,-222,-4.882061,-394.111215,-183.621250,1
123450,86,-495,-239,7.477620,-385.046719,-201.146203,1
123501,94,-487,-253,15.758818,-377.022532,-215.566831,1
123550,94,-487,-253,15.758818,-377.022532,-215.566831,1
123600,98,-489,-250,19.755071,-378.978641,-212.530644,1
123650,100,-502,-231,21.489647,-391.862311,-193.062699,1
123700,100,-516,-203,21.105909,-405.845596,-164.406981,1
123750,115,-516,-203,36.259720,-405.736149,-164.557831,1
123800,142,-530,-171,63.112615,-419.571695,-132.104604,1
123850,171,-536,-142,92.074559,-425.562315,-102.821802,1
123900,171,-536,-142,92.074559,-425.562315,-102.821802,1
123950,202,-535,-123,123.208654,-424.595965,-83.817932,1
124000,219,-526,-148,140.700059,-415.396454,-109.531250,1
124050,205,-503,-213,127.378006,-392.292051,-175.795651,1
124100,205,-503,-213,127.378006,-392.292051,-175.795651,1
124150,184,-462,-282,107.155738,-351.654343,-246.280393,1
124200,177,-420,-320,100.772566,-310.322125,-285.383179,1
124250,182,-394,-339,106.204622,-284.723130,-305.081637,1
124300,182,-394,-339,106.204622,-284.723130,-305.081637,1
124350,195,-365,-351,119.670203,-256.229460,-317.776676,1
124400,205,-332,-364,130.144265,-223.848672,-331.508071,1
124450,226,-301,-368,151.626018,-193.446816,-336.170115,1
124500,226,-301,-368,151.626018,-193.446816,-336.170115,1
124550,246,-276,-366,171.993397,-168.971195,-334.644642,1
124600,270,-240,-365,196.492111,-133.738168,-334.312138,1
124651,281,-200,-366,207.906822,-94.678670,-335.932683,1
124701,281,-200,-366,207.906822,-94.678670,-335.932683,1
124750,279,-167,-373,206.197495,-62.459338,-343.439837,1
124800,293,-136,-367,220.506902,-32.231723,-337.858881,1
124850,305,-104,-357,232.762871,-1.093795,-328.201089,1
124900,305,-104,-357,232.762871,-1.093795,-328.201089,1
124950,303,-83,-355,230.875476,19.324612,-326.405102,1
125000,314,-68,-345,241.997151,33.894303,-316.527871,1
125050,330,-53,-330,258.119813,48.438894,-301.614623,1
125100,330,-53,-330,258.119813,48.438894,-301.614623,1
125150,342,-37,-317,270.228868,63.953105,-288.707985,1
125200,349,-17,-305,277.325896,83.339842,-276.817590,1
125250,347,5,-299,275.405570,104.683155,-270.964879,1
125300,347,5,-299,275.405570,104.683155,-270.964879,1
125350,337,44,-289,265.487026,142.479772,-261.172055,1
125400,338,84,-262,266.517609,181.121442,-234.208747,1
125450,329,117,-242,257.464972,212.957152,-214.179478,1
125500,329,117,-242,257.464972,212.957152,-214.179478,1
125550,338,154,-190,266.304281,248.426762,-161.828168,1
125600,337,184,-138,264.989973,277.004195,-109.290076,1
125650,340,203,-90,267.676648,294.944178,-60.725770,1
125700,340,203,-90,267.676648,294.944178,-60.725770,1
125750,337,213,-48,264.296469,304.146724,-18.093836,1
125800,333,221,-8,259.911557,311.418261,22.538268,1
125851,325,226,31,251.473797,315.750409,62.230287,1
125900,325,226,31,251.473797,315.750409,62.230287,1
125950,312,227,71,237.945523,316.137067,103.039116,1
126000,300,226,105,225.473250,314.656574,137.758961,1
126050,289,213,152,213.792937,301.333186,185.840930,1
126100,289,213,152,213.792937,301.333186,185.840930,1
126150,282,181,211,205.894326,269.381899,246.323808,1
126200,283,131,259,206.057035,220.089352,295.758069,1
126250,283,69,304,205.152102,159.136382,342.298404,1
126300,283,69,304,205.152102,159.136382,342.298404,1
126350,283,-10,335,204.263922,81.794903,374.806477,1
126400,275,-94,353,195.387965,-0.315699,394.232203,1
126450,275,-181,366,194.622434,-85.228865,408.528125,1
126500,244,-181,366,163.304558,-85.455056,408.839882,1
126550,218,-253,357,136.603116,-155.674371,400.832805,1
126600,212,-294,344,130.373173,-195.499128,388.173740,1
126650,212,-294,344,130.373173,-195.499128,388.173740,1
126700,174,-329,338,91.788482,-229.798551,382.883411,1
126750,136,-366,319,53.319936,-265.886204,364.393333,1
126800,97,-402,289,13.959055,-300.871499,334.711133,1
126850,97,-402,289,13.959055,-300.871499,334.711133,1
126900,43,-428,264,-40.532955,-326.286093,310.142918,1
126950,3,-446,233,-80.762697,-343.731254,279.231817,1
127000,-54,-453,196,-138.026155,-350.510653,242.252636,1
127050,-54,-453,196,-138.026155,-350.510653,242.252636,1
127100,-110,-451,150,-194.123181,-348.404350,195.997207,1
127150,-156,-434,122,-240.189240,-331.834184,167.767147,1
127200,-173,-409,143,-257.392337,-307.862546,188.992662,1
127251,-173,-409,143,-257.392337,-307.862546,188.992662,1
127300,-169,-391,174,-253.531742,-290.680059,220.265805,1
127350,-129,-384,221,-213.543169,-284.147866,267.588552,1
127400,-88,-386,246,-172.388763,-286.104969,292.632366,1
127450,-88,-386,246,-172.388763,-286.104969,292.632366,1
127500,-70,-384,256,-154.290164,-284.148452,302.599315,1
127550,-61,-395,251,-145.227855,-294.737104,297.557986,1
127600,-20,-410,252,-103.926943,-309.062860,298.347670,1
127650,-20,-410,252,-103.926943,-309.062860,298.347670,1
127700,44,-439,239,-39.351545,-336.686787,284.836838,1
127750,110,-472,199,27.486706,-367.860266,243.889133,1
127800,156,-499,142,74.334618,-393.125256,185.775239,1
127850,156,-499,142,74.334618,-393.125256,185.775239,1
127900,174,-517,80,93.011369,-409.765409,122.745783,1
127950,187,-528,13,106.738209,-419.561250,54.594093,1
128000,180,-531,-60,100.378679,-421.635737,-19.558557,1
128051,180,-531,-60,100.378679,-421.635737,-19.558557,1
128100,174,-517,-140,95.223841,-407.055771,-101.051466,1
128151,154,-480,-229,76.183775,-370.061128,-191.842203,1
128200,122,-429,-302,44.961905,-319.712686,-266.408529,1
128250,122,-429,-302,44.961905,-319.712686,-266.408529,1
128300,81,-371,-354,4.487633,-262.869348,-319.608095,1
128350,31,-312,-383,-45.302933,-205.400786,-349.332482,1
128400,2,-245,-404,-73.900246,-140.084146,-371.228511,1
128450,2,-245,-404,-73.900246,-140.084146,-371.228511,1
128500,-16,-175,-415,-91.463441,-71.887890,-383.099510,1
128550,4,-83,-419,-70.546857,17.931221,-388.502806,1
128600,68,24,-403,-5.270781,122.437643,-374.188140,1
128650,68,24,-403,-5.270781,122.437643,-374.188140,1
128700,170,111,-348,97.856809,207.257526,-320.336148,1
128750,275,167,-250,203.356531,261.370324,-222.390325,1
128800,352,173,-148,280.164090,266.520905,-119.478047,1
128850,352,173,-148,280.164090,266.520905,-119.478047,1
128900,392,163,-56,319.576071,255.937913,-26.169209,1
128950,398,159,17,324.874271,251.185893,48.079713,1
129000,395,152,82,321.138749,243.544218,114.318014,1
129050,395,152,82,321.138749,243.544218,114.318014,1
129100,383,133,150,308.193212,224.109849,183.846403,1
129150,374,109,195,298.473259,200.109785,230.009220,1
129200,362,71,243,285.590223,162.412459,279.426419,1
129250,362,71,243,285.590223,162.412459,279.426419,1
129300,336,19,297,258.401139,110.900662,335.260405,1
129350,301,-48,340,222.120945,44.846083,380.179786,1
129400,301,-48,340,222.120945,44.846083,380.179786,1
129450,276,-125,362,196.081518,-30.618614,403.759301,1
129500,236,-198,376,154.997919,-102.197534,419.302319,1
129550,183,-265,378,100.945476,-167.878472,422.695052,1
129600,183,-265,378,100.945476,-167.878472,422.695052,1
129650,150,-324,363,67.327450,-225.410715,408.494695,1
129700,94,-375,342,10.592293,-275.243493,388.323548,1
129750,40,-416,305,-43.888484,-315.122885,351.732959,1
129800,40,-416,305,-43.888484,-315.122885,351.732959,1
129850,-7,-457,243,-91.046065,-354.643287,289.640468,1
129900,-58,-464,199,-142.177603,-361.292692,245.480125,1
129950,-107,-450,169,-191.276200,-347.642301,215.282665,1
130000,-107,-450,169,-191.276200,-347.642301,215.282665,1
130050,-170,-412,145,-254.403578,-310.787809,191.033962,1
130100,-208,-356,158,-292.515366,-256.671502,203.950774,1
130150,-246,-301,150,-330.423260,-203.270722,195.517437,1
130200,-246,-301,150,-330.423260,-203.270722,195.517437,1
130250,-282,-244,128,-366.155259,-147.734570,172.797710,1
130300,-297,-207,115,-380.908363,-111.639502,159.268466,1
130350,-296,-195,122,-379.880947,-100.028345,166.231432,1
130400,-296,-195,122,-379.880947,-100.028345,166.231432,1
130450,-288,-203,139,-372.028251,-107.972738,183.542935,1
130500,-267,-228,167,-351.276915,-132.518700,212.122944,1
130550,-238,-260,194,-322.484566,-163.813184,239.691455,1
130600,-238,-260,194,-322.484566,-163.813184,239.691455,1
130650,-208,-305,202,-292.585740,-207.530607,248.082080,1
130700,-184,-348,193,-268.562881,-249.134081,239.214989,1
130750,-165,-382,173,-249.415001,-281.871000,219.097469,1
130800,-165,-382,173,-249.415001,-281.871000,219.097469,1
130850,-126,-430,151,-210.144077,-328.075777,196.916727,1
130900,-64,-482,122,-147.596099,-377.923211,167.433126,1
130950,10,-524,63,-72.550407,-417.571862,107.187872,1
131000,10,-524,63,-72.550407,-417.571862,107.187872,1
131050,75,-542,-18,-6.200638,-433.635065,24.357807,1
131100,119,-534,-100,39.133560,-424.510680,-59.598558,1
131150,140,-507,-181,61.360493,-397.057144,-142.540373,1
131200,140,-507,-181,61.360493,-397.057144,-142.540373,1
131250,146,-454,-266,68.663549,-344.335290,-229.720608,1
131300,144,-370,-342,68.020254,-261.583295,-308.046860,1
131350,140,-266,-395,65.271077,-159.645713,-363.202345,1
131400,140,-266,-395,65.271077,-159.645713,-363.202345,1
131450,173,-188,-406,99.289210,-83.283953,-375.684767,1
131501,213,-116,-398,140.144265,-12.950170,-368.835744,1
131550,260,-56,-370,187.782407,45.498282,-341.564114,1
131600,260,-56,-370,187.782407,45.498282,-341.564114,1
131650,306,1,-328,234.247612,100.844487,-300.003835,1
131700,349,48,-272,277.468297,146.254641,-244.048577,1
131750,392,99,-168,320.235446,194.970293,-139.314095,1
131800,392,99,-168,320.235446,194.970293,-139.314095,1
131850,408,140,-27,335.280673,233.291499,3.453711,1
131900,372,168,92,297.919083,258.840002,124.524855,1
131950,329,169,180,253.600466,258.416571,214.463876,1
132000,329,169,180,253.600466,258.416571,214.463876,1
132050,303,135,249,226.391869,224.255139,285.335067,1
132100,275,69,318,196.929276,158.905579,356.620501,1
132150,275,69,318,196.929276,158.905579,356.620501,1
132200,241,-28,373,161.319761,63.485308,414.106444,1
132250,198,-162,395,116.679861,-67.638586,438.569022,1
132300,123,-305,376,40.058487,-207.258548,421.756594,1
132350,123,-305,376,40.058487,-207.258548,421.756594,1
132400,99,-406,326,15.578280,-305.209309,372.378914,1
132450,83,-477,272,-0.560774,-373.827243,318.482243,1
132500,43,-537,207,-40.755041,-431.768908,253.501588,0
132550,43,-537,207,-40.755041,-431.768908,253.501588,0
132600,-22,-563,150,-106.038031,-456.869635,196.491670,0
132650,-92,-554,112,-176.307992,-448.144804,158.428901,0
132700,-156,-510,84,-240.361619,-405.403304,130.047316,1
132750,-156,-510,84,-240.361619,-405.403304,130.047316,1
132800,-199,-459,43,-283.018098,-355.529252,88.143941,1
132850,-238,-399,9,-321.638289,-296.944672,53.210312,1
132900,-269,-343,10,-352.557619,-242.629492,53.849604,1
132951,-269,-343,10,-352.557619,-242.629492,53.849604,1
133001,-287,-299,30,-370.622280,-200.143547,73.833901,1
133050,-295,-269,52,-378.706665,-171.247693,95.924584,1
133100,-293,-257,76,-376.839960,-159.838621,120.170917,1
133150,-293,-257,76,-376.839960,-159.838621,120.170917,1
133200,-287,-241,114,-371.043846,-144.676102,158.569401,1
133250,-280,-231,137,-364.130406,-135.166577,181.772824,1
133300,-266,-230,165,-350.261141,-134.435116,210.103000,1
133350,-266,-230,165,-350.261141,-134.435116,210.103000,1
