source_file,file_index,elapsed_ms,utc_time,date,lat,lon,alt_m,speed_knots,course_deg,fix_quality,satellites,hdop
gps_nmea_0002.txt,1,1121890,134851.00,290626,26.030348166666666,119.19355633333335,13.6,2.745,nan,1,5,8.29
gps_nmea_0002.txt,1,1122890,134852.00,290626,26.030358666666665,119.1935475,13.6,2.746,nan,1,5,8.29
gps_nmea_0002.txt,1,1123926,134853.00,290626,26.030337166666662,119.19354333333334,14.0,1.905,nan,1,6,1.75
gps_nmea_0002.txt,1,1124892,134854.00,290626,26.0303145,119.19353016666668,14.4,1.094,nan,1,6,1.74
gps_nmea_0002.txt,1,1125910,134855.00,290626,26.030295000000002,119.1935065,14.7,0.941,nan,1,6,1.74
gps_nmea_0002.txt,1,1126891,134856.00,290626,26.03029616666667,119.193492,15.0,1.672,nan,1,6,1.74
gps_nmea_0002.txt,1,1127891,134857.00,290626,26.03024816666667,119.1934545,15.2,1.875,nan,1,6,1.53
gps_nmea_0002.txt,1,1129020,134858.00,290626,26.030219499999998,119.1934335,15.4,1.871,nan,1,6,1.53
gps_nmea_0002.txt,1,1129895,134859.00,290626,26.030198000000002,119.1934075,15.5,1.912,nan,1,6,1.52
gps_nmea_0002.txt,1,1130903,134900.00,290626,26.0301895,119.1933935,15.7,1.628,nan,1,6,1.52
gps_nmea_0002.txt,1,1132231,134901.00,290626,26.030160500000004,119.19336399999999,15.5,1.959,nan,1,6,3.14
gps_nmea_0002.txt,1,1132889,134902.00,290626,26.03014333333333,119.19334249999999,15.4,2.008,nan,1,6,3.14
gps_nmea_0002.txt,1,1133947,134903.00,290626,26.030121500000003,119.1933215,15.3,2.09,nan,1,6,3.14
gps_nmea_0002.txt,1,1134886,134904.00,290626,26.030112999999997,119.19330416666665,15.3,1.92,nan,1,5,3.36
gps_nmea_0002.txt,1,1135928,134905.00,290626,26.030109999999997,119.19328900000001,15.2,1.87,nan,1,4,3.36
gps_nmea_0002.txt,1,1136887,134906.00,290626,26.03009816666667,119.19327100000001,15.2,1.828,nan,1,4,3.36
gps_nmea_0002.txt,1,1137888,134907.00,290626,26.030092500000002,119.19326383333333,15.1,1.602,nan,1,4,3.36
gps_nmea_0002.txt,1,1138933,134908.00,290626,26.030086833333332,119.19325333333333,15.1,1.541,nan,1,4,3.36
gps_nmea_0002.txt,1,1139883,134909.00,290626,26.03009066666667,119.19324499999999,15.1,1.455,nan,1,3,2.3
gps_nmea_0002.txt,1,1140897,134910.00,290626,26.030116833333334,119.1932425,15.1,0.954,nan,1,3,2.3
gps_nmea_0002.txt,1,1141888,134911.00,290626,26.030119,119.19325366666665,15.1,0.479,nan,1,5,3.36
gps_nmea_0002.txt,1,1142885,134912.00,290626,26.03014016666667,119.19326366666668,15.1,1.369,nan,1,5,3.36
gps_nmea_0002.txt,1,1143955,134913.00,290626,26.03015383333333,119.19328216666666,15.2,2.08,nan,1,5,1.79
gps_nmea_0002.txt,1,1144888,134914.00,290626,26.030173833333333,119.19330216666667,15.3,2.864,nan,1,5,1.79
gps_nmea_0002.txt,1,1145939,134915.00,290626,26.030192666666668,119.1933265,15.4,3.527,nan,1,5,1.79
gps_nmea_0002.txt,1,1146886,134916.00,290626,26.030194833333333,119.19334583333332,15.5,3.303,nan,1,3,1.94
gps_nmea_0002.txt,1,1147886,134917.00,290626,26.030190666666666,119.19336733333333,15.6,3.083,nan,1,3,1.94
gps_nmea_0002.txt,1,1148933,134918.00,290626,26.030174666666667,119.1933925,15.6,2.999,nan,1,3,1.94
