# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
29020,0.111328,0.014648,-1.014160
29040,0.108643,0.011719,-1.011475
29060,0.112549,0.010254,-1.015625
29080,0.108398,0.014648,-1.017578
29100,0.112061,0.017334,-1.005371
29120,0.110596,0.014893,-1.008301
29140,0.110840,0.013184,-1.010254
29160,0.112061,0.015625,-1.007080
29180,0.112793,0.013916,-1.009766
29200,0.108154,0.017822,-1.017334
29220,0.112061,0.015381,-1.018066
29240,0.109863,0.013428,-1.015381
29260,0.110107,0.016113,-1.009766
29280,0.112793,0.016602,-1.010498
29300,0.115967,0.016113,-1.012451
29320,0.110107,0.013672,-1.005859
29340,0.109863,0.015137,-1.010986
29360,0.107910,0.013428,-1.007324
29380,0.114014,0.015869,-1.006836
29400,0.108154,0.016357,-1.020264
29420,0.111084,0.017334,-1.010498
29440,0.111328,0.014160,-1.014404
29460,0.106445,0.017090,-1.009766
29480,0.110107,0.009521,-1.002686
29500,0.111816,0.011475,-1.008057
29520,0.113770,0.015625,-1.015137
29540,0.111816,0.014648,-1.008789
29560,0.109863,0.014404,-1.012939
29580,0.112061,0.015869,-1.011230
29600,0.110352,0.015625,-1.009033
29620,0.109619,0.011475,-1.012451
29641,0.112793,0.012939,-1.011475
29660,0.111328,0.013184,-1.008545
29680,0.112061,0.015869,-1.012451
29700,0.112061,0.015381,-1.008545
29720,0.110840,0.014404,-1.007813
29741,0.110596,0.015869,-1.009766
29760,0.113281,0.014160,-1.010986
29780,0.111572,0.013672,-1.013184
29800,0.109863,0.012695,-1.005371
29820,0.109131,0.016846,-1.008301
29840,0.113037,0.011963,-1.008789
29860,0.111572,0.015625,-1.013428
29880,0.112305,0.012939,-1.004639
29900,0.112793,0.013184,-1.010498
29920,0.112305,0.014893,-1.006836
29940,0.111572,0.012939,-1.013428
29960,0.110107,0.013428,-1.016846
29980,0.110107,0.013184,-1.012939
