# purpose,gyroscope bias and Allan deviation
# sample_hz,50
# duration_s,1800
# sda_gpio,21
# scl_gpio,22
# i2c_freq,400000
# gyro_full_scale,+-250 dps
# accel_full_scale,+-2 g
# dlpf_cfg,3
# wifi,off
# note,keep the board completely still
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps
1430060,-0.038086,0.008301,1.021729,43.406,0.137405,1.030534,-0.198473
1430080,-0.032959,0.011475,1.025146,43.374,0.221374,0.893130,-0.137405
1430101,-0.033447,0.012939,1.020508,43.377,0.145038,0.923664,-0.122137
1430121,-0.040039,0.011719,1.025635,43.368,0.183206,0.984733,-0.015267
1430140,-0.033936,0.013428,1.030029,43.365,0.206107,0.839695,-0.137405
1430160,-0.037598,0.009766,1.022949,43.389,0.183206,1.007634,-0.106870
1430180,-0.034668,0.015137,1.024658,43.383,0.244275,0.862595,-0.167939
1430200,-0.036621,0.015381,1.028809,43.365,0.236641,0.946565,-0.068702
1430220,-0.038818,0.011719,1.022461,43.368,0.244275,0.992366,-0.076336
1430240,-0.034668,0.012451,1.021484,43.374,0.236641,1.030534,-0.160305
1430260,-0.035400,0.011475,1.020264,43.365,0.229008,0.969466,-0.099237
1430280,-0.035889,0.011475,1.018555,43.371,0.358779,0.946565,-0.137405
1430300,-0.036621,0.011963,1.017090,43.395,0.198473,0.900763,-0.083969
1430320,-0.031738,0.009277,1.026611,43.380,0.152672,1.015267,-0.175573
1430340,-0.034668,0.014648,1.026855,43.386,0.198473,0.961832,-0.099237
1430360,-0.033936,0.014893,1.027100,43.386,0.236641,0.877863,-0.099237
1430380,-0.036865,0.010986,1.031982,43.351,0.282443,0.893130,-0.183206
1430400,-0.037354,0.014160,1.027100,43.392,0.122137,1.007634,0.022901
1430420,-0.038818,0.011963,1.024902,43.354,0.236641,0.946565,0.022901
1430440,-0.033936,0.012451,1.021484,43.371,0.183206,1.068702,-0.022901
1430460,-0.035400,0.014404,1.017334,43.368,0.251908,0.916031,-0.099237
1430481,-0.036865,0.014404,1.028320,43.354,0.198473,0.938931,-0.038168
1430501,-0.038330,0.013916,1.028076,43.389,0.190840,1.038168,-0.137405
1430520,-0.036865,0.011963,1.017090,43.383,0.236641,1.167939,-0.007634
1430540,-0.037842,0.007568,1.028809,43.371,0.259542,0.984733,-0.145038
1430560,-0.040283,0.016113,1.020020,43.389,0.290076,1.030534,-0.022901
1430580,-0.034912,0.007568,1.027344,43.374,0.305344,0.816794,0.083969
1430600,-0.037842,0.014160,1.022949,43.383,0.190840,0.900763,-0.068702
1430620,-0.037109,0.009766,1.025879,43.392,0.328244,1.015267,-0.068702
1430640,-0.036865,0.012451,1.029297,43.359,0.221374,0.877863,-0.145038
1430660,-0.036621,0.011963,1.026123,43.383,0.282443,0.893130,0.030534
1430680,-0.035156,0.014404,1.028564,43.389,0.282443,0.946565,-0.152672
1430700,-0.033691,0.010498,1.019775,43.401,0.236641,1.015267,-0.152672
1430720,-0.034668,0.013672,1.024170,43.386,0.206107,1.076336,-0.083969
1430740,-0.033203,0.010498,1.023926,43.386,0.251908,1.000000,0.007634
1430760,-0.032715,0.009766,1.023438,43.389,0.236641,1.030534,-0.099237
1430780,-0.033203,0.008057,1.027832,43.389,0.312977,0.977099,-0.114504
1430800,-0.036377,0.011963,1.021729,43.404,0.244275,0.893130,0.045802
1430820,-0.035889,0.013428,1.021973,43.345,0.305344,0.938931,-0.091603
1430840,-0.035400,0.010254,1.021484,43.356,0.251908,1.053435,-0.160305
1430860,-0.037354,0.011475,1.022217,43.380,0.198473,1.015267,-0.122137
1430880,-0.036621,0.013184,1.018066,43.374,0.213740,0.847328,0.030534
1430900,-0.040283,0.011719,1.020996,43.389,0.244275,0.893130,-0.145038
1430920,-0.037598,0.010986,1.022461,43.371,0.251908,0.816794,-0.129771
1430940,-0.036133,0.010742,1.022949,43.371,0.213740,1.007634,-0.007634
1430961,-0.037598,0.012939,1.025146,43.392,0.297710,0.954198,-0.137405
1430981,-0.037598,0.011963,1.025146,43.365,0.251908,0.923664,-0.030534
1431000,-0.034668,0.009277,1.026611,43.383,0.160305,0.900763,0.007634
1431020,-0.033936,0.012939,1.020752,43.365,0.106870,0.938931,-0.061069
1431040,-0.038574,0.015137,1.028564,43.392,0.282443,1.015267,-0.129771
1431060,-0.037109,0.013184,1.020996,43.377,0.381679,0.854962,-0.083969
1431080,-0.041016,0.009521,1.021973,43.386,0.290076,0.893130,-0.022901
1431100,-0.036377,0.015137,1.028564,43.359,0.251908,0.916031,-0.038168
1431120,-0.038574,0.013428,1.024170,43.389,0.251908,0.916031,-0.137405
1431140,-0.030762,0.014648,1.020996,43.377,0.183206,1.038168,-0.030534
1431160,-0.033447,0.012695,1.023438,43.389,0.167939,0.961832,-0.030534
1431180,-0.036865,0.010742,1.021240,43.383,0.335878,0.824428,-0.015267
1431200,-0.036377,0.014404,1.024414,43.368,0.282443,0.893130,0.030534
1431220,-0.033203,0.010010,1.032471,43.380,0.236641,0.847328,-0.122137
1431240,-0.035889,0.011963,1.026367,43.374,0.213740,0.900763,-0.076336
1431260,-0.032959,0.013916,1.034912,43.392,0.297710,1.000000,-0.160305
1431280,-0.032227,0.013184,1.026123,43.377,0.160305,0.961832,-0.045802
1431300,-0.037354,0.012451,1.020996,43.356,0.213740,1.045802,-0.122137
1431320,-0.034424,0.010010,1.022949,43.359,0.213740,1.007634,-0.122137
1431341,-0.036621,0.010742,1.024902,43.362,0.312977,0.824428,-0.022901
1431360,-0.034668,0.009766,1.021240,43.380,0.274809,0.916031,-0.038168
1431380,-0.036377,0.011963,1.022217,43.386,0.244275,1.053435,-0.198473
1431400,-0.034424,0.013184,1.029541,43.401,0.076336,0.969466,-0.183206
1431420,-0.040283,0.013916,1.019775,43.389,0.282443,1.045802,-0.206107
1431440,-0.038574,0.013184,1.019043,43.371,0.358779,0.816794,-0.030534
1431460,-0.034912,0.010254,1.025146,43.368,0.160305,0.900763,-0.015267
1431480,-0.036133,0.010986,1.019531,43.395,0.251908,1.022901,-0.038168
1431500,-0.032227,0.009521,1.025146,43.371,0.175573,1.145038,-0.145038
1431520,-0.037109,0.018066,1.021973,43.374,0.297710,0.893130,-0.122137
1431540,-0.036621,0.012695,1.021484,43.377,0.267176,1.007634,-0.022901
1431560,-0.034424,0.011719,1.024902,43.377,0.167939,0.992366,0.022901
1431580,-0.035889,0.015137,1.020508,43.380,0.229008,1.015267,-0.160305
1431600,-0.034424,0.012451,1.021729,43.395,0.145038,1.053435,-0.061069
1431620,-0.035156,0.012695,1.027100,43.377,0.167939,0.992366,-0.183206
1431640,-0.031982,0.011230,1.022461,43.368,0.198473,1.068702,-0.045802
1431660,-0.038086,0.013184,1.027344,43.362,0.152672,0.977099,-0.137405
1431680,-0.037109,0.013428,1.028320,43.371,0.320611,0.809160,-0.053435
1431700,-0.035400,0.010498,1.026367,43.368,0.175573,0.992366,-0.038168
1431721,-0.035889,0.010010,1.021729,43.374,0.259542,0.870229,-0.122137
1431740,-0.038574,0.014893,1.025391,43.392,0.206107,0.938931,-0.053435
1431760,-0.034668,0.011719,1.022461,43.389,0.221374,0.893130,-0.190840
1431780,-0.035889,0.014893,1.027100,43.365,0.244275,0.977099,-0.038168
1431800,-0.031982,0.014160,1.016846,43.389,0.221374,0.938931,-0.076336
1431820,-0.035645,0.014404,1.019775,43.386,0.167939,1.091603,-0.114504
1431840,-0.031982,0.013672,1.024902,43.374,0.274809,1.000000,-0.175573
1431860,-0.033936,0.012695,1.020752,43.389,0.236641,0.885496,-0.122137
1431880,-0.035400,0.010986,1.022461,43.365,0.198473,1.038168,-0.099237
1431900,-0.033691,0.016357,1.023682,43.368,0.221374,0.984733,-0.190840
1431920,-0.040039,0.015869,1.018799,43.365,0.229008,1.038168,-0.053435
1431940,-0.034912,0.014404,1.025146,43.395,0.145038,1.167939,-0.175573
1431960,-0.034668,0.010010,1.027344,43.389,0.251908,0.916031,-0.022901
1431980,-0.037842,0.013428,1.031738,43.359,0.122137,1.007634,-0.061069
1432000,-0.035645,0.016602,1.024414,43.406,0.213740,0.786260,-0.160305
1432020,-0.037842,0.013672,1.020264,43.371,0.244275,0.961832,-0.175573
1432040,-0.032715,0.011963,1.023193,43.383,0.274809,1.022901,-0.045802
1432060,-0.031738,0.013916,1.024658,43.359,0.167939,0.946565,-0.045802
1432080,-0.035889,0.013672,1.023193,43.374,0.183206,1.015267,-0.061069
1432101,-0.039795,0.013184,1.021729,43.371,0.183206,0.969466,-0.198473
1432120,-0.038330,0.012695,1.023438,43.377,0.297710,0.923664,-0.007634
1432140,-0.038086,0.013672,1.026123,43.386,0.236641,1.152672,-0.183206
1432160,-0.038818,0.011963,1.026367,43.374,0.175573,0.984733,-0.167939
1432180,-0.036865,0.011963,1.029541,43.371,0.236641,0.839695,-0.160305
1432200,-0.034668,0.009521,1.023193,43.356,0.152672,0.900763,-0.106870
1432220,-0.035400,0.008545,1.023193,43.371,0.221374,1.015267,-0.114504
1432240,-0.036865,0.009033,1.023682,43.368,0.236641,0.969466,-0.022901
1432260,-0.032471,0.010010,1.026611,43.377,0.167939,0.969466,-0.160305
1432280,-0.037354,0.011719,1.022949,43.386,0.221374,1.137405,-0.152672
1432300,-0.037109,0.011230,1.028809,43.383,0.305344,0.977099,-0.091603
1432320,-0.036621,0.012207,1.018799,43.374,0.152672,0.824428,-0.061069
1432340,-0.034180,0.008789,1.024658,43.371,0.183206,0.839695,-0.053435
1432360,-0.033691,0.013184,1.020752,43.374,0.320611,0.916031,-0.114504
1432380,-0.040283,0.012451,1.020264,43.401,0.343511,0.793893,-0.022901
1432400,-0.038818,0.011963,1.020752,43.371,0.244275,0.931298,-0.091603
1432420,-0.031982,0.013428,1.023682,43.383,0.206107,0.969466,-0.053435
1432440,-0.034668,0.010986,1.027344,43.362,0.259542,1.030534,-0.068702
1432460,-0.035645,0.013428,1.025879,43.374,0.190840,1.137405,-0.022901
1432481,-0.033691,0.012939,1.022705,43.368,0.343511,0.900763,-0.099237
1432501,-0.033447,0.010742,1.025391,43.386,0.305344,1.076336,-0.038168
1432520,-0.036377,0.010742,1.023438,43.374,0.267176,0.885496,-0.167939
1432540,-0.035400,0.014893,1.025635,43.362,0.114504,0.854962,-0.145038
1432560,-0.038574,0.011475,1.027100,43.365,0.274809,0.923664,-0.022901
1432580,-0.036621,0.010986,1.026367,43.362,0.190840,0.977099,-0.076336
1432600,-0.035156,0.008545,1.023438,43.386,0.251908,1.000000,-0.083969
1432620,-0.034424,0.013672,1.022705,43.392,0.190840,0.946565,-0.068702
1432640,-0.034424,0.012451,1.024658,43.389,0.167939,1.038168,-0.007634
1432660,-0.037109,0.009521,1.025879,43.383,0.244275,1.045802,-0.045802
1432680,-0.039307,0.009033,1.020264,43.383,0.297710,0.992366,-0.007634
1432700,-0.035156,0.010986,1.026855,43.389,0.190840,1.007634,0.000000
1432720,-0.034180,0.014893,1.022705,43.392,0.290076,0.793893,-0.145038
1432740,-0.035645,0.012451,1.018555,43.386,0.206107,0.954198,-0.145038
1432760,-0.038086,0.015137,1.027588,43.371,0.221374,1.015267,-0.061069
1432780,-0.037842,0.008057,1.020264,43.374,0.175573,0.946565,-0.160305
1432800,-0.035645,0.012451,1.020508,43.374,0.236641,1.007634,-0.068702
1432820,-0.037109,0.012207,1.018799,43.359,0.190840,0.984733,-0.106870
1432840,-0.034668,0.013428,1.021729,43.362,0.312977,0.969466,-0.007634
1432860,-0.030762,0.014648,1.023193,43.380,0.206107,0.954198,-0.129771
1432880,-0.034668,0.009766,1.031738,43.383,0.160305,0.931298,-0.091603
1432900,-0.035645,0.014648,1.019775,43.371,0.129771,0.954198,-0.129771
1432920,-0.037842,0.010254,1.024658,43.398,0.206107,0.816794,-0.122137
1432940,-0.034912,0.012939,1.029785,43.362,0.183206,0.984733,-0.099237
1432961,-0.033447,0.011963,1.030029,43.389,0.145038,1.068702,-0.137405
1432980,-0.035400,0.011475,1.024170,43.409,0.274809,1.030534,-0.122137
1433000,-0.036621,0.010498,1.028809,43.398,0.244275,0.938931,-0.038168
1433020,-0.035400,0.014160,1.025391,43.354,0.221374,0.908397,-0.129771
1433040,-0.038330,0.011719,1.024902,43.351,0.221374,1.083969,-0.068702
1433060,-0.036621,0.010986,1.019287,43.395,0.251908,1.030534,-0.129771
1433080,-0.035156,0.012207,1.023682,43.356,0.259542,0.977099,-0.129771
1433100,-0.036865,0.015869,1.025635,43.368,0.282443,0.908397,-0.091603
1433120,-0.034912,0.014404,1.022949,43.392,0.175573,0.954198,-0.015267
1433140,-0.036133,0.012207,1.027832,43.386,0.160305,0.908397,-0.030534
1433160,-0.035156,0.010742,1.027588,43.374,0.175573,0.824428,-0.099237
1433180,-0.036377,0.012207,1.024170,43.377,0.198473,0.954198,-0.053435
1433200,-0.034424,0.011719,1.025635,43.365,0.206107,0.885496,-0.038168
1433220,-0.032715,0.013916,1.021973,43.371,0.167939,0.870229,-0.061069
1433240,-0.039307,0.008789,1.024414,43.368,0.251908,0.923664,0.038168
1433260,-0.033203,0.007568,1.028320,43.386,0.213740,0.961832,-0.068702
1433280,-0.035645,0.013428,1.026855,43.368,0.213740,0.885496,-0.045802
1433300,-0.033936,0.010498,1.024170,43.351,0.206107,0.954198,-0.030534
1433321,-0.036865,0.012207,1.029297,43.377,0.183206,0.885496,-0.122137
1433341,-0.041016,0.018066,1.020508,43.356,0.190840,0.900763,-0.030534
1433360,-0.038086,0.016113,1.022461,43.404,0.229008,0.992366,-0.068702
1433380,-0.036621,0.015869,1.022217,43.377,0.175573,0.931298,-0.083969
1433400,-0.032959,0.012695,1.023438,43.371,0.129771,1.038168,-0.137405
1433420,-0.038818,0.016113,1.025391,43.406,0.145038,0.893130,-0.145038
1433440,-0.034424,0.013916,1.023926,43.386,0.236641,1.053435,-0.137405
1433460,-0.033691,0.013672,1.028564,43.377,0.236641,1.076336,0.022901
1433480,-0.034424,0.013184,1.025146,43.383,0.198473,1.015267,-0.114504
1433500,-0.036621,0.010010,1.022705,43.377,0.160305,1.015267,-0.061069
1433520,-0.033936,0.012207,1.025635,43.362,0.290076,0.931298,-0.045802
1433540,-0.038818,0.015625,1.027100,43.356,0.221374,1.030534,-0.183206
1433560,-0.035400,0.010010,1.024170,43.377,0.274809,0.893130,-0.030534
1433580,-0.034424,0.010498,1.022949,43.383,0.267176,0.992366,-0.145038
1433600,-0.036621,0.014648,1.029541,43.389,0.213740,0.931298,-0.137405
1433620,-0.034668,0.007324,1.026367,43.392,0.213740,0.954198,-0.122137
1433640,-0.037109,0.009766,1.021240,43.389,0.160305,0.877863,-0.038168
1433660,-0.035645,0.011230,1.022949,43.371,0.145038,0.839695,-0.076336
1433681,-0.036377,0.016602,1.025146,43.368,0.190840,0.900763,-0.122137
1433700,-0.032959,0.018066,1.024902,43.389,0.213740,0.916031,-0.183206
1433720,-0.040771,0.012939,1.024902,43.386,0.259542,0.854962,-0.152672
1433740,-0.030518,0.014648,1.023926,43.401,0.190840,1.022901,-0.152672
1433760,-0.037109,0.012695,1.025879,43.356,0.282443,0.938931,-0.175573
1433780,-0.037598,0.011475,1.022705,43.392,0.198473,0.961832,-0.106870
1433800,-0.032471,0.014648,1.020264,43.395,0.251908,0.938931,-0.206107
1433820,-0.033936,0.013672,1.025146,43.383,0.167939,0.893130,-0.038168
1433840,-0.037109,0.015869,1.023438,43.386,0.114504,0.954198,-0.053435
1433860,-0.039307,0.010742,1.022461,43.395,0.251908,0.977099,-0.129771
1433880,-0.036621,0.012451,1.019775,43.371,0.274809,0.946565,-0.083969
1433900,-0.037109,0.013428,1.027344,43.380,0.221374,1.099237,-0.076336
1433920,-0.035889,0.014404,1.024658,43.380,0.229008,0.801527,-0.068702
1433940,-0.038086,0.011230,1.030029,43.377,0.152672,0.916031,-0.083969
1433960,-0.038574,0.012939,1.020752,43.383,0.251908,1.045802,-0.137405
1433980,-0.034424,0.011963,1.020752,43.359,0.244275,1.007634,-0.083969
1434000,-0.033203,0.012207,1.026123,43.395,0.152672,1.015267,-0.167939
1434020,-0.035400,0.013672,1.023682,43.392,0.229008,0.946565,-0.152672
1434040,-0.036133,0.011719,1.023682,43.380,0.221374,0.870229,0.083969
1434061,-0.036377,0.014160,1.026611,43.380,0.190840,1.038168,-0.045802
1434081,-0.032471,0.010010,1.021484,43.380,0.206107,1.030534,-0.114504
1434100,-0.034668,0.010986,1.029297,43.377,0.221374,0.954198,-0.053435
1434120,-0.035400,0.012939,1.021973,43.371,0.213740,1.053435,-0.099237
1434140,-0.035889,0.010986,1.023682,43.377,0.221374,0.793893,-0.030534
1434160,-0.033936,0.011475,1.023926,43.386,0.290076,0.977099,-0.160305
1434180,-0.036377,0.011963,1.018066,43.371,0.183206,0.900763,-0.137405
1434200,-0.038574,0.016113,1.020264,43.398,0.236641,0.984733,-0.114504
1434220,-0.037598,0.012451,1.024658,43.392,0.160305,1.015267,0.030534
1434240,-0.035645,0.015869,1.031494,43.368,0.274809,0.908397,-0.068702
1434260,-0.035645,0.009277,1.021484,43.368,0.206107,0.824428,-0.068702
1434280,-0.032471,0.012939,1.020020,43.389,0.167939,0.923664,-0.175573
1434300,-0.036377,0.010254,1.024902,43.383,0.312977,0.977099,-0.259542
1434320,-0.037354,0.012695,1.027100,43.377,0.183206,0.839695,-0.091603
1434340,-0.038818,0.010254,1.026611,43.368,0.183206,0.870229,-0.229008
1434360,-0.034912,0.009521,1.018311,43.424,0.236641,0.961832,-0.167939
1434380,-0.035156,0.017334,1.026611,43.380,0.244275,0.908397,-0.099237
1434400,-0.040039,0.017822,1.023193,43.362,0.213740,0.916031,-0.106870
1434420,-0.040771,0.011475,1.020996,43.389,0.236641,0.923664,-0.030534
1434440,-0.032715,0.007080,1.023926,43.377,0.236641,1.053435,-0.106870
1434461,-0.034668,0.012451,1.023193,43.365,0.175573,0.977099,-0.053435
1434480,-0.035400,0.010742,1.017578,43.377,0.236641,0.984733,-0.030534
1434500,-0.033447,0.010742,1.022461,43.371,0.282443,0.992366,-0.015267
1434520,-0.039063,0.010498,1.025146,43.368,0.274809,0.954198,0.106870
1434540,-0.039551,0.010010,1.023926,43.354,0.267176,0.885496,-0.053435
1434560,-0.034180,0.008789,1.027588,43.380,0.244275,0.908397,-0.061069
1434581,-0.032227,0.014404,1.023193,43.395,0.137405,0.824428,-0.007634
1434600,-0.037842,0.010254,1.021240,43.383,0.282443,0.893130,-0.152672
1434620,-0.037109,0.008057,1.018555,43.386,0.221374,0.977099,0.007634
1434640,-0.036865,0.014160,1.026611,43.401,0.251908,0.969466,-0.015267
1434660,-0.034424,0.010254,1.021729,43.389,0.267176,0.854962,-0.206107
1434680,-0.037109,0.011230,1.019775,43.389,0.290076,0.977099,-0.022901
1434700,-0.036133,0.009521,1.025635,43.386,0.206107,0.977099,-0.045802
1434720,-0.035889,0.014404,1.023926,43.362,0.221374,0.946565,-0.122137
1434740,-0.034424,0.006836,1.018066,43.377,0.183206,0.916031,-0.045802
1434760,-0.033447,0.010986,1.025635,43.377,0.267176,0.770992,-0.076336
1434780,-0.036621,0.012939,1.024902,43.404,0.145038,0.931298,-0.129771
1434800,-0.039307,0.014648,1.029053,43.392,0.099237,0.885496,-0.099237
1434820,-0.040283,0.012451,1.026367,43.389,0.221374,0.969466,-0.083969
1434840,-0.033936,0.009521,1.017822,43.386,0.114504,1.015267,-0.076336
1434860,-0.037842,0.008789,1.024902,43.359,0.244275,0.992366,-0.221374
1434880,-0.037354,0.010254,1.026367,43.386,0.175573,0.908397,-0.122137
1434900,-0.037598,0.012207,1.023193,43.377,0.312977,0.961832,-0.198473
1434921,-0.030273,0.014893,1.023926,43.386,0.213740,0.877863,-0.091603
1434940,-0.037109,0.008545,1.027832,43.374,0.160305,0.847328,-0.221374
1434960,-0.037842,0.011475,1.020020,43.395,0.183206,0.969466,-0.114504
1434980,-0.035645,0.014160,1.018311,43.371,0.198473,0.954198,-0.068702
1435000,-0.034912,0.011230,1.019775,43.392,0.274809,0.824428,-0.083969
1435020,-0.038818,0.014160,1.029541,43.395,0.274809,1.030534,-0.083969
1435040,-0.032715,0.011230,1.024414,43.380,0.198473,0.938931,-0.061069
1435060,-0.039551,0.010254,1.027344,43.389,0.274809,0.854962,-0.083969
1435080,-0.042236,0.012695,1.021729,43.371,0.129771,0.984733,-0.068702
1435100,-0.037109,0.011230,1.021484,43.354,0.152672,0.916031,-0.106870
1435120,-0.033691,0.007568,1.031494,43.398,0.137405,1.030534,-0.083969
1435140,-0.035400,0.016357,1.026123,43.359,0.221374,0.946565,-0.068702
1435160,-0.039063,0.013184,1.027588,43.380,0.167939,1.152672,0.000000
1435180,-0.037842,0.018311,1.025879,43.395,0.137405,1.030534,-0.076336
1435200,-0.037109,0.010010,1.025146,43.371,0.312977,1.000000,-0.068702
1435220,-0.032471,0.009766,1.027832,43.365,0.328244,1.106870,-0.083969
1435240,-0.033447,0.012451,1.027100,43.356,0.282443,1.068702,-0.145038
1435260,-0.037842,0.010498,1.026367,43.374,0.320611,1.053435,0.030534
1435281,-0.036621,0.009766,1.022949,43.386,0.167939,0.946565,-0.030534
1435301,-0.032959,0.010254,1.020264,43.377,0.267176,0.992366,-0.068702
1435320,-0.036133,0.009766,1.024170,43.404,0.229008,0.977099,-0.206107
1435340,-0.032471,0.012451,1.020264,43.386,0.198473,0.946565,-0.213740
1435360,-0.030273,0.011963,1.023926,43.386,0.229008,0.923664,0.030534
1435380,-0.037598,0.013428,1.026367,43.395,0.251908,0.923664,-0.076336
1435400,-0.033691,0.011719,1.027832,43.392,0.221374,1.038168,-0.045802
1435420,-0.040039,0.011963,1.026611,43.386,0.244275,0.916031,-0.137405
1435440,-0.036865,0.012939,1.015381,43.374,0.251908,0.809160,-0.061069
1435460,-0.035889,0.007568,1.020996,43.398,0.229008,1.045802,-0.229008
1435480,-0.037842,0.014404,1.022461,43.398,0.251908,1.030534,-0.114504
1435500,-0.041016,0.013672,1.028076,43.368,0.198473,0.931298,-0.137405
1435520,-0.034912,0.016602,1.026855,43.377,0.152672,0.885496,-0.083969
1435540,-0.035645,0.005127,1.027100,43.365,0.099237,0.977099,-0.030534
1435560,-0.040039,0.012695,1.031250,43.401,0.190840,1.015267,-0.030534
1435580,-0.034424,0.011719,1.016846,43.389,0.114504,1.022901,-0.114504
1435600,-0.035156,0.012207,1.022949,43.345,0.259542,1.091603,-0.114504
1435620,-0.037354,0.010986,1.025879,43.380,0.236641,0.893130,-0.091603
1435641,-0.035645,0.011475,1.023193,43.371,0.152672,0.977099,-0.053435
1435660,-0.032959,0.011230,1.023682,43.365,0.221374,1.015267,0.007634
1435680,-0.039551,0.013184,1.016357,43.401,0.167939,0.946565,-0.076336
1435700,-0.036133,0.013916,1.022949,43.371,0.160305,0.809160,-0.145038
1435720,-0.037598,0.010742,1.021484,43.383,0.183206,0.893130,-0.091603
1435740,-0.036133,0.009277,1.020752,43.383,0.145038,0.984733,-0.045802
1435760,-0.040283,0.006836,1.023438,43.404,0.244275,0.839695,-0.183206
1435780,-0.032227,0.014404,1.025879,43.395,0.305344,1.000000,-0.038168
1435800,-0.037109,0.007080,1.023926,43.371,0.312977,0.916031,-0.167939
1435820,-0.037354,0.008789,1.027100,43.389,0.198473,0.877863,-0.183206
1435840,-0.037354,0.017090,1.027588,43.398,0.343511,0.954198,-0.175573
1435860,-0.038086,0.010254,1.025146,43.377,0.206107,1.053435,-0.114504
1435880,-0.034424,0.011475,1.025879,43.389,0.259542,0.938931,-0.106870
1435900,-0.031494,0.015625,1.020752,43.371,0.129771,1.022901,-0.129771
1435920,-0.038086,0.012207,1.020264,43.383,0.175573,0.916031,-0.175573
1435940,-0.033936,0.013672,1.024170,43.380,0.167939,1.038168,0.015267
1435960,-0.035645,0.014648,1.021973,43.392,0.152672,0.984733,-0.099237
1435980,-0.038330,0.016113,1.022461,43.389,0.244275,0.969466,-0.152672
1436001,-0.036621,0.015869,1.024170,43.395,0.267176,1.007634,-0.122137
1436020,-0.031738,0.013916,1.022217,43.377,0.160305,0.923664,-0.061069
1436040,-0.034668,0.012207,1.026123,43.368,0.198473,1.076336,-0.114504
1436060,-0.034180,0.013672,1.020752,43.377,0.129771,0.908397,-0.122137
1436080,-0.034668,0.010986,1.020996,43.377,0.198473,0.893130,-0.122137
1436100,-0.038330,0.011963,1.021729,43.398,0.259542,0.969466,-0.099237
1436120,-0.037354,0.009521,1.020752,43.389,0.175573,0.984733,0.000000
1436140,-0.035400,0.011475,1.030518,43.398,0.244275,0.977099,-0.030534
1436160,-0.035156,0.013672,1.022461,43.374,0.183206,0.954198,-0.122137
1436180,-0.034912,0.016113,1.026611,43.383,0.221374,0.977099,-0.129771
1436200,-0.036377,0.008789,1.024414,43.380,0.251908,1.015267,-0.083969
1436220,-0.037109,0.010010,1.024414,43.362,0.221374,0.877863,-0.106870
1436240,-0.035889,0.012939,1.025146,43.386,0.122137,0.954198,-0.099237
1436260,-0.033447,0.011719,1.029541,43.386,0.213740,0.908397,-0.091603
1436280,-0.035889,0.012695,1.022705,43.380,0.175573,0.954198,-0.038168
1436300,-0.036621,0.009521,1.024902,43.386,0.244275,0.908397,-0.129771
1436320,-0.038574,0.010742,1.025391,43.383,0.206107,0.854962,-0.091603
1436340,-0.034180,0.009521,1.024902,43.374,0.137405,0.938931,-0.061069
1436360,-0.033447,0.009521,1.026367,43.392,0.198473,0.984733,-0.236641
1436381,-0.034424,0.007813,1.024902,43.383,0.206107,0.908397,-0.152672
1436400,-0.032227,0.010010,1.019531,43.386,0.312977,0.877863,-0.015267
1436420,-0.034912,0.010254,1.023193,43.392,0.244275,0.854962,-0.183206
1436440,-0.036865,0.009033,1.025879,43.371,0.206107,0.870229,-0.068702
1436460,-0.034424,0.011719,1.021484,43.362,0.290076,1.000000,-0.038168
1436480,-0.034668,0.012939,1.022949,43.348,0.229008,0.900763,-0.152672
1436500,-0.035400,0.012695,1.028320,43.374,0.183206,0.870229,-0.175573
1436520,-0.037354,0.009033,1.023193,43.401,0.145038,0.946565,-0.068702
1436540,-0.037842,0.013672,1.020020,43.395,0.236641,0.824428,-0.068702
1436560,-0.035156,0.016846,1.026855,43.374,0.152672,0.954198,-0.122137
1436580,-0.035400,0.011963,1.026367,43.395,0.297710,1.000000,-0.137405
1436600,-0.034668,0.009521,1.026611,43.389,0.274809,0.946565,-0.114504
1436620,-0.039063,0.011963,1.023926,43.398,0.221374,1.099237,-0.114504
1436640,-0.036621,0.011475,1.020020,43.392,0.297710,0.992366,-0.167939
1436660,-0.036865,0.013916,1.029053,43.392,0.190840,0.969466,-0.083969
1436680,-0.033447,0.013184,1.025391,43.418,0.206107,0.946565,-0.091603
1436700,-0.035400,0.010254,1.023682,43.362,0.305344,0.984733,-0.175573
1436720,-0.036865,0.013184,1.025146,43.368,0.175573,0.984733,-0.061069
1436740,-0.034180,0.010254,1.021484,43.392,0.259542,1.015267,-0.091603
1436760,-0.034668,0.014648,1.022461,43.383,0.160305,1.007634,-0.114504
1436780,-0.036865,0.013672,1.023193,43.359,0.213740,0.839695,-0.053435
1436800,-0.036865,0.012451,1.026123,43.383,0.236641,0.946565,-0.068702
1436820,-0.039063,0.011719,1.019287,43.377,0.320611,1.038168,-0.007634
1436840,-0.033936,0.012939,1.021973,43.354,0.274809,0.908397,-0.091603
1436861,-0.033203,0.011719,1.027344,43.383,0.320611,1.022901,-0.122137
1436880,-0.032227,0.012695,1.021484,43.371,0.198473,0.885496,-0.091603
1436900,-0.037842,0.013428,1.027344,43.386,0.374046,0.740458,-0.106870
1436920,-0.035889,0.011963,1.024902,43.377,0.274809,0.954198,-0.007634
1436940,-0.039795,0.012207,1.021484,43.380,0.213740,0.954198,-0.022901
1436960,-0.037842,0.009033,1.021973,43.386,0.267176,0.938931,-0.068702
