t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,acc_norm_g,acc_norm_error_mg
19660.0,-0.064941,0.010742,1.019531,43.859,0.206107,0.885496,-0.160305,1.02165365,21.6537
19680.0,-0.06665,0.005371,1.020508,43.859,0.145038,0.961832,-0.129771,1.02269626,22.6963
19700.0,-0.0625,0.008057,1.025146,43.874,0.175573,1.076336,-0.221374,1.02708105,27.0811
19720.0,-0.064209,0.010986,1.018311,43.845,0.274809,0.89313,-0.129771,1.02039246,20.3925
19740.0,-0.063232,0.005127,1.023926,43.862,0.160305,0.984733,-0.167939,1.02588938,25.8894
19760.0,-0.064453,0.008545,1.022949,43.868,0.221374,0.969466,-0.244275,1.02501310,25.0131
19780.0,-0.062988,0.01001,1.019043,43.871,0.206107,0.923664,-0.045802,1.02103689,21.0369
19800.0,-0.061523,0.010986,1.019775,43.854,0.274809,0.969466,-0.076336,1.02168822,21.6882
19820.0,-0.0625,0.009521,1.017334,43.856,0.221374,1.053435,-0.167939,1.01929651,19.2965
19840.0,-0.062012,0.011719,1.022705,43.859,0.267176,0.923664,-0.152672,1.02465035,24.6504
19860.0,-0.063232,0.011719,1.020996,43.865,0.167939,0.938931,-0.122137,1.02301928,23.0193
19880.0,-0.062012,0.009277,1.021729,43.865,0.21374,1.0,-0.137405,1.02365116,23.6512
19900.0,-0.067139,0.009033,1.025146,43.856,0.160305,0.954198,-0.053435,1.02738190,27.3819
19920.0,-0.063232,0.010254,1.025146,43.874,0.244275,1.038168,-0.114504,1.02714544,27.1454
19940.0,-0.063232,0.01123,1.024414,43.856,0.229008,1.198473,-0.221374,1.02642508,26.4251
19960.0,-0.05957,0.012207,1.021973,43.865,0.221374,1.0,-0.10687,1.02378045,23.7804
19980.0,-0.063965,0.011719,1.026855,43.856,0.251908,1.030534,-0.122137,1.02891207,28.9121
20000.0,-0.060547,0.015137,1.018311,43.865,0.198473,1.030534,-0.167939,1.02022172,20.2217
20020.0,-0.067627,0.010254,1.027832,43.871,0.229008,0.885496,-0.137405,1.03010542,30.1054
20040.0,-0.067627,0.009277,1.022949,43.836,0.259542,1.038168,-0.007634,1.02522394,25.2239
20060.0,-0.062256,0.009033,1.020752,43.862,0.229008,0.961832,-0.083969,1.02268864,22.6886
20080.0,-0.064453,0.004395,1.029297,43.856,0.29771,0.839695,-0.068702,1.03132236,31.3224
20100.0,-0.062012,0.009521,1.022705,43.862,0.21374,0.969466,-0.083969,1.02462757,24.6276
20120.0,-0.061279,0.01001,1.021729,43.856,0.198473,0.969466,-0.167939,1.02361392,23.6139
20140.0,-0.064209,0.010742,1.016113,43.842,0.259542,1.076336,-0.206107,1.01819635,18.1964
20160.0,-0.065674,0.006592,1.022217,43.856,0.198473,1.145038,-0.152672,1.02434571,24.3457
20180.0,-0.059082,0.010498,1.025146,43.874,0.267176,1.038168,-0.099237,1.02690078,26.9008
20201.0,-0.067139,0.007813,1.01709,43.865,0.244275,1.022901,-0.122137,1.01933349,19.3335
20220.0,-0.062256,0.009277,1.024414,43.871,0.137405,0.977099,-0.21374,1.02634590,26.3459
20240.0,-0.064209,0.00708,1.020508,43.859,0.320611,0.908397,-0.137405,1.02255049,22.5505
20260.0,-0.064941,0.011719,1.019775,43.874,0.221374,0.877863,-0.152672,1.02190788,21.9079
20280.0,-0.060303,0.011963,1.027588,43.851,0.312977,0.931298,-0.122137,1.02942540,29.4254
20300.0,-0.064453,0.010254,1.023438,43.874,0.236641,0.885496,-0.137405,1.02551678,25.5168
20320.0,-0.06543,0.008057,1.025635,43.871,0.267176,0.969466,-0.10687,1.02775150,27.7515
20340.0,-0.063232,0.008301,1.028809,43.845,0.160305,1.061069,-0.167939,1.03078376,30.7838
20360.0,-0.068115,0.016113,1.019775,43.871,0.206107,1.045802,-0.091603,1.02217432,22.1743
20380.0,-0.064941,0.01001,1.025146,43.836,0.236641,0.908397,-0.030534,1.02724966,27.2497
20400.0,-0.064209,0.008789,1.02417,43.877,0.290076,1.022901,-0.083969,1.02621841,26.2184
20420.0,-0.063721,0.007813,1.021973,43.871,0.251908,1.038168,-0.175573,1.02398741,23.9874
20440.0,-0.064941,0.012451,1.020264,43.859,0.198473,0.931298,-0.29771,1.02240451,22.4045
20460.0,-0.063232,0.01001,1.020996,43.845,0.29771,0.977099,-0.076336,1.02300113,23.0011
20480.0,-0.063721,0.010986,1.025879,43.862,0.19084,0.923664,-0.175573,1.02791477,27.9148
20500.0,-0.064209,0.010986,1.020752,43.859,0.274809,0.954198,-0.152672,1.02282850,22.8285
20520.0,-0.064209,0.015381,1.021729,43.856,0.328244,0.89313,-0.167939,1.02386011,23.8601
20540.0,-0.061279,0.00708,1.025391,43.859,0.305344,1.10687,-0.137405,1.02724483,27.2448
20561.0,-0.061035,0.011475,1.022705,43.83,0.236641,0.954198,-0.21374,1.02458892,24.5889
20580.0,-0.064453,0.009033,1.018066,43.874,0.351145,0.961832,-0.045802,1.02014419,20.1442
20600.0,-0.065674,0.011475,1.020996,43.836,0.145038,1.083969,-0.21374,1.02317036,23.1704
20620.0,-0.064453,0.010254,1.025391,43.854,0.312977,0.992366,-0.053435,1.02746583,27.4658
20640.0,-0.064209,0.01001,1.025635,43.836,0.244275,1.076336,-0.129771,1.02769166,27.6917
20660.0,-0.062744,0.010498,1.018066,43.862,0.21374,1.045802,-0.068702,1.02005166,20.0517
20680.0,-0.062988,0.007813,1.025146,43.848,0.251908,0.977099,-0.068702,1.02710898,27.1090
20700.0,-0.064941,0.006836,1.020752,43.877,0.290076,0.80916,-0.045802,1.02283856,22.8386
20720.0,-0.063232,0.006836,1.02002,43.848,0.274809,0.870229,-0.091603,1.02200089,22.0009
20740.0,-0.061523,0.010742,1.020752,43.859,0.221374,0.984733,-0.030534,1.02266080,22.6608
20760.0,-0.065674,0.009521,1.018311,43.845,0.137405,1.030534,-0.198473,1.02047098,20.4710
20780.0,-0.060791,0.006836,1.022705,43.874,0.236641,0.923664,-0.099237,1.02453296,24.5330
20800.0,-0.067871,0.009521,1.028564,43.88,0.167939,1.091603,-0.129771,1.03084481,30.8448
20820.0,-0.063232,0.009277,1.020508,43.868,0.259542,1.015267,-0.152672,1.02250718,22.5072
20840.0,-0.061523,0.009033,1.019775,43.862,0.236641,0.954198,-0.122137,1.02166909,21.6691
20860.0,-0.06543,0.008545,1.020996,43.848,0.290076,0.961832,-0.022901,1.02312606,23.1261
20880.0,-0.06543,0.010254,1.021729,43.854,0.160305,0.992366,-0.068702,1.02387322,23.8732
20900.0,-0.06543,0.00708,1.030029,43.856,0.267176,0.954198,-0.022901,1.03212933,32.1293
20921.0,-0.063477,0.009033,1.021973,43.836,0.259542,0.977099,-0.061069,1.02398229,23.9823
20940.0,-0.064453,0.01001,1.021973,43.88,0.19084,1.053435,-0.038168,1.02405234,24.0523
20960.0,-0.065186,0.01001,1.025635,43.871,0.221374,0.900763,-0.122137,1.02775316,27.7532
20980.0,-0.06665,0.01123,1.028809,43.845,0.21374,0.954198,-0.068702,1.03102682,31.0268
21000.0,-0.062256,0.007813,1.020996,43.88,0.198473,0.992366,-0.152672,1.02292213,22.9221
21020.0,-0.063477,0.012695,1.020264,43.848,0.274809,0.900763,-0.053435,1.02231557,22.3156
21040.0,-0.062988,0.006836,1.024902,43.83,0.10687,1.083969,-0.152672,1.02685848,26.8585
21060.0,-0.067139,0.010254,1.024902,43.868,0.137405,1.061069,-0.137405,1.02714989,27.1499
21080.0,-0.063965,0.013428,1.024658,43.868,0.152672,0.946565,-0.10687,1.02674040,26.7404
21100.0,-0.068848,0.008301,1.020264,43.854,0.236641,0.931298,-0.083969,1.02261800,22.6180
21120.0,-0.065918,0.010498,1.026611,43.874,0.244275,0.961832,-0.038168,1.02877866,28.7787
21140.0,-0.065918,0.010254,1.017578,43.842,0.236641,1.038168,-0.206107,1.01976238,19.7624
21160.0,-0.063477,0.005127,1.022461,43.862,0.29771,0.946565,-0.137405,1.02444234,24.4423
21180.0,-0.064209,0.006348,1.027832,43.856,0.183206,1.0,-0.137405,1.02985519,29.8552
21200.0,-0.061768,0.012207,1.021729,43.851,0.206107,1.007634,-0.19084,1.02366716,23.6672
21220.0,-0.063477,0.007813,1.022217,43.889,0.221374,1.007634,-0.091603,1.02421578,24.2158
21240.0,-0.063232,0.009277,1.024414,43.856,0.290076,1.007634,-0.137405,1.02640557,26.4056
21260.0,-0.069092,0.007324,1.024658,43.851,0.145038,1.0,-0.083969,1.02701089,27.0109
21281.0,-0.063965,0.003906,1.025146,43.889,0.19084,0.984733,-0.122137,1.02714707,27.1471
21300.0,-0.063232,0.009033,1.023926,43.848,0.282443,1.015267,-0.099237,1.02591634,25.9163
21320.0,-0.06543,0.007813,1.025879,43.827,0.198473,0.954198,-0.152672,1.02799312,27.9931
21340.0,-0.066406,0.009033,1.022705,43.892,0.152672,1.030534,-0.206107,1.02489847,24.8985
21360.0,-0.062988,0.005859,1.027344,43.871,0.221374,0.992366,0.007634,1.02928981,29.2898
21380.0,-0.063965,0.008301,1.0271,43.842,0.244275,1.038168,-0.10687,1.02912333,29.1233
21400.0,-0.063965,0.010254,1.022705,43.862,0.259542,0.931298,-0.114504,1.02475469,24.7547
21420.0,-0.063965,0.01001,1.023438,43.824,0.183206,0.992366,-0.129771,1.02548382,25.4838
21440.0,-0.060547,0.01001,1.021729,43.824,0.320611,1.061069,-0.091603,1.02357036,23.5704
21460.0,-0.065918,0.008545,1.024414,43.874,0.21374,1.022901,-0.152672,1.02656819,26.5682
21480.0,-0.062012,0.009766,1.023926,43.827,0.175573,0.961832,-0.091603,1.02584858,25.8486
21500.0,-0.063721,0.010986,1.023926,43.883,0.221374,0.900763,-0.19084,1.02596565,25.9656
21520.0,-0.061523,0.008545,1.024902,43.854,0.251908,0.946565,-0.175573,1.02678245,26.7825
21540.0,-0.063965,0.011963,1.029785,43.859,0.290076,0.900763,-0.053435,1.03183903,31.8390
21560.0,-0.063965,0.009521,1.025146,43.868,0.19084,1.114504,-0.129771,1.02718377,27.1838
21580.0,-0.068115,0.01001,1.014648,43.868,0.229008,0.954198,-0.122137,1.01698103,16.9810
21600.0,-0.064941,0.005127,1.020264,43.865,0.160305,1.030534,-0.137405,1.02234155,22.3416
21620.0,-0.060059,0.006104,1.021729,43.874,0.236641,1.0,-0.10687,1.02351087,23.5109
21640.0,-0.066406,0.015381,1.029785,43.854,0.328244,1.061069,-0.083969,1.03203851,32.0385
21660.0,-0.062012,0.008057,1.016602,43.859,0.160305,0.885496,-0.183206,1.01852346,18.5235
21680.0,-0.064453,0.00708,1.024658,43.845,0.114504,1.114504,-0.091603,1.02670752,26.7075
21700.0,-0.069824,0.004639,1.024414,43.833,0.343511,1.0,-0.129771,1.02680132,26.8013
21720.0,-0.064941,0.01001,1.024414,43.871,0.137405,1.0,-0.122137,1.02651916,26.5192
21740.0,-0.065186,0.009033,1.034668,43.845,0.21374,0.946565,-0.152672,1.03675874,36.7587
21760.0,-0.061768,0.009277,1.024414,43.874,0.282443,0.854962,-0.21374,1.02631642,26.3164
21781.0,-0.0625,0.010498,1.025879,43.88,0.236641,1.0,-0.167939,1.02783470,27.8347
21800.0,-0.063232,0.014648,1.023682,43.854,0.305344,1.0,0.045802,1.02573763,25.7376
21820.0,-0.063232,0.007324,1.024902,43.856,0.244275,0.969466,-0.152672,1.02687684,26.8768
21840.0,-0.06665,0.008789,1.023438,43.874,0.160305,1.030534,-0.038168,1.02564361,25.6436
21860.0,-0.065186,0.009033,1.02124,43.874,0.175573,0.877863,-0.206107,1.02335817,23.3582
21880.0,-0.061279,0.010498,1.018066,43.883,0.175573,1.045802,-0.19084,1.01996260,19.9626
21900.0,-0.064697,0.013672,1.025879,43.862,0.290076,1.015267,-0.175573,1.02800795,28.0080
21920.0,-0.062012,0.008789,1.023926,43.877,0.206107,0.984733,-0.259542,1.02583975,25.8397
21940.0,-0.0625,0.012451,1.020264,43.848,0.221374,0.992366,-0.21374,1.02225237,22.2524
21960.0,-0.065918,0.010254,1.021484,43.848,0.160305,0.984733,-0.083969,1.02366005,23.6600
21980.0,-0.062744,0.011719,1.023193,43.874,0.145038,1.015267,-0.160305,1.02518196,25.1820
22000.0,-0.059326,0.009521,1.025635,43.871,0.366412,1.007634,-0.137405,1.02739349,27.3935
22020.0,-0.061523,0.009277,1.025146,43.845,0.175573,0.977099,-0.167939,1.02703236,27.0324
22040.0,-0.061523,0.007813,1.02832,43.871,0.21374,0.992366,-0.038168,1.03018840,30.1884
22060.0,-0.063721,0.009766,1.016357,43.874,0.167939,1.10687,-0.167939,1.01839938,18.3994
22080.0,-0.064941,0.012695,1.025879,43.868,0.229008,1.0,-0.053435,1.02801081,28.0108
22100.0,-0.062988,0.011719,1.022461,43.833,0.21374,1.0,-0.083969,1.02446636,24.4664
22120.0,-0.063477,0.006836,1.019775,43.862,0.229008,1.10687,-0.007634,1.02177156,21.7716
22140.0,-0.064453,0.01123,1.022705,43.88,0.244275,1.038168,-0.007634,1.02479550,24.7955
22161.0,-0.063232,0.008057,1.020508,43.848,0.21374,1.045802,-0.160305,1.02249684,22.4968
22180.0,-0.060791,0.006348,1.020264,43.862,0.068702,0.977099,0.0,1.02209318,22.0932
22200.0,-0.064941,0.006836,1.025879,43.862,0.221374,0.885496,-0.076336,1.02795515,27.9551
22220.0,-0.0625,0.010742,1.015869,43.856,0.229008,0.954198,-0.206107,1.01784648,17.8465
22240.0,-0.064209,0.006592,1.023682,43.862,0.175573,0.931298,-0.076336,1.02571492,25.7149
22260.0,-0.057861,0.008545,1.023193,43.856,0.221374,1.022901,-0.175573,1.02486332,24.8633
22280.0,-0.066162,0.006836,1.020996,43.842,0.175573,0.908397,-0.022901,1.02316029,23.1603
22300.0,-0.060547,0.011963,1.0271,43.851,0.358779,0.961832,-0.015267,1.02895260,28.9526
22320.0,-0.063965,0.006348,1.021729,43.859,0.244275,0.938931,-0.122137,1.02374898,23.7490
22340.0,-0.067871,0.011963,1.022217,43.889,0.221374,0.839695,-0.21374,1.02453754,24.5375
22360.0,-0.066162,0.007568,1.023193,43.877,0.160305,0.946565,-0.122137,1.02535779,25.3578
22380.0,-0.065674,0.01001,1.022949,43.88,0.259542,0.900763,-0.129771,1.02510386,25.1039
22400.0,-0.06543,0.009766,1.027344,43.865,0.236641,1.022901,-0.167939,1.02947178,29.4718
22420.0,-0.065918,0.010254,1.022461,43.856,0.145038,0.992366,-0.167939,1.02463497,24.6350
22440.0,-0.067871,0.009033,1.021973,43.856,0.251908,0.832061,-0.076336,1.02426407,24.2641
22460.0,-0.063721,0.007568,1.020264,43.868,0.167939,1.076336,-0.160305,1.02227994,22.2799
22480.0,-0.068359,0.006348,1.024414,43.871,0.114504,1.091603,-0.114504,1.02671188,26.7119
22500.0,-0.063232,0.007568,1.023438,43.895,0.19084,0.961832,-0.061069,1.02541743,25.4174
22521.0,-0.064941,0.011475,1.022705,43.889,0.099237,1.175573,-0.007634,1.02482902,24.8290
22540.0,-0.064941,0.010254,1.026611,43.833,0.145038,1.007634,-0.129771,1.02871406,28.7141
22560.0,-0.063721,0.013672,1.022705,43.871,0.236641,1.038168,-0.076336,1.02477939,24.7794
22580.0,-0.061035,0.006348,1.022705,43.856,0.236641,0.961832,-0.122137,1.02454433,24.5443
22600.0,-0.06543,0.008789,1.024658,43.833,0.282443,1.015267,-0.083969,1.02678252,26.7825
22620.0,-0.063477,0.007813,1.026611,43.836,0.206107,1.053435,-0.10687,1.02860124,28.6012
22640.0,-0.064941,0.009766,1.026611,43.842,0.221374,0.969466,-0.122137,1.02870931,28.7093
22660.0,-0.064697,0.004639,1.018311,43.871,0.244275,0.870229,-0.022901,1.02037469,20.3747
22680.0,-0.065918,0.010986,1.021973,43.842,0.267176,0.931298,-0.068702,1.02415560,24.1556
22700.0,-0.063477,0.009766,1.017822,43.851,0.160305,0.969466,-0.030534,1.01984623,19.8462
22720.0,-0.063721,0.010742,1.017578,43.862,0.328244,0.954198,-0.083969,1.01962775,19.6277
22740.0,-0.064941,0.010498,1.017822,43.856,0.251908,0.946565,-0.122137,1.01994567,19.9457
22760.0,-0.05957,0.009766,1.02002,43.859,0.244275,1.022901,-0.114504,1.02180466,21.8047
22780.0,-0.061279,0.005615,1.022705,43.859,0.160305,1.145038,-0.137405,1.02455462,24.5546
22800.0,-0.065674,0.010498,1.024414,43.845,0.236641,1.015267,-0.10687,1.02657066,26.5707
22820.0,-0.064209,0.010498,1.015625,43.889,0.198473,1.083969,-0.076336,1.01770681,17.7068
22840.0,-0.059814,0.008301,1.023193,43.88,0.160305,1.030534,-0.038168,1.02497343,24.9734
22860.0,-0.063965,0.006836,1.029297,43.871,0.335878,1.045802,-0.053435,1.03130527,31.3053
22880.0,-0.06665,0.008057,1.023682,43.862,0.229008,1.0,-0.129771,1.02588107,25.8811
22901.0,-0.063232,0.010254,1.022461,43.862,0.251908,0.938931,-0.091603,1.02446568,24.4657
22920.0,-0.068359,0.005615,1.028076,43.862,0.259542,0.977099,-0.10687,1.03036146,30.3615
22940.0,-0.064209,0.006104,1.02417,43.865,0.175573,0.885496,-0.229008,1.02619893,26.1989
22960.0,-0.061035,0.00708,1.027832,43.856,0.206107,1.076336,-0.19084,1.02966695,29.6669
22980.0,-0.063477,0.009277,1.022217,43.856,0.320611,0.984733,-0.076336,1.02422800,24.2280
23000.0,-0.06543,0.010254,1.024658,43.839,0.244275,0.954198,-0.122137,1.02679611,26.7961
23020.0,-0.063965,0.007324,1.023193,43.854,0.236641,1.068702,-0.045802,1.02521660,25.2166
23040.0,-0.06543,0.007813,1.024902,43.901,0.221374,1.068702,-0.038168,1.02701813,27.0181
23060.0,-0.060791,0.008057,1.024658,43.851,0.221374,1.015267,-0.083969,1.02649134,26.4913
23080.0,-0.062256,0.010498,1.025635,43.856,0.145038,1.015267,-0.091603,1.02757636,27.5764
23100.0,-0.059326,0.011719,1.021484,43.877,0.274809,0.908397,-0.083969,1.02327243,23.2724
23120.0,-0.05957,0.008057,1.025391,43.883,0.229008,0.847328,-0.091603,1.02715150,27.1515
23140.0,-0.063965,0.006348,1.024414,43.904,0.167939,1.045802,-0.183206,1.02642869,26.4287
23160.0,-0.063721,0.007813,1.018799,43.851,0.183206,0.954198,-0.045802,1.02081968,20.8197
23180.0,-0.06543,0.008545,1.025635,43.851,0.267176,1.022901,-0.221374,1.02775545,27.7554
23200.0,-0.057861,0.010498,1.019531,43.845,0.320611,1.015267,-0.129771,1.02122552,21.2255
23220.0,-0.05542,0.012939,1.026123,43.836,0.183206,1.068702,-0.030534,1.02769996,27.7000
23240.0,-0.064697,0.011719,1.015381,43.836,0.198473,1.007634,-0.145038,1.01750755,17.5075
23261.0,-0.066406,0.013428,1.023926,43.851,0.19084,1.007634,-0.045802,1.02616496,26.1650
23281.0,-0.067627,0.006104,1.030518,43.839,0.175573,0.946565,-0.045802,1.03275264,32.7526
23300.0,-0.068604,0.007813,1.020996,43.851,0.274809,0.954198,-0.061069,1.02332809,23.3281
23320.0,-0.064209,0.009766,1.020996,43.859,0.251908,0.839695,-0.137405,1.02305963,23.0596
23340.0,-0.062988,0.010742,1.019287,43.856,0.175573,0.908397,-0.160305,1.02128785,21.2878
23360.0,-0.062744,0.00708,1.025391,43.854,0.259542,0.938931,-0.053435,1.02733327,27.3333
23380.0,-0.066162,0.01001,1.02417,43.851,0.175573,0.969466,0.015267,1.02635364,26.3536
23400.0,-0.063232,0.007324,1.02124,43.874,0.122137,1.145038,-0.19084,1.02322190,23.2219
23420.0,-0.062744,0.008057,1.026855,43.871,0.236641,0.923664,-0.076336,1.02880169,28.8017
23440.0,-0.065186,0.009033,1.023193,43.868,0.167939,1.061069,-0.152672,1.02530714,25.3071
23460.0,-0.065674,0.009766,1.025146,43.868,0.229008,0.992366,-0.122137,1.02729391,27.2939
23480.0,-0.061768,0.009521,1.026367,43.865,0.152672,0.938931,-0.099237,1.02826804,28.2680
23500.0,-0.065186,0.01123,1.025879,43.886,0.183206,1.022901,-0.045802,1.02800927,28.0093
23520.0,-0.065674,0.008301,1.021973,43.868,0.206107,0.938931,-0.045802,1.02411464,24.1146
23540.0,-0.062256,0.010254,1.023682,43.839,0.183206,0.923664,-0.152672,1.02562459,25.6246
23560.0,-0.063965,0.010498,1.024414,43.874,0.19084,0.977099,-0.061069,1.02646275,26.4627
23580.0,-0.068604,0.009277,1.026855,43.901,0.183206,1.076336,-0.030534,1.02918597,29.1860
23600.0,-0.068604,0.009521,1.022949,43.859,0.251908,0.916031,-0.137405,1.02529109,25.2911
23620.0,-0.066895,0.010986,1.029785,43.877,0.251908,1.007634,-0.251908,1.03201394,32.0139
23641.0,-0.061035,0.009277,1.019531,43.851,0.175573,0.877863,-0.083969,1.02139845,21.3985
23660.0,-0.063232,0.009033,1.019775,43.859,0.320611,1.0,-0.129771,1.02177342,21.7734
23680.0,-0.066895,0.011963,1.020264,43.874,0.290076,0.938931,-0.137405,1.02252466,22.5247
23700.0,-0.064209,0.010498,1.021973,43.868,0.343511,0.984733,-0.145038,1.02404190,24.0419
23720.0,-0.065186,0.010986,1.029785,43.851,0.152672,1.022901,-0.183206,1.03190458,31.9046
23740.0,-0.063232,0.014893,1.023193,43.856,0.167939,1.038168,-0.091603,1.02525314,25.2531
23760.0,-0.064453,0.01001,1.020752,43.862,0.389313,0.954198,-0.175573,1.02283383,22.8338
23780.0,-0.063721,0.01123,1.019043,43.859,0.160305,1.015267,-0.145038,1.02109506,21.0951
23800.0,-0.065918,0.011719,1.017822,43.854,0.29771,1.045802,-0.183206,1.02002164,20.0216
23820.0,-0.0625,0.008301,1.025146,43.874,0.198473,1.015267,-0.053435,1.02708299,27.0830
23840.0,-0.063965,0.005371,1.027588,43.845,0.282443,0.984733,-0.083969,1.02959092,29.5909
23860.0,-0.063965,0.007324,1.023193,43.868,0.198473,0.946565,-0.145038,1.02521660,25.2166
23880.0,-0.066406,0.009766,1.020996,43.862,0.145038,0.870229,-0.038168,1.02319986,23.1999
23900.0,-0.064941,0.011719,1.021729,43.845,0.236641,0.984733,-0.137405,1.02385781,23.8578
23920.0,-0.063232,0.011963,1.024658,43.889,0.236641,0.938931,-0.007634,1.02667688,26.6769
23940.0,-0.062988,0.008301,1.01416,43.889,0.282443,1.022901,-0.083969,1.01614807,16.1481
23960.0,-0.064209,0.013428,1.024658,43.865,0.206107,1.10687,-0.129771,1.02675563,26.7556
23980.0,-0.062256,0.005615,1.021973,43.848,0.29771,0.916031,-0.229008,1.02388288,23.8829
24000.0,-0.063965,0.009521,1.025879,43.874,0.229008,0.908397,-0.114504,1.02791531,27.9153
24020.0,-0.065674,0.008301,1.022705,43.874,0.206107,1.045802,-0.19084,1.02484511,24.8451
24040.0,-0.064209,0.01123,1.023193,43.865,0.251908,1.030534,-0.099237,1.02526720,25.2672
24060.0,-0.058105,0.009766,1.019043,43.874,0.320611,0.977099,-0.091603,1.02074492,20.7449
24080.0,-0.063477,0.009521,1.028564,43.868,0.183206,1.122137,-0.183206,1.03056484,30.5648
24100.0,-0.064697,0.008545,1.026855,43.862,0.229008,0.862595,-0.137405,1.02892658,28.9266
24120.0,-0.061523,0.000977,1.020752,43.851,0.198473,0.954198,-0.183206,1.02260485,22.6049
24141.0,-0.068848,0.010742,1.029541,43.854,0.21374,1.015267,-0.045802,1.03189637,31.8964
24160.0,-0.064697,0.006348,1.020996,43.877,0.206107,0.992366,-0.129771,1.02306345,23.0635
24180.0,-0.060303,0.009277,1.026123,43.877,0.175573,1.137405,-0.099237,1.02793527,27.9353
24200.0,-0.064941,0.004883,1.026123,43.874,0.251908,0.885496,-0.152672,1.02818753,28.1875
24220.0,-0.064941,0.008301,1.027832,43.889,0.251908,0.938931,-0.114504,1.02991498,29.9150
24240.0,-0.066406,0.011475,1.027588,43.868,0.244275,0.923664,-0.114504,1.02979538,29.7954
24260.0,-0.061523,0.009521,1.024902,43.854,0.19084,0.992366,-0.053435,1.02679104,26.7910
24280.0,-0.063721,0.008789,1.024902,43.859,0.251908,0.984733,-0.21374,1.02691856,26.9186
24300.0,-0.059814,0.011963,1.022949,43.862,0.244275,1.061069,-0.175573,1.02476606,24.7661
24320.0,-0.05957,0.010498,1.025391,43.859,0.274809,0.969466,-0.083969,1.02717355,27.1735
24340.0,-0.064697,0.008057,1.024902,43.854,0.152672,0.870229,-0.183206,1.02697358,26.9736
24360.0,-0.060303,0.004883,1.02417,43.865,0.290076,0.961832,-0.236641,1.02595540,25.9554
24380.0,-0.0625,0.009277,1.02417,43.862,0.152672,1.007634,-0.229008,1.02611720,26.1172
