source_file,mag_ellipsoid_20260616_203040.csv
t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal
134950,170,104,342,91.515790,190.065651,381.642155
135000,165,-7,387,85.296538,81.237472,428.603623
135050,140,-135,405,59.020790,-44.013532,448.527052
135100,140,-135,405,59.020790,-44.013532,448.527052
135150,117,-277,382,35.070052,-182.461701,426.949941
135200,141,-376,332,59.147603,-278.349046,377.028756
135250,167,-438,285,85.460789,-338.155409,329.729138
135300,167,-438,285,85.460789,-338.155409,329.729138
135350,163,-494,236,81.524437,-392.283614,280.623151
135400,110,-542,181,28.195084,-438.863784,225.810850
135450,-3,-553,132,-85.565194,-449.804894,177.266603
135500,-3,-553,132,-85.565194,-449.804894,177.266603
135550,-149,-494,86,-232.232014,-392.698042,131.320987
135600,-235,-408,39,-318.094065,-308.840653,83.483281
135650,-273,-332,29,-355.886618,-234.829037,72.863322
135700,-273,-332,29,-355.886618,-234.829037,72.863322
135750,-294,-275,36,-376.794248,-179.429762,79.550206
135800,-302,-235,54,-384.786820,-140.652071,97.467853
135850,-307,-196,75,-389.784177,-102.863161,118.413861
135900,-307,-196,75,-389.784177,-102.863161,118.413861
135950,-301,-172,108,-383.883526,-79.768602,151.603549
136000,-284,-171,153,-367.137645,-79.173944,197.124594
136050,-270,-194,170,-353.309960,-101.708852,214.504310
136100,-270,-194,170,-353.309960,-101.708852,214.504310
136150,-252,-242,175,-335.489940,-148.478194,219.933566
136200,-217,-320,174,-300.634969,-224.340431,219.434214
136250,-155,-417,148,-238.385760,-318.288722,193.494821
136300,-155,-417,148,-238.385760,-318.288722,193.494821
136350,-78,-498,76,-160.431552,-396.022800,120.522883
136400,3,-541,-11,-78.040335,-436.489730,31.863579
136450,81,-543,-94,1.551815,-437.016851,-53.154128
136500,81,-543,-94,1.551815,-437.016851,-53.154128
136550,153,-512,-180,75.329019,-405.352786,-141.521876
136600,223,-439,-262,147.324038,-332.766620,-226.268665
136650,248,-334,-336,173.990029,-229.342819,-302.806819
136700,248,-334,-336,173.990029,-229.342819,-302.806819
136750,238,-234,-382,164.992147,-131.335273,-350.518033
136800,233,-169,-393,160.476029,-67.827613,-362.352295
136850,290,-115,-364,218.137733,-15.081934,-334.046909
136900,290,-115,-364,218.137733,-15.081934,-334.046909
136950,350,-47,-313,278.709727,51.102132,-283.583466
137000,389,37,-231,317.871318,132.418996,-201.612302
137050,408,113,-115,336.445414,205.425727,-84.833621
137101,408,113,-115,336.445414,205.425727,-84.833621
137150,387,167,11,314.366277,256.593702,42.728092
137200,319,213,106,245.051102,299.985801,139.352527
137250,246,231,173,170.770777,316.332366,207.898829
137300,246,231,173,170.770777,316.332366,207.898829
137350,177,219,237,100.362693,303.467389,273.688776
137400,109,167,306,30.652604,251.526463,344.984832
137450,52,89,358,-27.951379,174.476390,399.196246
137500,52,89,358,-27.951379,174.476390,399.196246
137550,0,-12,389,-81.452446,75.248506,432.286294
137600,-34,-100,395,-116.440702,-10.902610,439.672692
137650,-42,-176,395,-125.024369,-85.108110,440.583065
137700,-42,-176,395,-125.024369,-85.108110,440.583065
137750,-36,-248,386,-119.350584,-155.219832,432.174796
137800,-35,-322,360,-118.576877,-227.129612,406.573702
137850,-35,-322,360,-118.576877,-227.129612,406.573702
137900,-19,-405,308,-102.456672,-307.436718,354.523630
137950,-10,-484,217,-93.004603,-383.459798,262.893801
138000,-32,-523,124,-114.588042,-420.637731,169.094650
138050,-32,-523,124,-114.588042,-420.637731,169.094650
138100,-61,-522,67,-143.327980,-419.228653,111.482081
138150,-91,-506,50,-173.366371,-403.629160,94.333936
138200,-131,-477,52,-213.605708,-375.619861,96.434189
138250,-131,-477,52,-213.605708,-375.619861,96.434189
138300,-184,-438,16,-266.544972,-337.522918,59.962476
138350,-216,-408,-13,-298.395424,-308.145390,30.494508
138401,-225,-390,35,-307.833771,-291.168353,79.127307
138450,-225,-390,35,-307.833771,-291.168353,79.127307
138500,-241,-359,71,-324.142191,-261.421961,115.499633
138550,-250,-342,85,-333.258074,-245.047983,129.617120
138600,-251,-334,97,-334.331717,-237.380549,141.724863
138650,-251,-334,97,-334.331717,-237.380549,141.724863
138700,-230,-339,137,-313.535899,-242.558864,182.195561
138750,-205,-359,153,-288.565633,-262.083159,198.420458
138800,-190,-377,151,-273.510791,-279.524764,196.441604
138850,-190,-377,151,-273.510791,-279.524764,196.441604
138900,-180,-398,135,-263.391658,-299.773000,180.327320
138950,-163,-430,104,-246.127944,-330.543287,149.033668
139000,-119,-477,58,-201.540386,-375.606450,102.410922
139050,-119,-477,58,-201.540386,-375.606450,102.410922
139100,-55,-516,3,-136.607290,-412.633477,46.367624
139150,-1,-533,-63,-81.525416,-428.140659,-20.990272
139200,33,-525,-136,-46.416512,-419.310729,-95.536948
139250,33,-525,-136,-46.416512,-419.310729,-95.536948
139300,45,-501,-201,-33.505693,-395.102523,-161.922230
139350,61,-468,-257,-16.581471,-362.185322,-219.305557
139400,72,-417,-314,-4.580231,-311.727662,-277.853248
139450,72,-417,-314,-4.580231,-311.727662,-277.853248
139500,65,-339,-369,-10.605304,-235.066946,-334.491688
139550,59,-260,-400,-15.845775,-157.686974,-366.779280
139600,60,-183,-417,-14.162959,-82.365646,-384.896001
139650,60,-183,-417,-14.162959,-82.365646,-384.896001
139700,80,-102,-418,6.586766,-3.191549,-386.992791
139750,124,-38,-406,51.345300,59.411617,-375.934322
139800,179,1,-386,106.974582,97.607333,-356.584489
139850,179,1,-386,106.974582,97.607333,-356.584489
139900,239,39,-349,167.484149,134.674026,-320.008951
139950,293,73,-300,221.789491,167.666842,-271.145762
140000,333,98,-249,261.872141,191.764131,-220.017482
140050,333,98,-249,261.872141,191.764131,-220.017482
140100,349,126,-200,277.747157,218.652081,-170.720759
140150,369,147,-132,297.433234,238.528329,-102.091938
140200,381,161,-48,308.836015,251.346585,-17.061315
140250,381,161,-48,308.836015,251.346585,-17.061315
140300,379,166,42,305.977392,255.225474,74.296314
140350,355,166,132,280.859563,254.080751,165.921664
140400,297,157,228,221.274677,243.864712,264.067585
140450,297,157,228,221.274677,243.864712,264.067585
140500,228,131,303,150.667768,217.219466,341.181235
140550,166,90,351,87.295191,176.280911,390.973612
140600,166,90,351,87.295191,176.280911,390.973612
140650,110,30,383,30.013810,117.019119,424.668500
140700,81,-39,403,0.066823,49.285732,446.014969
140750,74,-119,410,-7.600699,-28.892664,454.067854
140800,74,-119,410,-7.600699,-28.892664,454.067854
140850,36,-218,399,-46.538126,-125.616483,444.350387
140900,-32,-309,355,-115.411871,-214.371003,401.324797
140950,-49,-379,316,-132.671045,-282.354284,362.652851
141001,-49,-379,316,-132.671045,-282.354284,362.652851
141050,-49,-414,293,-132.679355,-316.251487,339.680438
141100,-69,-416,275,-152.723994,-318.137546,321.617309
141150,-107,-408,246,-190.781286,-310.264864,292.448526
141200,-107,-408,246,-190.781286,-310.264864,292.448526
141250,-139,-398,215,-222.744331,-300.379291,261.168797
141300,-139,-395,210,-222.676147,-297.397411,256.058524
141350,-159,-389,186,-242.609937,-291.412162,231.814845
141400,-159,-389,186,-242.609937,-291.412162,231.814845
141450,-177,-385,165,-260.565391,-287.397985,210.620165
141500,-195,-372,153,-278.548573,-274.701203,198.466153
141550,-208,-357,153,-291.583287,-260.151564,198.427573
141600,-208,-357,153,-291.583287,-260.151564,198.427573
141650,-214,-345,158,-297.614205,-248.537624,203.431518
141700,-216,-342,151,-299.547230,-245.547019,196.309645
141750,-222,-347,132,-305.458026,-250.256835,177.128421
141800,-222,-347,132,-305.458026,-250.256835,177.128421
141850,-213,-370,117,-296.372049,-272.474015,162.061214
141900,-205,-391,95,-288.215412,-292.669687,139.873415
141950,-187,-417,75,-270.008292,-317.699772,119.674590
142000,-187,-417,75,-270.008292,-317.699772,119.674590
142050,-166,-449,29,-248.558273,-348.279272,73.110047
142100,-137,-475,-31,-218.850913,-372.798392,12.185618
142150,-93,-498,-86,-174.017911,-394.346269,-43.839472
142200,-93,-498,-86,-174.017911,-394.346269,-43.839472
142250,-33,-513,-137,-113.006320,-408.026877,-96.045178
142300,46,-507,-193,-32.612421,-401.037766,-153.742321
142350,119,-467,-261,42.060234,-360.783137,-223.939771
142400,119,-467,-261,42.060234,-360.783137,-223.939771
142450,176,-407,-310,100.516428,-301.328430,-274.907472
142500,226,-344,-334,151.678479,-239.266820,-300.453341
142550,254,-281,-353,180.565920,-177.405152,-320.708895
142600,254,-281,-353,180.565920,-177.405152,-320.708895
142650,271,-200,-367,198.410614,-98.108370,-335.977872
142700,281,-121,-363,208.995926,-21.006433,-332.878567
142751,295,-50,-346,223.443771,48.173866,-316.529074
142800,295,-50,-346,223.443771,48.173866,-316.529074
142850,328,22,-298,256.793558,118.115455,-268.894594
142900,371,87,-205,299.764467,180.799971,-175.583641
142950,406,126,-58,333.958954,217.471840,-27.074464
143000,406,126,-58,333.958954,217.471840,-27.074464
143050,376,144,123,302.017460,232.852674,156.820229
143100,265,126,276,188.276554,212.881018,313.460016
143150,123,76,355,43.721958,162.293670,395.605130
143200,123,76,355,43.721958,162.293670,395.605130
143250,9,6,379,-72.144366,92.979968,421.847127
143300,-36,-65,382,-118.104539,23.375952,426.107233
143350,-36,-65,382,-118.104539,23.375952,426.107233
143400,-70,-151,375,-152.953782,-60.681300,420.270490
143450,-109,-247,340,-192.649421,-154.221600,386.158336
143500,-116,-332,298,-199.875695,-236.741432,344.507569
143550,-116,-332,298,-199.875695,-236.741432,344.507569
143600,-114,-423,225,-197.748983,-324.716295,271.355621
143650,-106,-487,134,-189.208235,-386.110567,179.571074
143700,-78,-524,53,-160.380485,-421.138759,97.451831
143750,-78,-524,53,-160.380485,-421.138759,97.451831
143800,-43,-544,-27,-124.378278,-439.544936,16.094002
143850,-42,-531,-111,-122.469254,-425.933695,-69.358354
143900,-76,-499,-165,-156.085119,-394.343980,-124.215850
143950,-76,-499,-165,-156.085119,-394.343980,-124.215850
144000,-118,-464,-184,-198.102194,-360.263557,-143.487049
144050,-156,-434,-180,-236.333725,-331.287288,-139.386155
144100,-195,-418,-133,-276.084069,-316.448601,-91.456567
144150,-195,-418,-133,-276.084069,-316.448601,-91.456567
144200,-217,-411,-56,-299.009333,-310.607796,-13.128513
144250,-227,-397,8,-309.639205,-297.715488,51.805460
144300,-235,-374,52,-317.995569,-275.809545,96.311868
144351,-235,-374,52,-317.995569,-275.809545,96.311868
144401,-226,-380,69,-309.107141,-281.790647,113.553658
144450,-192,-409,87,-275.123065,-310.058728,131.821046
144500,-151,-442,93,-233.977260,-342.051884,137.878783
144550,-151,-442,93,-233.977260,-342.051884,137.878783
144600,-92,-485,77,-174.499421,-383.442106,121.531380
144650,-15,-522,49,-96.680769,-418.727894,92.758266
144700,88,-542,-3,7.749668,-436.992320,39.175714
144750,88,-542,-3,7.749668,-436.992320,39.175714
144800,191,-525,-68,112.550027,-419.013602,-28.013572
144850,285,-477,-113,208.268798,-371.066953,-75.145938
144900,368,-397,-135,292.862977,-292.222754,-99.166549
144950,368,-397,-135,292.862977,-292.222754,-99.166549
145000,436,-311,-106,361.848909,-208.182306,-71.318339
145050,473,-242,-8,398.736120,-141.689399,27.084237
145100,471,-163,102,396.172142,-65.828374,137.940410
145150,471,-163,102,396.172142,-65.828374,137.940410
145200,441,-86,188,365.539334,8.159571,224.718009
145250,372,-17,266,295.530148,74.172346,303.836911
145300,279,27,326,201.283450,115.831716,365.183472
145350,279,27,326,201.283450,115.831716,365.183472
145400,159,17,376,79.499642,104.735094,417.228392
145450,72,-36,394,-8.918824,52.252075,436.929887
145500,3,-99,390,-79.005254,-9.628012,434.226243
145550,3,-99,390,-79.005254,-9.628012,434.226243
145600,-47,-153,374,-129.720797,-62.469986,419.054330
145650,-85,-188,352,-168.129527,-96.628851,397.465170
145700,-121,-183,333,-204.282829,-91.779654,378.464696
145751,-121,-183,333,-204.282829,-91.779654,378.464696
145800,-175,-171,297,-258.410506,-80.033038,342.298577
145850,-212,-159,265,-295.402090,-68.218105,310.029840
145900,-233,-159,240,-316.376070,-68.082655,284.846120
145950,-233,-159,240,-316.376070,-68.082655,284.846120
146000,-253,-173,209,-336.374061,-81.534561,253.713287
146050,-273,-173,174,-356.240974,-81.282916,218.365103
146100,-273,-152,114,-355.521732,-60.135759,157.206232
146150,-302,-152,114,-384.819929,-60.327085,157.486902
146200,-306,-117,112,-388.610793,-26.182276,155.111064
146250,-311,-98,88,-393.304576,-7.414047,130.579733
146300,-311,-98,88,-393.304576,-7.414047,130.579733
146350,-318,-116,46,-400.088821,-24.562403,88.194658
146400,-321,-138,-4,-402.780899,-45.499465,37.690880
146450,-321,-152,-7,-402.844228,-59.126297,34.797882
146500,-321,-152,-7,-402.844228,-59.126297,34.797882
146550,-320,-164,-2,-401.961506,-70.882823,39.997114
146600,-316,-169,32,-398.282424,-76.107536,74.539472
146650,-305,-176,86,-387.738124,-83.456650,129.345573
146700,-305,-176,86,-387.738124,-83.456650,129.345573
146750,-279,-178,150,-362.103379,-85.937933,194.106486
146800,-253,-172,200,-336.280359,-80.460229,244.563020
146850,-238,-164,224,-321.305618,-72.818754,268.701653
146900,-238,-164,224,-321.305618,-72.818754,268.701653
146950,-203,-154,269,-286.315272,-63.324099,313.949851
147000,-125,-125,332,-207.931629,-35.204850,376.852261
147050,-54,-90,365,-136.290032,-0.948827,409.292302
147100,-54,-90,365,-136.290032,-0.948827,409.292302
147150,-4,-50,378,-85.637819,38.266315,421.571217
147200,57,13,374,-23.556224,100.181300,416.228458
147250,97,58,360,17.287464,144.504851,401.131435
147301,97,58,360,17.287464,144.504851,401.131435
147350,90,40,366,10.038661,126.830424,407.489331
147400,34,-22,379,-47.072027,65.825481,421.912046
147450,-31,-76,372,-113.028915,12.785907,416.024614
147500,-31,-76,372,-113.028915,12.785907,416.024614
147550,-90,-116,350,-172.686568,-26.389974,394.693497
147600,-144,-135,319,-227.067157,-44.944661,363.944525
147650,-208,-158,261,-291.315649,-67.172182,305.918253
147700,-208,-158,261,-291.315649,-67.172182,305.918253
147750,-268,-172,178,-351.221677,-80.318075,222.367666
147800,-301,-177,104,-383.877800,-84.603231,147.596434
147850,-319,-167,31,-401.290399,-74.164981,73.531109
147900,-319,-167,31,-401.290399,-74.164981,73.531109
147950,-326,-153,-23,-407.747387,-59.959621,18.609576
148000,-327,-139,-33,-408.568522,-46.196908,8.311031
148050,-326,-117,-53,-407.219531,-24.505853,-12.249335
148100,-326,-117,-53,-407.219531,-24.505853,-12.249335
148150,-318,-96,-105,-398.495453,-3.393595,-65.361803
148200,-312,-82,-132,-392.080079,10.601616,-92.991232
148250,-304,-67,-154,-383.685934,25.530918,-115.573584
148300,-304,-67,-154,-383.685934,25.530918,-115.573584
148350,-283,-38,-194,-361.891541,54.402974,-156.713806
148400,-261,-11,-217,-339.264591,81.143923,-180.578651
148450,-244,12,-236,-321.754157,103.905271,-200.289350
148500,-244,12,-236,-321.754157,103.905271,-200.289350
148550,-219,41,-253,-296.141234,132.551641,-218.112278
148600,-170,96,-269,-246.119671,186.713426,-235.436961
148651,-124,141,-273,-199.311070,230.966964,-240.437268
148701,-124,141,-273,-199.311070,230.966964,-240.437268
148750,-86,172,-268,-160.764199,261.409372,-236.067405
148800,-49,201,-256,-123.308554,289.817076,-224.557593
148850,-7,224,-249,-80.792689,312.458404,-218.107807
148900,-7,224,-249,-80.792689,312.458404,-218.107807
148950,37,237,-241,-36.331911,325.345031,-210.552300
149000,93,267,-198,20.025676,354.514026,-167.757500
149050,93,267,-198,20.025676,354.514026,-167.757500
149100,135,280,-162,62.194897,367.080583,-131.749236
149150,158,284,-140,85.244866,370.893982,-109.675147
149200,168,281,-145,95.376292,368.087675,-114.816443
149250,168,281,-145,95.376292,368.087675,-114.816443
149300,167,275,-158,94.452242,362.369393,-127.942228
149350,161,276,-160,88.416500,363.327422,-129.926075
149400,165,286,-134,92.271970,372.825793,-103.671943
149450,165,286,-134,92.271970,372.825793,-103.671943
149500,171,293,-104,98.089500,379.366439,-73.342375
149550,171,292,-105,98.092581,378.401705,-74.346893
149600,195,296,-47,121.804415,381.827148,-15.725254
149650,195,296,-47,121.804415,381.827148,-15.725254
149700,214,290,32,140.195617,375.232511,64.379425
149750,223,279,82,148.731676,364.011266,115.186807
149800,216,268,120,141.219351,352.815980,153.963299
149851,216,268,120,141.219351,352.815980,153.963299
149901,204,269,130,129.005773,353.602906,164.223264
149950,194,270,136,118.851474,354.446866,170.401958
150000,176,255,180,100.141580,339.210475,215.421622
150050,176,255,180,100.141580,339.210475,215.421622
150100,145,227,231,68.144497,311.127579,267.817931
150150,95,191,276,16.957333,275.179542,314.392934
150200,44,150,305,-35.118248,234.521797,344.784758
150250,44,150,305,-35.118248,234.521797,344.784758
150300,-9,95,328,-89.248689,180.256903,369.256504
150350,-50,47,338,-131.083739,133.043513,380.334171
150400,-97,-6,334,-178.877976,81.065507,377.308007
150450,-97,-6,334,-178.877976,81.065507,377.308007
150500,-143,-58,318,-225.539193,30.201310,362.075461
150550,-165,-106,303,-247.936915,-16.612733,347.582276
150600,-168,-141,300,-251.169639,-50.748925,344.948469
150650,-168,-141,300,-251.169639,-50.748925,344.948469
150700,-146,-163,314,-229.224059,-72.222480,359.193364
150750,-113,-175,333,-196.147788,-83.921325,378.299591
150800,-69,-187,353,-151.968085,-95.558559,398.314837
150850,-69,-187,353,-151.968085,-95.558559,398.314837
150900,-46,-210,358,-128.931716,-117.902571,403.421705
150950,-37,-249,349,-120.009368,-155.796610,394.622727
151000,-36,-276,341,-119.099790,-182.046063,386.785135
151050,-36,-276,341,-119.099790,-182.046063,386.785135
151100,-39,-281,338,-122.134591,-186.911444,383.822534
151150,-59,-282,330,-142.269415,-187.931408,375.903230
151200,-79,-273,324,-162.357622,-179.216355,369.905286
151250,-79,-273,324,-162.357622,-179.216355,369.905286
151301,-86,-260,325,-169.353512,-166.589479,370.846035
151350,-90,-261,323,-173.381884,-167.569643,368.864751
151400,-101,-269,312,-184.441312,-175.327206,357.888626
151450,-101,-269,312,-184.441312,-175.327206,357.888626
151500,-111,-272,305,-194.496183,-178.243543,350.909938
151550,-117,-251,310,-200.467724,-157.848359,355.815244
151600,-124,-209,320,-207.359393,-117.025005,365.577465
151650,-124,-209,320,-207.359393,-117.025005,365.577465
151700,-143,-191,314,-226.377940,-99.522111,359.471204
151750,-158,-195,302,-241.442430,-103.392329,347.474475
151800,-158,-195,302,-241.442430,-103.392329,347.474475
151850,-182,-217,278,-265.602080,-124.752893,323.576384
151900,-205,-234,249,-288.670068,-141.173592,294.536422
151950,-218,-249,226,-301.680104,-155.642688,271.470630
152000,-218,-249,226,-301.680104,-155.642688,271.470630
152050,-234,-252,208,-317.690210,-158.478051,253.379748
152100,-258,-261,160,-341.531813,-166.891561,204.967693
152150,-286,-269,87,-369.165994,-174.081772,131.196428
152200,-286,-269,87,-369.165994,-174.081772,131.196428
152250,-304,-253,41,-386.800322,-158.085275,84.483265
152300,-314,-233,11,-396.480852,-138.308580,53.896494
152350,-320,-205,-27,-401.990045,-110.612268,15.059503
152400,-320,-205,-27,-401.990045,-110.612268,15.059503
152450,-323,-164,-75,-404.285840,-70.102548,-34.103787
152500,-322,-119,-102,-402.717359,-25.893819,-62.024579
152550,-316,-86,-115,-396.312130,6.486135,-75.645544
152600,-316,-86,-115,-396.312130,6.486135,-75.645544
152650,-307,-57,-136,-386.825016,35.070785,-97.375534
152700,-296,-32,-158,-375.334049,59.776815,-120.096519
152750,-276,6,-181,-354.655092,97.237200,-144.062565
152800,-276,6,-181,-354.655092,97.237200,-144.062565
152850,-244,57,-201,-321.796012,147.427893,-165.240793
152900,-204,109,-215,-280.906142,198.581300,-180.414535
152950,-177,138,-217,-253.417828,227.076468,-183.024640
153000,-177,138,-217,-253.417828,227.076468,-183.024640
153050,-165,153,-215,-241.214830,241.769123,-181.274220
153100,-153,167,-211,-229.037787,255.464164,-177.481882
153150,-125,186,-214,-200.595486,274.219952,-181.007547
153200,-125,186,-214,-200.595486,274.219952,-181.007547
153250,-92,206,-220,-167.066140,294.017300,-187.638998
153300,-80,207,-228,-154.858724,295.159842,-195.889925
153350,-61,214,-231,-135.588136,302.147929,-199.196967
153400,-61,214,-231,-135.588136,302.147929,-199.196967
153450,-44,223,-230,-118.363632,311.030369,-198.444658
153500,-71,196,-248,-145.645186,284.705785,-216.166043
153550,-148,132,-257,-223.772084,221.852025,-223.858694
153600,-148,132,-257,-223.772084,221.852025,-223.858694
153650,-194,97,-241,-270.630849,187.223906,-206.782242
153700,-203,95,-229,-279.852728,185.081624,-194.487475
153750,-235,61,-216,-312.531904,151.554442,-180.603915
153800,-235,61,-216,-312.531904,151.554442,-180.603915
153850,-266,14,-194,-344.373668,105.251202,-157.448248
153900,-307,-54,-136,-386.805224,37.997866,-97.408413
153950,-327,-107,-21,-408.473544,-15.106228,20.146059
154000,-327,-107,-21,-408.473544,-15.106228,20.146059
154050,-315,-122,79,-397.416941,-30.758447,121.742175
154100,-288,-107,158,-370.804931,-16.810737,201.539271
154150,-262,-81,200,-344.772535,8.268519,243.652780
154200,-262,-81,200,-344.772535,8.268519,243.652780
154250,-239,-54,227,-321.619216,34.468075,270.552186
154300,-204,-17,261,-286.344279,70.427017,304.334204
154350,-141,19,300,-222.836416,105.540196,342.933584
154400,-141,19,300,-222.836416,105.540196,342.933584
154450,-105,35,316,-186.515533,121.213445,358.657466
154500,-77,46,325,-158.242151,132.032166,367.405223
154550,-77,46,325,-158.242151,132.032166,367.405223
154600,-39,42,342,-120.042330,128.193777,384.344423
154650,2,41,355,-78.753155,127.346101,397.159795
154700,57,34,366,-23.340251,120.758546,407.874473
154750,57,34,366,-23.340251,120.758546,407.874473
154800,142,15,370,62.369711,102.737309,411.321971
154850,238,-24,355,159.244721,65.483008,395.588111
154900,350,-112,298,272.367467,-19.014413,337.586331
154950,350,-112,298,272.367467,-19.014413,337.586331
155000,419,-190,216,342.355989,-93.764591,254.504153
155050,444,-246,148,367.901722,-147.493233,185.823404
155100,440,-302,96,363.994405,-201.588558,133.670981
155150,440,-302,96,363.994405,-201.588558,133.670981
155200,410,-374,50,333.656109,-271.532275,88.038423
155250,356,-436,42,278.769230,-332.293867,81.116731
155300,299,-467,77,220.639857,-363.300019,117.549897
155350,299,-467,77,220.639857,-363.300019,117.549897
155400,247,-466,147,167.434277,-363.434580,189.125708
155450,189,-447,216,108.295432,-346.035280,259.546832
155500,129,-411,271,47.383675,-311.908945,315.584297
155550,129,-411,271,47.383675,-311.908945,315.584297
155600,84,-378,301,1.848322,-280.336733,346.122502
155650,76,-369,307,-6.232632,-271.674028,352.194161
155700,87,-374,304,4.876525,-276.447045,349.096063
155750,87,-374,304,4.876525,-276.447045,349.096063
155801,84,-357,315,1.851372,-260.000603,360.109046
155850,54,-301,345,-28.377999,-205.888475,390.250001
155900,28,-230,370,-54.418887,-137.059752,415.110452
155950,28,-230,370,-54.418887,-137.059752,415.110452
156000,43,-180,383,-39.060592,-88.318584,427.618508
156050,68,-143,391,-13.636846,-52.140660,435.094866
156100,89,-119,395,7.698715,-28.629305,438.690501
156150,89,-119,395,7.698715,-28.629305,438.690501
156200,123,-95,394,42.216343,-4.977383,437.082925
156250,188,-66,383,108.182503,23.867125,424.965738
156300,187,-56,384,107.228517,33.606505,425.881296
156350,187,-56,384,107.228517,33.606505,425.881296
156400,216,-99,377,136.310772,-8.080279,418.963549
156450,263,-149,357,183.657751,-56.335687,398.747090
156500,312,-189,325,233.207409,-94.689445,366.215933
156550,312,-189,325,233.207409,-94.689445,366.215933
156600,342,-231,292,263.558180,-135.108982,332.875105
156650,346,-265,272,267.568563,-168.036981,312.899455
156700,345,-282,264,266.523550,-184.542693,304.971621
156750,345,-282,264,266.523550,-184.542693,304.971621
156800,334,-292,269,255.296074,-194.427001,310.265073
156850,318,-305,275,238.987715,-207.282336,316.655275
156900,300,-309,285,220.679455,-211.413463,327.028109
156950,300,-309,285,220.679455,-211.413463,327.028109
157000,257,-310,310,176.988746,-212.946843,352.842199
157050,205,-295,336,124.301373,-198.939460,379.583515
157101,167,-272,354,85.888164,-176.946485,397.977828
157150,167,-272,354,85.888164,-176.946485,397.977828
157200,161,-253,362,79.874393,-158.535568,405.951489
157250,170,-236,367,89.030702,-141.944198,410.755460
157300,156,-226,372,74.904328,-132.334424,415.858751
157350,156,-226,372,74.904328,-132.334424,415.858751
157400,141,-216,377,59.767671,-122.731248,420.971720
157450,148,-213,377,66.859442,-119.757985,420.871092
157500,148,-213,377,66.859442,-119.757985,420.871092
157550,123,-207,383,41.583890,-114.134518,427.140162
157600,84,-188,386,2.279183,-95.886518,430.355813
157650,53,-174,388,-28.966572,-82.453247,432.533359
157700,53,-174,388,-28.966572,-82.453247,432.533359
157750,39,-152,391,-42.994421,-61.113229,435.474175
157800,83,-152,395,1.419304,-60.866781,439.110245
157850,115,-136,399,33.815195,-45.088403,442.687097
157900,115,-136,399,33.815195,-45.088403,442.687097
157950,132,-75,399,51.392444,14.541068,441.854017
158000,141,-44,395,60.728222,44.890789,437.365243
158050,150,-14,387,70.096116,74.308655,428.825516
158100,150,-14,387,70.096116,74.308655,428.825516
158150,151,6,382,71.286739,93.883925,423.519248
158200,148,0,385,68.187271,87.977091,426.660477
158250,128,0,386,47.971940,87.834183,427.869521
158300,128,0,386,47.971940,87.834183,427.869521
158351,120,16,379,40.062985,103.469221,420.663240
158400,104,12,378,23.881751,99.471847,419.846454
158450,85,-48,386,4.213107,40.717196,428.811759
158500,85,-48,386,4.213107,40.717196,428.811759
158550,90,-158,385,8.548480,-66.565163,428.953470
158600,124,-271,353,42.462285,-176.243522,397.367555
158650,166,-370,293,84.821707,-271.902514,337.117376
158700,166,-370,293,84.821707,-271.902514,337.117376
158750,174,-454,209,93.162758,-352.887379,252.660375
158800,147,-514,121,66.340968,-410.642666,164.217164
158850,94,-543,56,13.233748,-438.575059,99.041840
158900,94,-543,56,13.233748,-438.575059,99.041840
158950,18,-548,-7,-62.970991,-443.264464,35.857038
159000,-52,-525,-92,-132.716383,-420.353744,-50.033237
159050,-105,-475,-181,-185.070126,-370.943300,-140.445873
159100,-105,-475,-181,-185.070126,-370.943300,-140.445873
159150,-133,-392,-271,-211.939408,-289.159068,-232.477618
159200,-96,-329,-343,-173.446474,-226.657153,-306.640641
159250,-59,-303,-374,-135.594456,-200.705257,-338.763528
159300,-59,-303,-374,-135.594456,-200.705257,-338.763528
159350,-13,-342,-369,-89.427144,-238.508627,-333.703903
159400,3,-399,-334,-73.977416,-294.401202,-297.692295
159450,5,-464,-264,-73.063163,-358.575285,-225.915763
159500,5,-464,-264,-73.063163,-358.575285,-225.915763
159550,17,-522,-159,-62.338642,-416.237131,-118.770982
159601,23,-544,-20,-57.767370,-439.186224,22.563586
159650,24,-505,137,-58.019276,-402.848266,181.556611
159700,24,-505,137,-58.019276,-402.848266,181.556611
159750,50,-420,260,-32.381572,-321.090828,305.277255
159800,126,-333,327,44.325444,-236.438380,371.625265
159850,196,-229,361,115.402304,-134.877050,404.334235
159900,196,-229,361,115.402304,-134.877050,404.334235
159950,256,-118,356,176.799971,-26.124405,397.459605
160000,291,-15,331,213.081358,74.876951,370.605038
160050,318,79,277,241.501777,167.362119,314.477658
160100,318,79,277,241.501777,167.362119,314.477658
160150,356,145,190,281.169960,232.962111,225.039899
160200,382,171,101,308.470209,259.477105,134.125716
160250,415,158,22,342.488354,247.876629,53.726003
160300,415,158,22,342.488354,247.876629,53.726003
160350,454,104,-36,382.094456,196.082140,-4.957376
160400,468,76,-62,396.305321,169.140037,-31.188440
160450,468,76,-62,396.305321,169.140037,-31.188440
160500,467,64,-92,395.506217,157.753910,-61.511601
160550,470,47,-108,398.579761,141.362267,-77.601976
